book_index,paragraph_index,similarity_score,recommended_book,recommended_text
241,696,0.618,Second Assessment of Climate Change for the Baltic Sea Basin,"Most regional climate change information from global models in the last few years originates from the CMIP3 project underlying the IPCC fourth assessment (IPCC 2007). In that project, about 20 different coupled atmosphereâocean general circulation models (AOGCM) were used in a number of different experiments including simulations of the twentieth century with observed forcing and a number of SRES scenarios for the twenty-ï¬rst century. In addition to GCM and scenario uncertainty, uncertainty due to natural variability was also considered in CMIP3. This was achieved by multiple simulations with individual GCMs that differed only in terms of their initial conditions. Extensive"
214,420,0.601,Demystifying Climate Models : a Users Guide To Earth System Models (Volume 2.0),"Fig. 11.2 Simulated global average surface temperature from climate models. Historical simulations in gray. Future RCP2.6 simulations in blue, RCP8.5 simulations in red. Darker colored lines are the multi-model mean. Also shown are the last-20-year mean and range from RCP2.6 (blue), RCP4.5 (light blue), RCP6.0 (orange), and RCP8.5 (red). Figure adapted from IPCC Working Group 1 Fifth Assessment Report, Summary for Policy Makers, Fig. 7a"
365,478,0.599,Climate Smart Agriculture : Building Resilience To Climate Change,"The high resolution Regional Climate Model (RCM) COSMO-CLM at about 8 km2 of resolution (Rockel et al. 2008) was applied to simulate climate trends from 1971 to 2065 under A1B emission scenario and using the boundary conditions of the General Circulation Model (GCM) CMCC-MED (about 80 km of horizontal resolution, Scoccimarro et al. 2011). According to the validation with observed climate along the historical period, the RCM was bias-corrected for the whole simulated period (Cervigni et al. 2013 â Chap. 4 and Appendix B). To take into account the uncertainty on future climate outcomes nine GCMs simulations taking part of the CMIP3 experiment plus those from the CMCC-MED GCM, were used to âperturbâ the RCM results along the period 2006â2065 and maintain high resolution. The GCMs chosen for the simulations were thus: HadCM3, CGCM_2.3.2, CNRM_CM3, CSIRO_Mk3.5, CCSM3, MIROC3.2, GFDL_cm2.1, ECHAM5, FGOALS, and CMCC-MED. The approach to perturb RCM outputs using the variability of global simulations (Buishand and Lenderink 2004) was applied to temperature and precipitation fields (Cervigni et al. 2013 â Chap. 4 and Appendix B). Such climate simulation ensemble was used to drive the impact assessment described herein comparing impact model outcomes in the short and medium term periods (2006â2035 and 2036â2065, respectively), with the historical baseline (1976â2005). According to the multiple components of the analysis, and their dependence on climate variables suffering from different uncertainty degree in the future (e.g. higher for precipitations than for temperature), the full range of models"
222,328,0.595,Ecosystem Services For Well-Being in Deltas : integrated Assessment For Policy Analysis,Fig. 11.3 Annual mean temperature and precipitation responses in the 17 regional climate model simulations over the GBM region for 2041â2060 (upper) and 2080â2099 (lower). Filled triangles indicate the three climate projections selected (Caesar et al. 2015âReproduced by permission of The Royal Society of Chemistry)
241,718,0.582,Second Assessment of Climate Change for the Baltic Sea Basin,"It is likely that changes in precipitation extremes of a shorter duration may exceed those for longer time scales, as indicated by Lenderink and van Meijgaard (2010). They showed that the change in hourly precipitation extremes in one RCM considerably exceeded the prediction from the theoretical ClausiusâClapeyron relation that sets an upper bound on the water vapour content of the atmosphere. As an example of changes in daily precipitation, Nikulin et al. (2011) investigated an ensemble of RCM simulations with the RCA model and showed that the 20-year return value of precipitation extremes in the 1961â1990 period was Fig. 11.6 Projected change in extreme precipitation calculated as 10-year return values for 2070â 2099 relative to 1961â1990 using the SRES A1B scenario as simulated by 13 RCM models from the ENSEMBLES project. Left column winter (DJF), right column summer (JJA). Upper row 5th percentile (corresponding to the lowest model result), middle row 50th percentile (corresponding to the median model result) and lower row 95th percentile (corresponding to the highest model result). The red line indicates the Baltic Sea catchment area"
241,879,0.558,Second Assessment of Climate Change for the Baltic Sea Basin,"strongly limited by the quality of the numerical weather prediction models providing meteorological data. For example, models generally have problems with sub-grid precipitation, simulating precipitation more often, but in lower amounts, than reality. As precipitation scavenging is a complex and nonlinear process (e.g. Barrie 1992) such issues will cause errors in modelled wet deposition that are difï¬cult to evaluate. There are also many uncertainties inherent in the deposition monitoring methods themselves (Draaijers and Erisman 1993; Erisman et al. 2005). Large differences between models were found in the global models participating in the COSAM study, in which the wet deposition efï¬ciency varied by a factor of four (Roelofs et al. 2001). A similar spread was also found for global models by Dentener et al. (2006) and Textor et al. (2006). At the European scale, the EMEP MSC-W model (Simpson et al. 2012) has been subject to extensive evaluation against observed wet deposition estimates. Standard scatter plots showing model performance against observed concentrations of NO3â and NH4+ are available in the annual EMEP status reports (e.g. Fagerli and Hjellbrekke 2008; Berge and Hjellbrekke 2010). The EMEP MSC-W model results have also been compared to observed wet deposition for nitrogen from the ICP Forests monitoring network (Simpson et al. 2006). Differences in mean values between modelled and observed (ICP Forests) SO42â, NO3â and"
241,684,0.557,Second Assessment of Climate Change for the Baltic Sea Basin,"KjellstrÃ¶m E, Boberg F, Castro M, Christensen JH, Nikulin G, Sanchez E (2010) On the use of daily and monthly temperature and precipitation statistics as a performance indicator for regional climate models. Clim Res 44:135-150 KjellstrÃ¶m E, Nikulin G, Hansson U, Strandberg G, Ullerstig A (2011) 21st century changes in the European climate: uncertainties derived from an ensemble of regional climate model simulations. Tellus A 63:24-40 KjellstrÃ¶m E, Thejll P, Rummukainen M, Christensen JH, Boberg F, Christensen OB, Maule CF (2013) Emerging regional climate change signals for Europe under varying large-scale circulation conditions. Clim Res 56:103-109 Klok EJ, Klein Tank AMG (2009) Updated and extended European dataset of daily climate observations. Int J Climatol 29:1182-1191 Laprise R (2005) High-resolution climate modelling: Assessment, added value and applications, A Foreword. In: BÃ¤rring L, Laprise R (eds), High-resolution climate modelling: assessment, added value and applications. Lund University electronic reports in physical geography No. 5, Lund, Sweden Leander R, Buishand TA (2007) Resampling of regional climate model output for the simulation of extreme river flows. J Hydrol 332:487-496 Lehmann A, Jacob D, Lorenz P (2004) Modelling the exceptional Baltic Sea inflow events in 2002â2003. Geophy Res Lett 31: L21308. doi:10.1029/2004GL020830 Lenderink G (2010) Exploring metrics of extreme daily precipitation in a large ensemble of regional climate model simulations. Clim Res 44:151-166 Lenderink G, van Meijgaard E (2008) Increase in hourly precipitation extremes beyond expectations from temperature changes. Nat Geosci 1:511-514 Lenderink G, Buishand A, van Deursen W (2007a) Estimates of future discharges of the river Rhine using two scenario methodologies: direct versus delta approach. Hydrol Earth Syst Sci 11:1145-1159 Lenderink G, van Ulden A, van den Hurk B, Keller F (2007b) A study on combining global and regional climate model results for generating climate scenarios of temperature and precipitation for the Netherlands. Clim Dynam 29:157-176 Lind P, KjellstrÃ¶m E (2009) Water budget in the Baltic Sea drainage basin: Evaluation of simulated fluxes in a regional climate model. Boreal Env Res 14:56-67 Lorenz EN (1956) Empirical orthogonal functions and statistical weather prediction department of meteorology. Massachusetts Institute of Technology, Department of Meteorology, Issue 1 of Science Report Lorenz E (1963) Deterministic nonperiodic flow. J Atm Sci 20:130-141 Lorenz P, Jacob D (2005) Influence of regional scale information on the global circulation: A two-way nesting climate simulation. Geophys Res Lett 32:L18706. doi: 10.1029/2005GL023351 Lorenz P, Jacob D (2010) Validation of temperature trends in the ENSEMBLES regional climate model runs driven by ERA40. Clim Res 44:167-177 Maraun D (2012) Nonstationarities of regional climate model biases in European seasonal mean temperature and precipitation sums. Geophys Res Lett 39:L06706. doi: 10.1029/2012GL051210 Maraun D, Wetterhall F, Chandler RE, Kendon EJ, Widmann M, Brienen S, Rust HW, Sauter T, ThemeÎ²l M, Venema VKC, Chun KP, Goodess CM, Jones RG, Onof C, Vrac M, Thiele-Eich I (2010) Precipitation downscaling under climate change: Recent developments to bridge the gap between dynamical models and the end user. Rev Geophys 48:RG3003. doi:10.1029/2009RG000314 Maraun D, Osborn TJ, Rust HW (2011) The influence of synoptic airflow on UK daily precipitation extremes. Part I: observed spatiotemporal relations. Clim Dynam 36:261-275"
214,403,0.547,Demystifying Climate Models : a Users Guide To Earth System Models (Volume 2.0),"World Climate Research Program, âCoupled Model Intercomparison Project,â http://cmip-pcmdi. llnl.gov. Â© The Author(s) 2016 A. Gettelman and R.B. Rood, Demystifying Climate Models, Earth Systems Data and Models 2, DOI 10.1007/978-3-662-48959-8_11"
89,152,0.542,"Klimawandel in Deutschland : Entwicklung, Folgen, Risiken Und Perspektiven","year simulations over a large domain. Clim Dyn 31:927â940. doi:10.1007/ s00382-008-0384-8 MeiÃner C (2008) High-resolution sensitivity studies with the regional climate model COSMO-CLM. Institute of Meteorology and Climate Research, Karlsruhe Mieruch S, Feldmann H, SchÃ¤dler G, Lenz C-J, Kothe S, Kottmeier CH (2013) The regional MiKlip decadal forecast ensemble for Europe. Geosci Model Dev Discuss 6:5711â5745. doi:10.5194/gmdd-6-5711-2013 Moseley C, Panferov O, DÃ¶ring C, Dietrich J, Haberlandt U, Ebermann V, Rechid D, Beese F, Jacob D (2012) Klimaentwicklung und Klimaszenarien. In: Empfehlung fÃ¼r eine niedersÃ¤chsische Strategie zur Anpassung an die Folgen des Klimawandels. NiedersÃ¤chsisches Ministerium fÃ¼r Umwelt, Energie und Klimaschutz, Regierungskommission Klimaschutz, Hannover Moss RH, Edmonds JA, Hibbard KA, Manning MR, Rose SK, Vuuren DP van, Carter TR, Emori S, Kainuma M, Kram T, Meehl GA, Mitchell JFB, Nakicenovic N, Riahi K, Smith SJ, Stouffer RJ, Thomson AM, Weyant JP, Wilbanks TJ (2010) The next generation of scenarios for climate change research and assessment. Nature 463:747â756 MPI-M (2006) Klimaprojektionen fÃ¼r das 21. Jahrhundert. Max-Planck-Institut fÃ¼r Meteorologie, Hamburg Nikiema O, Laprise R (2010): Diagnostic budget study of the internal variability in ensemble simulations of the Canadian Regional Climate Model. Clim Dyn 36:2313â2337. doi:10.1007/s00382-0100834-y NikiÃ©ma O, Laprise R (2010) Diagnostic budget study of the internal variability in ensemble simulations of the Canadian RCM. Clim Dyn 36:2313â2337. doi:10.1007/s00382-010-0834-y Orlowsky B, Gerstengarbe FW, Werner PC (2008) A resampling scheme for regional climate simulations and its performance compared to a dynamical RCM. Theor Appl Climatol 92:209â223 Paeth H, Manning B (2012) On the added value of regional climate modeling in climate change assessment. Clim Dyn 41:1057â1066. doi:10.1007/s00382012-1517-7 Paeth H, Born K, Girmes R, Podzun R, Jacob D (2009) Regional climate change in Tropical and Northern Africa due to greenhouse forcing and land use changes. J Clim 22:114â132. doi:10.1175/2008JCLI2390.1 Pfeifer S, BÃ¼low K, Gobiet A, HÃ¤nsler A, Mudelsee M, Otto J, Rechid D, Teichmann C, Jacob D (2015) Robustness of Ensemble Climate Projections Analyzed with Climate Signal Maps: Seasonal and Extreme Precipitation for Germany. Atmosphere 6:677â698 Rechid D, Petersen J, Schoetter R, Jacob D (2014) Klimaprojektionen fÃ¼r die Metropolregion Hamburg. Berichte aus den KLIMZUG-NORD Modellgebieten, Bd. 1. TuTech Verlag, Hamburg Reick C, Raddatz T, Brovkin V, Gayler V (2013) The representation of natural and anthropogenic land cover change in mpi-esm. J Adv Model Earth Syst 5:459â482 Rutter N, Essery R, Pomeroy J, Altimir N, Andreadis K, Baker I, Barr A, Bartlett P, Boone A, Deng H, Douville H, Dutra E, Elder K, Ellis C, Feng X, Gelfan A, Goodbody A, Gusev Y, Gustafsson D, HellstrÃ¶m R, Hirabayashi Y, Hirota T, Jonas T, Koren V, Kuragina A, Lettenmaier D, Li WP, Luce C, Martin E, Nasonova O, Pumpanen J, Pyles D, Samuelsson P, Sandells M, SchÃ¤dler G, Shmakin A, Smirnova TG, StÃ¤hli M, StÃ¶ckli R, Strasser U, Su H, Suzuki K, Takata K, Tanaka K, Thompson E, Vesala T, Viterbo P, Wiltshire A, Xia K, Xue Y, Yamazaki T, (2009). Evaluation of forest snow processes models (SnowMIP2). J. Geophys. Res., 114, D06111, doi: 10.1029/2008JD011063 (18 pp.) SchÃ¤dler G (2007) A Comparison of Continuous Soil Moisture Simulations Using Different Soil Hydraulic Parameterisations for a Site in Germany. J Appl Meteorol Clim 46:1275â1289. doi:10.1175/JAM2528.1 Schoetter R, Hoffmann P, Rechid D, SchlÃ¼nzen KH (2012) Evaluation and Bias Correction of Regional Climate Model Results Using Model Evaluation Measures. J Appl Meteor Climatol 51:1670â1684. doi:10.1007/s00382011-1019-z Sein DV, Mikolajewicz U, GrÃ¶ger M, Fast I, Cabos W, Pinto JG, Hagemann S, Semmler T, Izquierdo A, Jacob D (2015) Regionally coupled atmosphereocean-sea ice-marine biogeochemistry model ROM: 1. Description and validation. J Adv Model Earth Sy. doi:10.1002/2014MS000357 Sieck K (2013) Internal Variability in the Regional Climate Model REMO. Berichte zur Erdsystemforschung, Bd. 142. Max-Planck-Institut fÃ¼r Meteorologie, Hamburg"
320,76,0.53,Managing Protected Areas in Central and Eastern Europe Under Climate Change,"and variability of common parameters, but also in their extreme values. Central Europe is located in a climatic transition zone of precipitation increase and decrease. Estimating the changes is difficult. This fact results in a high uncertainty in the expected future change. These uncertainties from observations and similarly from models need to be taken into account in all fields of climate change related decisions. Climate researcher can give a hint of possible future changes but also have to communicate the range of uncertainty and the limitation of measures. The challenge in climate research tends to focus more and more to a very local scale. In all fields of applications strategies have to be developed that take a wide range of possible future developments into account and are adapted regularly by updated climate data. Acknowledgements The analysis of the climate change signal in Central and Eastern Europe is based on regional climate model simulations for all of Europe, and the A1B emissions scenario is based on regional climate model simulations carried out in the European Union-funded Project ENSEMBLES (GOCE-CT-2003-505539). We are very grateful to Sorin Cheval, Joanna Wibig and Zita Bihari for supplying information on national observation systems and climate change information and to Michael Grabner and Bernhard Hynek for photos. Open Access This chapter is distributed under the terms of the Creative Commons Attribution Noncommercial License, which permits any noncommercial use, distribution, and reproduction in any medium, provided the original author(s) and source are credited."
