book_index,paragraph_index,similarity_score,recommended_book,recommended_text
255,39,0.527,Railway Ecology,"Abstract Wildlife mortality on roads has received considerable attention in the past years, allowing the collection of abundant data for a wide range of taxonomic groups. On the contrary, studies of wildlife mortality on railway tracks are scarce and have focused primarily on a few large mammals, such as moose and bears. Nevertheless, many species are found as victims of collisions with trains, although certain taxonomic groups, such as amphibians and reptiles, and/or small bodied species are reported infrequently and their mortality is probably underestimated. However, no assessment of population impacts is known for railways. Keywords Wildlife mortality"
255,210,0.523,Railway Ecology,"May, R., Reitan, O., Bevanger, K., Lorentsen, S. H., & NygÃ¥rd, T. (2015). Mitigating wind-turbine induced avian mortality: Sensory, aerodynamic and cognitive constraints and options. Renewable and Sustainable Energy Reviews, 42, 170â181. PeÃ±a, O. L., & Llama, O. P. (1997). Mortalidad de aves en un tramo de linea de ferrocarril. Grupo Local SEO-Sierra de Guadarrama, Spain. Unpublished report. SEO/BirdLife, Grupo local SEO-Sierra de Guadarrama. Retrieved July 19, 2016, from http://www.actiweb.es/ seosierradeguadarrama/archivo1.pdf Santos, S. M., Carvalho, F., & Mira, A. (2011). How long do the dead survive on the road? Carcass persistence probability and implications for road-kill monitoring surveys. PLoS ONE, 6, e25383. Santos, S. M., Marques, J. T., LourenÃ§o, A., Medinas, D., Barbosa, A. M., Beja, P., et al. (2015). Sampling effects on the identiï¬cation of roadkill hotspots: Implications for survey design. Journal of Environmental Management, 162, 87â95. Santos, S. M., Mira, A., Salgueiro, P. A., Costa, P., Medinas, D., & Beja, P. (2016). Avian trait-mediated vulnerability to road trafï¬c collisions. Biological Conservation, 200, 122â130. Schaub, M., Aebischer, A., Gimenez, O., Berger, S., & Arlettaz, R. (2010). Massive immigration balances high anthropogenic mortality in a stable eagle owl population: Lessons for conservation. Biological Conservation, 143, 1911â1918. S. C. V. (1996). Mortalidad de vertebrados en lÃ­neas de ferrocarril. Documentos TÃ©cnicos de ConservaciÃ³n SCV 1. Madrid: Sociedad ConservaciÃ³n de Vertebrados. van der Grift, E. A., & Kuijsters, H. M. J. (1998). Mitigation measures to reduce habitat fragmentation by railway lines in the Netherlands. In G. L. Evink, P. Garrett, D. Zeigler, & J. Berry (Eds.), Proceedings of the international conference on wildlife ecology and transportation (pp. 166â170). Tallahassee: Florida Department of Transportation. Zuberogoitia, I., del Real, J., Torres, J. J., RodrÃ­guez, L., Alonso, M., de Alba, V., et al. (2015). Testing pole barriers as feasible mitigation measure to avoid bird vehicle collisions (BVC). Ecological Engineering, 83, 144â151."
376,664,0.522,"Rangeland Systems : Processes, Management and Challenges","The impacts of pathogens and parasites were historically ignored by wildlife ecologists who mostly considered disease as a compensatory form of mortality. That was probably because, with the exception of acute disease outbreaks, infectious diseases were not easily observed and those disease outbreaks that did result in large-scale die-offs were perceived as random one-time events. Only by knowing the disease status of individuals, and following them through time, do some of the underlying processes become apparent. Due to these observational challenges the importance of disease to the functioning of ecosystems was undervalued."
255,240,0.519,Railway Ecology,"Introduction Like roads, railroads affect wildlife through direct mortality, habitat loss and habitat fragmentation (van der Grift 1999; Forman et al. 2003; Davenport and Davenport 2006). Direct mortalities result when trains strike wildlife. Strikes can be a signiï¬cant source of mortality for some wildlife populations and have been reported for decades (Child 1983; Gundersen et al. 1998; Bertch and Gibeau 2010a). Studies have reported strike rates for large mammals such as grizzly bears (Ursus arctos) (Bertch and Gibeau 2010a, b) and moose (Alces alces) (Child 1983, 1991; Modafferi 1991). In Canadaâs Rocky Mountain National Parks, train strikes are a leading source of mortality for grizzly bears (0.35 yearâ1) and black bears (1.95 yearâ1), and the second largest source of mortality for deer (Odocoileus spp.), elk (Cervus elaphus) and moose (Bertch and Gibeau 2010a, b) in the Banff and Yoho National Parks. It is likely that true mortality rates due to train strikes are higher than reported. For example, as few as 50% of strikes with large mammals were reported by standard observers (train engineers) along the Canadian Paciï¬c Railroad (CPR) during a six-year period (Wells et al. 1999). In other cases, strikes may not be reported except when large groups (>450) of wildlife are killed (Chaney 2011) or when strikes occur within protected areas (Waller and Servheen 2005). Long-term data of train strikes along the CPR exist because strikes have been reported to Parks Canada for at least 30 years. However, other railroads may not report or record strikes with such consistency. Studies on roads have analyzed the spatial pattern of road-kills, which showed that these occurred in clusters (Finder et al. 1999; Clevenger et al. 2003; Malo et al. 2004). The spatial pattern of road-kills has been explained by landscape, environmental and infrastructure variables (Finder et al. 1999; Hubbard and Danielson 2000; Gunson et al. 2006; Kassar 2005). These studies have helped inform management actions targeted at reducing road-kills (Clevenger et al. 2001; Grilo et al. 2009). At least ï¬ve general factors are thought to affect the spatial pattern of road-kills and train strikes (Seiler and Helldin 2006). Along railroads, these include: animal (e.g., wildlife abundance and behavior); train (e.g., train speed and frequency); railroad design (e.g., curvature or alignment); and landscape (e.g., vegetation type) variables (Huber et al. 1998; Bashore et al. 1985; Finder et al. 1999; Seiler and Helldin 2006). Driver behavior variables are largely removed from train strike analyses because trains generally cannot stop or swerve to avoid animals. Landscape variables derived from land cover data have been found to be the best predictors of road-kill rates (Bashore et al. 1985; Finder et al. 1999; Roger and Ramp 2009). We suggest that estimates of relative abundance be used to assess the spatial pattern of road-kills and train strikes. The importance of including wildlife abundance in the analysis of factors contributing to wildlife strikes was demonstrated for moose: strikes coincided with locations of high moose abundance in wintering areas and on migration routes (Gundersen et al. 1998; Ito et al. 2008). Train variables and railroad design, as well as animal abundance, vary along the CPR and may also affect strike rates. If train or railroad variables altered the probability of a strike, the rate of"
255,42,0.519,Railway Ecology,"Mammal Mortality Mortality of mammals due to train collisions can be of considerable importance. In multispecies surveys (Heske 2015; SCV 1996; van der Grift 1999) of all vertebrate recorded, the approximate proportion of mammals found dead on rail tracks ranges from 26% (Netherlands), to 36% (USA) and 38% (Spain). Train mortality can have large impacts on mammal populations, particularly for species that are already endangered, species with large home ranges and low density populations, and species with low reproductive rate (van der Grift and Kuijsters 1998; van der Grift 1999). The highest mortality numbers are usually found at sections where rail lines intersect important mammal habitats or migration routes (Child 1983; Gundersen and Andreassen 1998; van der Grift 1999). Many species are victims of collisions. The body size of the mammal species that are killed varies greatly, ranging from small insectivores (as the hedgehog Erinaceus europaeus) and small carnivores (such as the Virginia opossum Didelphis virginiana), to large carnivores (such as the grizzly and brown bear Ursus arctos and the American lynx Lynx canadensis), to ungulates (such as moose Alces alces and deer Cervus elaphus), and even elephants (Elephas maximus) (Child 1983; Gibeau and Herrero 1998; Gibeau and Heuer 1996; Gundersen et al. 1998; Gundersen and Andreassen 1998; Heske 2015; Krofel et al. 2012; Rausch 1958; Singh et al. 2001; van der Grift and Kuijsters 1998). Still, most existing studies focus on large ungulates and carnivores, and most lack quantitative data (van der Grift 1999)."
255,76,0.512,Railway Ecology,"Sources of Bias in Wildlife Mortality Estimates The reduction of mortality is one of the main aims of mitigation measures, hence high mortality rates and their locations need to be as accurate as possible (Guinard et al. 2012). As stated, even in systematic surveys, the number of carcasses found largely underestimates mortality because (1) only a subset of animals killed stay within the area that is searched by the observer; (2) many carcasses are removed by scavengers, or decomposed until the survey occurs; and (3) some dead animals remain undetected because of the observers failure (Korner-Nievergelt et al. 2015). Thus, to obtain unbiased estimates, the numbers obtained during surveys should be corrected by taking into account: (1) the proportion of animals killed in the area searched; (2) carcass persistence probability; and (3) searcher efï¬ciency. In order to take into account these sources of bias, several mortality estimators were developed in wind farm studies (Korner-Nievergelt et al. 2015) and some have been applied to road casualties (Gerow et al. 2010; Teixeira et al. 2013), but rarely to railways, where these issues also apply. The proportion of casualties (dead and/or injured that have not moved away) recorded at the search area can be obtained from the size and spatial distribution of the total area that can be searched, the spatial distribution of the carcasses, and the proportion of injured animals (still alive) that manage to move away. However, the"
255,60,0.49,Railway Ecology,"Proceedings of the international conference on wildlife ecology and transportation (pp. 67â 79). Florida Department of Transportation, Tallahassee, Florida, USA. Gundersen, H., & Andreassen, H. P. (1998). The risk of moose Alces alces collision: A predictive logistic model for moose-train accidents. Wildlife Biology, 4, 103â110. Gundersen, H., Andreassen, H. P., & Storaas, T. (1998). Spatial and temporal correlates to Norwegian moose-train collisions. Alces, 34, 385â394. Havlin, J. (1987). On the importance of railway lines for the life of avifauna in agrocoenoses. Folia Zoologica, 36, 345â358. Hels, T., & Buchwald, E. (2001). The effect of road kills on amphibian populations. Biological Conservation, 99, 331â340. Heske, E. J. (2015). Blood on the tracks: Track mortality and scavenging rate in urban nature preserves. Urban Naturalist, 4, 1â13. Holderegger, R., & Di Giulio, M. (2010). The genetic effects of roads: A review of empirical evidence. Basic and Applied Ecology, 11, 522â531. Huber, D., Kusak, J., & Frikovic, A. (1998). Trafï¬c kills of brown bears in Gorski Kotar, Croatia. Ursus, 10, 167â171. Huggard, D. J. (1993). Prey selectivity of wolves in Banff National Park. II. Age, sex and condition of elk. Canadian Journal of Zoology, 71, 140â147. Huijser, M. P., Begley, J. S., & van der Grift, E. A. (2012). Mortality and live observations of wildlife on and along the yellowhead highway and the railroad through Jasper National Park and Mount Robson Provincial Park, Canada. Calgary, Canada: Salmo Consulting Inc., On behalf of Kinder Morgan Canada. Jaren, V., Andersen, R., Ulleberg, M., Pedersen, P., & Wiseth, B. (1991). Moose-train collisions: The effects of vegetation removal with a cost-beneï¬t analysis. Alces, 27, 93â99. Kaczensky, P., Knauer, F., Krze, B., Jonozovic, M., Adamic, M., & Gossow, H. (2003). The impact of high speed, high volume trafï¬c axes on brown bears in Slovenia. Biological Conservation, 111, 191â204. Kornilev, Y., Price, S., & Dorcas, M. (2006). Between a rock and a hard place: Responses of eastern box turtles (Terrapene carolina) when trapped between railroad tracks. Herpetological Reviews, 37, 145â148. Krofel, M., JonozoviÄ, M., & Jerina, K. (2012). Demography and mortality patterns of removed brown bears in a heavily exploited population. Ursus, 23, 91â103. KuÅ¡ta, T., JeÅ¾ek, M., & Keken, Z. (2011). Mortality of large mammals on railway tracks. Scientia Agriculturae Bohemica, 42, 12â18. KuÅ¡ta, T., HolÃ¡, M., Keken, Z., JeÅ¾ek, M., ZÃ­ka, T., & Hart, V. (2014). Deer on the railway line: Spatiotemporal trends in mortality patterns of roe deer. Turkish Journal of Zoology, 38, 479â Matos, C., Sillero, N., & ArgaÃ±a, E. (2012). Spatial analysis of amphibian road mortality levels in northern Portugal country roads. Amphibia-Reptilia, 33, 469â483. Modafferi, R. D., & Becker, E. F. (1997). Survival of radiocollared adult moose in lower Susitna river valley, southcentral Alaska. Journal of Wildlife Management, 61, 540â549. Morelli, F., Beim, M., Jerzak, L., Jones, D., & Tryjanowski, P. (2014). Can roads, railways and related structures have positive effects on birds? A review. Transportation Research Part D, 30, 21â31. Munro, R. (1997). Assessing the impact of the Trans-Canada Highway and the Canadian Paciï¬c Railway on bear movements and habitat use patterns in the Beaver Valley, British Columbia. In A. P. Clevenger & K. Wells (Eds.), Proceedings of the second roads, rails and the environment workshop (pp. 8â13). Parks Canada, Banff National Park, Alberta & Columbia Mountains Institute of Applied Ecology, Revelstoke, British Coliumbia, Canada. OrÅowski, G. (2007). Spatial distribution and seasonal pattern in road mortality of the common toad Bufo bufo in an agricultural landscape of south-western Poland. Amphibia-Reptilia, 28, 25â31. PeÃ±a, O. L., & Llama, O. P. (1997). Mortalidad de aves en un tramo de linea de ferrocarril (32 pp.). Grupo Local SEO-Sierra de Guadarrama, Spain."
291,41,0.485,Visualizing Mortality Dynamics in the Lexis Diagram (Volume 44.0),"As shown in Table 3.1 total deaths range from barely 100,000 (Iceland) to more than 130 million in the United States. We analyzed all countries; the only exceptions are Chile and the Maori population of New Zealand due to problematic data quality (Jdanov et al. 2008) and the low number of years covered (Chile). Nevertheless, we did not include those figures for all countries and both sexes as it would have resulted in a monograph consisting of hundreds of additional pages. We typically restricted ourselves, instead, to a few examples that feature interesting characteristics."
246,136,0.479,Rewilding European Landscapes,"The Pervasive Impact of Humans Despite the existence of many large protected areas where human impacts are minimised, just about all predator-prey systems on earth are impacted by humans in various ways. The most obvious and immediate effect is through human induced mortality of both predators and prey. While some of the planetâs largest protected areas may insulate some large herbivores from human exploitation, there is still pervasive human impact through poaching and legal harvest within protected areas or on the herbivores that seasonally migrate outside the borders. For large carnivores, the situation is even worse as their wide-ranging movements more often carry them beyond protected area borders (Woodroffe and Ginsberg 1998). In a European context, where protected areas are often small, there are probably very few large predator individuals, let alone populations, that live their lives entirely inside protected areas (Linnell et al. 2001). In addition to the deliberate targeting of these species, there are many other sources of mortality which humans induce, such as through vehicle collisions (Langbein et al. 2011) and cases where disease is transferred from domestic to wild species. Furthermore, humans have very strong impacts on herbivores through their manipulation of habitats (see Chap. 8). Forestry and agricultural practices have dramatic impacts on vegetation structure and productivity that can have both positive and negative impacts on herbivore and carnivore populations (e.g. Gill et al. 1996; Torres et al. 2011). In general, small scale forestry and agriculture lead to situations that increase productivity and benefit many herbivores. The winter feeding of wild herbivores is a widespread activity across most of northern, eastern and central Europe which has the potential to greatly influence herbivore distribution and density (Putman et al. 2011). Long-term deposition of nitrogen and climate change can also have dramatic impacts on the productivity of vegetation (Holland et al. 2005). Another impact comes from competition between domestic and wild species. Domestic herbivore densities tend to exceed those of wild herbivores and can have dramatic impacts on habitat structure and the productivity of vegetation, as well as providing potential prey items for predators. In many areas, animals of domestic origin have been, and still are, critical prey for large carnivores (Mattisson et al. 2011; Peterson and Ciucci 2003). Even predators of domestic origin (domestic cats and dogs) can compete with wild predators. A final impact occurs through the behavioural disturbance that human presence and activity can induce in both predators and prey (Moen et al. 2012). Given the mobility of both large carnivores and large"
291,68,0.478,Visualizing Mortality Dynamics in the Lexis Diagram (Volume 44.0),"The current chapter shows how surface maps of rates of mortality improvement can also be used to analyze causes of death. This might enable researchers to gain better insights into the underlying mortality dynamics than merely looking at the Lexis surface of rates of improvement for all-cause mortality. We selected the United States for two reasons: â¢ Data on deaths are available as public use files since 1959 (National Center for Health Statistics 1959â2015; National Bureau of Economic Research 1959â 2015). Information is included not only on age at death and sex of each deceased individual but also on cause of death and many other variables. See Chap. 3, starting on page 11, for further details about the more than 118 mio. deaths contained in the data. â¢ The pattern of the rates of mortality improvement for women in the United States looked different than in any of the other countries (see Fig. 6.21 on page 65). Since the late 1970s/early 1980s, the US has not experienced any prolonged period of survival improvements. Indeed, the United States gained less years of life than most other western countries during the latter part of the twentieth century. As a consequence the National Institute on Aging in the United States ârequested that the National Research Council (NRC) launch a major investigation to clarify patterns in the levels and trends in international differences in life expectancy above age 50â (Crimmins et al. 2011, p. 2). We used again the same techniques and color schemes as in Chap. 6. To avoid any spurious conclusions due to small numbers of deaths, we excluded deaths above age 95 and below age 20."
