book_index,paragraph_index,similarity_score,recommended_book,recommended_text
297,1747,0.503,The R Book,"r The choice of priors can be both controversial and consequential, especially with small sample sizes. r Simulation is not exact, and it may not be obvious that you have the best possible model for the posterior. To illustrate what I mean by needing to be better at statistics, consider these simple questions. What, precisely does âknowing nothingâ mean in terms of choosing between different priors? Should we assume that different parameters in the prior are independent of one another? What number of new observations do"
349,134,0.503,Methods for Measuring Greenhouse Gas Balances and Evaluating Mitigation Options in Smallholder Agriculture,"is often misclassiï¬ed due to small farm sizes and its resemblance to bare soil (due to minimal reï¬ectance from young crops) or secondary forests (due to intercropping with tree species commonly found in secondary forests) (e.g., Sydenstricker-Neto et al. 2004). Other accuracy indicators include the kappa coefï¬cient or KHAT statistic, root mean squared error (RMSE), adjusted R2, Spearmanâs rank coefï¬cient and others (Congalton 1991; Jain et al. 2013; Lesschen et al. 2005; Smits et al. 1999)."
297,1227,0.499,The R Book,"The function sapply is used to calculate the mean yields for the three soils (contrast this with tapply, below, where the response and explanatory variables are in adjacent columns in a dataframe): sapply(list(sand,clay,loam),mean)"
344,278,0.497,Development Policies and Policy Processes in Africa : Modeling and Evaluation,"Please note that our example demonstrates the inefficiency of non-cooperative bargaining (e.g., in Fig. 4, the mean voter position remains rather distant from the Pareto frontier). In general, policy outcomes are stochastic under non-cooperative bargaining (i.e., risk-averse legislators prefer the mean voter rule as a deterministic cooperative decisionmaking procedure). Further, legislators are less able to coordinate their actions under the one-step mean voter rule than under the two-step procedure (e.g., legislators collectively prefer a shift of the status quo beyond the mean voter position (i.e., Î»g is larger than 1 for all legislators) (see Table 2)."
241,859,0.491,Second Assessment of Climate Change for the Baltic Sea Basin,"Colette et al. (2011) presented trends in O3 (as well as NO2 and PM10) over the past ten years. They found that (as expected) the trends in O3 reflect trends in NO2. On average, O3 increases of 0.37, 0.27 and 0.05 Âµg mâ3 yearâ1 were found at urban, semi-urban and rural sites, respectively. For daily means, the trends were positive at about 31 % of stations, whereas for daily peaks, only 18.5 % of stations showed positive trends. This difference between mean and peak O3 trends is reasonably well understood (e.g. Jonson et al. 2006; Vautard et al. 2006; Jenkin 2008; Wilson et al. 2012); in short, mean O3 is increasing, while peaks in O3 are being reduced. Figure 15.9 illustrates the decline in peak O3 concentrations at some Nordic sites."
297,332,0.489,The R Book,"The harmonic mean is the reciprocal of the average of the reciprocals. The average of our reciprocals is: 1 1 1 1 + + + = = 0.6875. 1 2 4 1 The reciprocal of this average is the harmonic mean = 1.4545. 0.6875 In symbols, therefore, the harmonic mean, yÌ (y-curl), is given by yÌ = "
320,71,0.489,Managing Protected Areas in Central and Eastern Europe Under Climate Change,"The model output is taken from various regional model simulations driven by different European Global Climate Models produced in the European project ENSEMBLES (van der Linden and Mitchell 2009). The projections up to 2100 use a common forcing under A1B greenhouse gas emission scenario. The European warming will be higher than the global mean temperature increase. As can be seen in Fig. 2.3 this temperature increase is different from region to region and season to season. In the autumn and winter months the temperature change in North and Eastern Europe will be higher (up to 3  C) compared to South Europe (1â1.5  C). The warming in winter increases from the western coastal regions of Europe to the eastern continental interiors (Giorgi et al. 2004; Rowell 2005). This can be mainly explained through two mechanisms. The first is the influence of the rather modest warming of the ocean on the climate of the western parts of Europe (Rowell 2005), and the second is the snow albedo feedback mechanism. If the warming depletes the snow cover, the albedo decreases and more solar radiation reaches the surface, which in turn enhances the surface warming, accelerates the snow depletion, and sustains a positive feedback mechanism (Giorgi et al. 2004; Rowell 2005; KjellstroÌm et al. 2007). Furthermore, the minimum temperatures have risen most, leading to decreased winter temperature variability (RaÌisaÌnen et al. 2004). Adversely, in summer the increase in the south of up to 2.5  C is larger than in the north with an increase of less than 2  C. The projected increase in daily mean temperature varies overall. The model projections show a clear warming trend for the future, although there are regional and seasonal differences in the magnitude of the projected temperature increase. The changes in temperature as multi-model mean for the period 2036â2065 relative"
241,308,0.484,Second Assessment of Climate Change for the Baltic Sea Basin,"The reanalysis data compiled from the mesoscale analysis system (MESAN) and ERA40 dataset indicated that during the period 1990â2004, all years except one, 1996, had a mean temperature above normal for most of Europe (Jansson et al. 2007). Lehmann et al. (2011) showed a warming trend in annual mean temperature of 0.4 Â°C per decade over the Baltic Sea basin with the strongest change in its northern part using the SMHI database with a 1Â° Ã 1Â° horizontal resolution and 3 h time step during 1970â2008 (Fig. 4.14). The strongest trend in the Gulf of Bothnia occurred in"
393,378,0.479,Å tÃºdie vybranÃ½ch tÃ©m programovÃ½ch a informaÄnÃ½ch 2,"The numerator is the mean service time 1/Î¼, and the denominator is the mean response time 1/(Î¼-Î») of the queue. As can be seen from the above formula, smaller Î» leads to larger ILAR. This is because with smaller arrival intensity the queue gets less loaded, which leads to shorter mean response time (the timestamp increment in Figure 7-11) while retaining the same mean service time."
241,453,0.475,Second Assessment of Climate Change for the Baltic Sea Basin,"since the mid-1980s. Although single remote sensing images are frequently disturbed by cloud coverage, skin layer uncertainties and other factors, the monthly mean SST from the remote sensing data agree well with those from in situ measurements in the offshore sea areas (Siegel et al. 2006; Bradtke et al. 2010). Lehmann et al. (2011) used remote sensing data for 1990â2008 to derive a linear trend of annual mean SST of up to 1 Â°C per decade in the northern part of the Bothnian Bay, but a high increase was also found in the Gulf of Finland and Gulf of Riga and in the northern Baltic Proper (Fig. 7.2). Warming of surface waters is lowest (0.3â0.5 Â°C per decade), north-east from Bornholm Island up to and along the Swedish coast, probably due to an increase in the frequency of coastal upwelling (Lehmann et al. 2012). Bradtke et al. (2010) also considered trends in monthly and seasonal mean values during 1986â2006 and found the highest positive trend (more than 2 Â°C per decade in August) in the Bothnian Sea and the northern Baltic Proper. At the same time, mean SST in March decreased. Siegel et al. (2006) studied the period 1990â2004 and found the highest rate of increase in the Bothnian Sea in July (more than 3 Â°C per decade), and in the Arkona and Gotland Sea in August and September (about 1.5 Â°C per decade). Trends in SST for the past three to four decades based on data from remote sensing generally agree well with trends determined from independent in situ observations of SST. Deep-water temperature in the Baltic Proper is determined mainly by the lateral spread of submerged saline water of North Sea origin, reflecting surface thermal conditions during deep-water formation. Mohrholz et al. (2006) found that in Bornholm Basin, the mean temperature in the halocline increased during the period 1989â2004 by about"
314,49,0.474,Building a Resilient and Sustainable Agriculture in Sub-Saharan Africa,"The agricultural productivity gap between the adopters and nonadopters of improved maize seeds is positive and is estimated at 0.351 kg/ha. This would mean that, on average, the yield obtained by farmers who adopt improved maize seeds is 1.42 times more than that obtained by those who do not. This finding validates those of many studies conducted by authors like Allogni et al. (2004), Ntsama (2007), Pycroft (2008), Tiamiyu et al. (2009), Mugisha and Diiro (2010), Maruod et al. (2013), Adofu et al. (2013), Kwaku et al. (2014) and Ogunniyi and Kehinde (2015). It should be pointed out that 5.5% of the gap identified is due to the difference in observable characteristics and 94.5% to the difference in the yields of such characteristics. This implies that if the characteristics of non-adopters were similar to those of adopters, their"
314,54,0.474,Building a Resilient and Sustainable Agriculture in Sub-Saharan Africa,"Decision rules With respect to the statistics used Where tcal > tlu, H0 is therefore rejected Where fcal > flu, H0 is therefore rejected Where tcal < tlu, H0 is therefore accepted Where fcal < flu, H0 is therefore accepted With respect to the computed probability P or Î± Where P < Î±th, H0 is therefore accepted Where P > Î±th, H0 is therefore rejected Source: Prepared by the Author. Mean and Standard Deviation (Sd); Î±th represents the actual or theoretical significance level. This may be 1%, 5% and 10%; t and f are the Student t-test and the Fisher t-test, respectively â¢ Results of the mean difference and mean square deviation testing of farm yields Variable"
297,1075,0.471,The R Book,"Instead of requiring ï¬ve parameters (as suggested by our initial treatment contrasts), this analysis shows that we need only two parameters: the overall mean (561.8) and the contrast between the controls and the four competition treatments (p = 0.000 921). All the other contrasts are non-signiï¬cant. When we specify the contrasts, the intercept is the overall (grand) mean: mean(biomass)"
385,604,0.469,Advanced R,"Whatâs the diï¬erence? Which one should you prefer? 2. Implement a pure R version of do.call(). 3. Concatenating a call and an expression with c() creates a list. Implement concat() so that the following code works to combine a call and an additional argument. concat(quote(f), a = 1, b = quote(mean(a))) #> f(a = 1, b = mean(a))"
241,879,0.467,Second Assessment of Climate Change for the Baltic Sea Basin,"strongly limited by the quality of the numerical weather prediction models providing meteorological data. For example, models generally have problems with sub-grid precipitation, simulating precipitation more often, but in lower amounts, than reality. As precipitation scavenging is a complex and nonlinear process (e.g. Barrie 1992) such issues will cause errors in modelled wet deposition that are difï¬cult to evaluate. There are also many uncertainties inherent in the deposition monitoring methods themselves (Draaijers and Erisman 1993; Erisman et al. 2005). Large differences between models were found in the global models participating in the COSAM study, in which the wet deposition efï¬ciency varied by a factor of four (Roelofs et al. 2001). A similar spread was also found for global models by Dentener et al. (2006) and Textor et al. (2006). At the European scale, the EMEP MSC-W model (Simpson et al. 2012) has been subject to extensive evaluation against observed wet deposition estimates. Standard scatter plots showing model performance against observed concentrations of NO3â and NH4+ are available in the annual EMEP status reports (e.g. Fagerli and Hjellbrekke 2008; Berge and Hjellbrekke 2010). The EMEP MSC-W model results have also been compared to observed wet deposition for nitrogen from the ICP Forests monitoring network (Simpson et al. 2006). Differences in mean values between modelled and observed (ICP Forests) SO42â, NO3â and"
173,40,0.467,"intelligent Human Computer interaction : 9Th international Conference, Ihci 2017, Evry, France, December 11-13, 2017, Proceedings","Size effect. We observed a main eï¬ect of the size on the recognition time (F(2, 78) = 86,157; p < 0,001). Post hoc comparisons suggested that participants recogâ nized more slowly small shapes (Mean = 6219,87; SD = 1996,642) than medium (Mean = 5300,23; SD = 63838,58) or large shapes (Mean = 5242,80; SD = 1674,63). There was no signiï¬cant diï¬erence between the medium and large shapes."
241,872,0.464,Second Assessment of Climate Change for the Baltic Sea Basin,"Extended from Langner et al. (2009) Notes (a) Langner et al. (2009); (b) EMEP model rv2.5 from ca. 2005â2006; (c) EMEP model rv3.1 from 2008, data from Bartnicki et al. (2011); (d) Geels et al. (2012b)"
365,546,0.451,Climate Smart Agriculture : Building Resilience To Climate Change,"The Agricultural Production Systems Simulator (APSIM) (Keating et al. 2003) was used to assess the impacts of climate change on crop production. The model was calibrated for maize and the forage legume, mucuna (mucuna pruriens) using onfarm experimental data obtained from the ICRISAT research work under different projects in Nkayi district (Masikati 2011; Homann-KeeTui et al. 2013). APSIM Results were judged satisfactory with observed mean maize grain yield of 1115 kg/ ha and simulated of 1185 kg/ha. However, the model had a tendency to over-predict maize biomass with mean observed yield of 2460 kg/ha and simulated of 3385 kg/ ha. For mucuna biomass results were satisfactory with mean observed yields of 4263 kg/ha and simulated of 4224 kg/ha. The model was also evaluated for its ability to simulate maize grain yield variability across farming households. The model showed capacity to simulate the middle yield range from the farming households but did not perform so well for the lower and higher yields (Masikati et al. 2015). To offset the modelsâ effects on projected future yields, the simulated yields were bias corrected before doing the economic analyses; the biomass yields were also adjusted before they were used for livestock simulations."
297,785,0.45,The R Book,"It is sensible to check that the mean really is 0.6 (or very close to it): mean(count) [1] 0.61 The variance will be substantially greater than the mean: var(count) [1] 1.129192 This gives an estimate of k of 0.612 = 0.717. 1.129 â 0.61 The following data show the number of spores counted on 238 buried glass slides. We are interested in whether these data are well described by a negative binomial distribution. If they are we would like to ï¬nd the maximum likelihood estimate of the aggregation parameter k. x <- 0:12 freq <- c(131,55,21,14,6,6,2,0,0,0,0,2,1) barplot(freq,names=x,ylab=""frequency"",xlab=""spores"",col=""purple"")"
323,99,0.449,Satellite Earth Observations and Their Impact on Society and Policy,"total number of documents. Nm is the number of documents to calculate the mean standard of the number of occurrences and was set to four in this analysis, corresponding to the time interval of the publication of the Scientiï¬c Assessment of Ozone Depletion prepared by the SAP. Nw;d Mean Nw;d Nm ; . . .; Nw;d IRw Â¼ Mean irw;Nm ; . . .; irw;Ndoc ; irw;d Â¼ Mean Nw;d Nm ; . . .; Nw;d"
297,1248,0.448,The R Book,"There was equal replication makes life easier), and each mean was based on six replicates, so the  (which â standard error of a mean is s 2 /n = 4961/6 = 28.75. We shall draw an error bar up 28.75 from each mean and down by the same distance, so we need ï¬ve values for z, one for each bar, each of 28.75: se <- rep(28.75,5) We need to provide labels for the ï¬ve different bars â the factor levels should be good for this: labels <- levels(clipping) Now we work out the ï¬ve mean values which will be the heights of the bars, and save them as a vector called ybar: ybar <- tapply(biomass,clipping,mean) Finally, we can create the barplot with error bars (the function is deï¬ned above):"
285,446,0.446,"Physiology, Psychoacoustics and Cognition in Normal and Impaired Hearing","Since the difference between normal and enhanced cues was the essence of the research question, the cue-type effect was further explored by conducting two planned comparisons, N vs. T and N vs. W (across the two reference angles). These analyses showed a significant difference between N and W cues (mean MAA difference of around 10Â°, p = 0.0005) and a non-significant difference between N and T cues (mean MAA difference of around 5Â°, p = 0.06)."
241,548,0.444,Second Assessment of Climate Change for the Baltic Sea Basin,Fig. 9.9 Relative winter mean (DJF) sea level heights in the Baltic Sea. The series are smoothed by an 11-year running mean to highlight the decadal variations and are standardised by unit standard deviation. The longterm trend was eliminated (redrawn from HÃ¼nicke et al. 2008)
222,328,0.443,Ecosystem Services For Well-Being in Deltas : integrated Assessment For Policy Analysis,Fig. 11.3 Annual mean temperature and precipitation responses in the 17 regional climate model simulations over the GBM region for 2041â2060 (upper) and 2080â2099 (lower). Filled triangles indicate the three climate projections selected (Caesar et al. 2015âReproduced by permission of The Royal Society of Chemistry)
383,201,0.441,Elements of Risk Analysis with Applications in R,"TABLE 3.7: Summary statistics for linear and quadratic models of Kings life span data. Example. Overseas visits. (continues) How to select the best model from the two models that we estimated earlier for the Overseas data, using the first two years? Solution. We can calculate several statistics and compare them: RMSE, AIC and BIC. The R code is in Question 1 Section 1. All the statistics are summarised in Table 3.8. We note that the multiplicative model does better in terms of RMSE, AIC and BIC. Does this mean that the multiplicative HW model should be used for forecasting? We do not know the answer to that yet, as we need to check if the assumptions of the model are satisfied (such as if the errors are normal and identically distributed with zero mean and common variance) which is what we will do next. Model"
19,68,0.439,Perspectives on Nuclear Medicine for Molecular Diagnosis and Integrated Therapy,"where wij represents the collimator dependent blurring of the spatial resolution shown in Fig. 2.4. Note that the projection data has to be corrected for the scatter before the reconstruction calculations as in the eq. 2.1 in which yi is the geometric mean projection data already corrected for scatter by means of the TDCS method, and cij represents the calculation of the geometric mean."
62,322,0.439,"Agile Processes in Software Engineering and Extreme Programming: 17th International Conference, XP 2016, Edinburgh, UK, May 24-27, 2016, Proceedings (Volume 251.0)","As shown in Fig. 1, we adopted DybÃ¥ et al. [8] model which is an extension of Riemenschneider et al. [9] research model in order to explore practitionersâ perceptions regarding Kanban use. Riemenschneider et al. [9] explain software developersâ acceptance of methodologies by comparing ï¬ve well-known and established theoretical models: the Technology Acceptance Model (TAM), TAM2 (an extension of TAM), Perceived Characteristics of Innovating, Theory of Planned Behaviour and Model of Personal"
222,680,0.439,Ecosystem Services For Well-Being in Deltas : integrated Assessment For Policy Analysis,"global circulation model HadCM3 (see Chap. 11 and Caesar et al. 2015). As delta regions are particularly sensitive to precipitation and river runoff, outputs from an integrated catchment model (see Chap. 13 and Whitehead et al. 2015a, b) were used to determine run-off and associated nutrient loadings from the delta rivers into the Bay of Bengal. The model took account of both climatic scenarios (Q0, Q8, Q16) and patterns of upstream water use according to three socio-economic scenarios (Less Sustainable (LS), Business As Usual, (BAU), More Sustainable (MS)) scenarios (Whitehead et al. 2015a, b). The results of the Q0-BAU, Q8-LS and Q16-MS were used in further simulations. A regional POLCOMS-ERSEM coupled model (Holt et al. 2009; ButenschÃ¶n et al. 2016) was used to project both the physical state of the ocean (temperature, salinity, currents, light level), as well as the biogeochemistry and plankton production in the Bay of Bengal (see Chap. 14). The model simulates the dynamics of nutrients (C, P, N and Si), phytoplankton, zooplankton and bacteria, as well as particulate and dissolved organic matter. The model domain covers the entire coastal area of Bangladesh up to 200 km beyond the edge of the continental shelf, with a horizontal resolution of 0.1Â° and 42 vertical levels. For each climate dataset, the model was run continuously for 1971â2099. Outputs from the POLCOMS-ERSEM model were then used to drive a dynamic marine ecosystem model that predicts potential production by size class of fish, taking into account food availability, predation effects and temperature effects on feeding and mortality (Blanchard et al. 2012). Size-based methods like this are useful in that they capture the basic metabolic properties and dynamics of marine food webs, describing energy flux and production by size class, independent of speciesâ ecology (Blanchard et al. 2012). To make specific projections for key species, however, a second model, called SS-DBEM, was used (Fernandes et al. 2013, 2016, 2017), which projects changes in species distribution and abundance over time while explicitly considering changes in production, dispersal and physiology as a result of changing ocean conditions, as well as species interactions (Fernandes et al. 2013). The size-spectrum model was applied to explore potential changes in the total productivity of the Bangladesh Exclusive Economic Zone under both climate change and"
391,669,0.437,Ocean-Atmosphere Interactions of Gases and Particles,"Global Distribution of Organic Enrichment A number of international studies have expanded the measurement picture emerging from NE Atlantic waters, corroborating the findings of OM enrichment in seaspray. Namely, the following cruises: MAP (Marine Aerosol Production, e.g., Facchini et al. 2008a), OOMPH (Organics over the Ocean Modifying Particles; Zorn et al. 2008), ICEALOT (International Chemistry Experiment in the Arctic LOwer Troposphere; Russell et al. 2010; Frossard et al. 2011), and RHaMBLe (Reactive Halogens in the Marine Boundary Layer; Lee et al. 2010), all demonstrating the enrichment of OM in sea spray, albeit to different degrees. OâDowd et al. (2008) integrated the studies of OâDowd et al. (2004), Cavalli et al. (2004) and Yoon et al. (2007) with the eddy correlation microphysical flux measurements of Geever et al. (2005) to produce the first combined organicâinorganic sea spray source function and applied it to the REMOTE (REgional MOdel with Tracer Extension) regional climate model. This âchemicalâ parameterisation for organic enrichment could be applied to any sea spray physical source function and was indeed applied to global budgets by Langmann et al. (2008), Vignati et al. (2010) and Myriokefalitakis et al. (2010)."
260,63,0.436,Ranaviruses : Lethal Pathogens of Ectothermic Vertebrates,"References StÃ¶hr et al. (2015) Marschang et al. (2013) Marschang et al. (2013) Marschang et al. (2013) Alves de Matos et al. (2011) MÃ¼ller et al. (1988) Heldstab and Bestetti (1982), Marschang et al. (1999) Marschang et al. (2013) Marschang et al. (2013) USGS (2005, 2008), Goodman et al. (2013) Johnson et al. (2008) Mao et al. (1997), De Voe et al. (2004), Allender et al. (2006), Johnson et al. (2008), Ruder et al. (2010), Farnsworth (2012), Sim et al. (2012), Allender (personal communication), Currylow et al. (2014), Kimble et al. (2014) Allender (personal communication) Johnson et al. (2008) Westhouse et al. (1996), Johnson et al. (2008) Mao et al. (1997)"
394,201,0.429,Biotechnologies for Plant Mutation Breeding : Protocols,"break (DSB) induction. The repair of DSBs via nonhomologous end-joining is error-prone to some extent and therefore can lead to nucleotide deletions or insertions (indels) at the breakage site (Waterworth et al. 2011). Depending on the type of mutation, this can result in functional modification, complete disruption of gene function, or removal of whole gene clusters from the plant genome. For application of this technique in model and crop plant species, the following customizable endonuclease platforms with different benefits and drawbacks are available: meganucleases, zinc-finger nucleases (ZFNs), transcription activator-like effector nucleases (TALENs), and RNA-guided endonucleases (RGENs); the latter derive from a clustered regularly interspaced short palindromic repeats/CRISPRassociated (CRISPR/Cas) microbial defense system [reviewed in Fichtner et al. (2014)]. TALENs are created by the fusion of a customized TALE DNA-binding domain (DBD) and the FokI restriction-endonuclease domain (FokI-R) (Christian et al. 2010). Primarily, a TALE-DBD from plant pathogenic bacteria Xanthomonas sp. consists of a variable number of nearly identical amino acid repeats. Each repeat has a length of 33â35 amino acids and binds preferentially to a certain nucleotide of the target DNA sequence (Boch et al. 2009; Moscou and Bogdanove 2009). Different binding specificity of distinct repeats can be explained by variations in amino acids 12 and 13, which are therefore called repeat variable diresidues (RVDs). The amino acid pairs most commonly used in RVDs of TALE-DBDs are NI (binding to adenine), NG (thymine), NN (guanine), and HD (cytosine). Given the opportunity of rearrangement of these repeats, it is possible to assemble a TALE-DBD for virtually any DNA target sequence of choice. Such customized TALEN-DBD in combination with the 25 kDa FokI-R domain, with the latter not having any own DNA-binding specificity (Li et al. 1992), TALENs represent a universal tool for DSB induction. However, FokI-R needs to form dimers to be catalytically active (Bitinaite et al. 1998). Therefore, two TALEN subunits binding to the desired target sequence in inverse orientation to each other are required. This obligatory dimerization decreases the probability for off-target mutations but also doubles the effort to produce an effective TALEN. TALENcoding DNA subunits can be highly efficiently assembled via Golden Gate cloning [e.g., Cermak et al. (2011)], PCR-based methods [e.g., Yang et al. (2013)], or FLASH assembly (Reyon et al. 2012). TALENs are more cost effective and much easier to handle than zinc-finger nucleases (Beumer et al. 2013). Therefore, TALENs were successfully applied for site-directed mutagenesis in a number of model and crop plants like Arabidopsis (Christian et al. 2013), tobacco (Zhang et al. 2013), Nicotiana benthamiana (Mahfouz et al. 2011), Brachypodium distachyon (Shan et al. 2013), rice (Li et al. 2012), Brassica oleracea (Sun et al. 2013), soybean (Haun et al. 2014), wheat (Wang et al. 2014), maize (Liang et al. 2014), and barley (Wendt et al. 2013; Gurushidze et al. 2014)."
241,639,0.427,Second Assessment of Climate Change for the Baltic Sea Basin,"The multi-model ensemble means have been shown to outperform the single model simulations. This has been shown to result from the fact that models are overconï¬dent, that is, they have a too small spread in the ensemble, centred at the wrong value (Weigel et al. 2008). The good performance of the multi-model ensemble means holds true in a general sense, although for individual variables, seasons, and regions, it is possible to ï¬nd single models that are better than the ensemble mean. This has been shown in a number of studies at the European scale based on RCMs downscaling reanalysis data in the ENSEMBLES project (e.g. KjellstrÃ¶m et al. 2010; Lenderink 2010; Lorenz and Jacob 2010). This is also illustrated for the Baltic Sea region in Figs. 10.1 and 10.2. There is no reason why the ensemble"
