algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,8491.0,0.26,,The Wind on the Heath,"The Wind on the Heath is a novel about talent. More specifically, it is about the talent of an actress: Annie Jeynor, one of the most prominent actresses of the twentieth-century stage. Commissioned to help Dame Anne (as she now is) to write her memoirs in her graceful house overlooking the Firth of Clyde, the narrator Bill Thompson at once comes up against the actress's ability to electrify an audience with a performance - and to conceal her true self. In establishing certain facts about Annie's life - her rise in the Twenties from dance-hall hostess to her first straight role as Viola in Twelfth Night, her disgrace as a collaborator in Berlin and her subsequent rehabilitation as a double agent and popular heroine after the War - Bill finds that Annie not only shrugs off all attempts to label her, but is also curiously reticent about her childhood. Only much later, after Bill's chronicle has taken to all the locations - London, Berlin, Hollywood, Scotland - and Annie's best performances onstage and off, and the stories of all her lovers (who provide the one reliable guide to her career), does Annie reveal her bizarre start in life and the seeds of her extraordinary talent."
,,,,,8966.0,0.248,,"When the Moon Takes Over the Dream: ""Love Poetry""",This is my collection of love poems copied from my diary.
,,,,,712.0,0.248,,High in School,"From the famous drunk comedian from Indonesia comes this humorous coming-of-age not so true story about unusual high school study group adventure. James just wants to sit tight and be a normal freshman in his new high school. But after a few days he realizes it won't be. He doesn't have any idea how to study and he met many strange characters. In order to survive his first semester, he establishes a study group filled with unusual and rich personality who surprisingly colors his everyday life. High in School text and illustrations copyright ÃÂ© 2012 CV Lantip Safari Media, Inc. all rights reserved"
,,,,,4267.0,0.244,,Inescapable Desire,"Savannah and Kayden's relationship is full of passion; the chemistry between them is undeniable, but will their relationship be strong enough to with stand jealous exes and an unexpected tragedy that threatens to tear them apart. After giving up on love, Savannah built a fortress around her heart; until Kayden storms into her life breaking through her resolve and the walls she built around her heart. Savannah took a huge leap of faith deciding to move from Los Angeles to Galveston Texas. She wants to be closer to Kayden and away from the insanity of L.A. Being the daughter of Country Music's Hottest Duo and having a very public break up has made life in Los Angeles almost unbearable. As soon as Savannah begins to feel like her life is finally piecing back together, men from her past come back into her life causing strain on her very new relationship with Kayden. Just when she thinks things cannot get any worse tragedy strikes; sending SavannahÃ¢ÂÂs world crashing back down around her. Will her relationship with Kayden, be strong enough to with stand the new obstacles thrown at them? Or will it tear them apart forever?"
,,,,,1153.0,0.239,,The Blinding Knife,"Gavin Guile is dying.HeÃ¢ÂÂd thought he had five years leftÃ¢ÂÂnow he has less than one. With fifty thousand refugees, a bastard son, and an ex-fiancÃÂ©e who may have learned his darkest secret, Gavin has problems on every side. All magic in the world is running wild and threatens to destroy the Seven Satrapies.Worst of all, the old gods are being reborn, and their army of color wights is unstoppable. The only salvation may be the brother whose freedom and life Gavin stole sixteen years ago."
,,,,,2577.0,0.23,,Die for Me,"In the City of Lights, two star-crossed lovers battle a fate that is destined to tear them apart again and again for eternity.When Kate Mercier's parents die in a tragic car accident, she leaves her life--and memories--behind to live with her grandparents in Paris. For Kate, the only way to survive her pain is escaping into the world of books and Parisian art. Until she meets Vincent.Mysterious, charming, and devastatingly handsome, Vincent threatens to melt the ice around Kate's guarded heart with just his smile. As she begins to fall in love with Vincent, Kate discovers that he's a revenant--an undead being whose fate forces him to sacrifice himself over and over again to save the lives of others. Vincent and those like him are bound in a centuries-old war against a group of evil revenants who exist only to murder and betray. Kate soon realizes that if she follows her heart, she may never be safe again."
,,,,,6927.0,0.23,,The Candidate and other stories,"Meet Professor Alfred Jules Ayer, a famous philosopher noted for his atheism, his disdain of all things metaphysical, and his reverence for logic, in Ã¢ÂÂThe Candidate.Ã¢ÂÂ After suffering a heart attack, he finds himself in the Greek Underworld. He never expected an afterlife, and the fabled abode is nothing like the fable, which never mentioned a salmon with human arms and legs, or a flying saucer captained by lizard man.In Ã¢ÂÂHarold,Ã¢ÂÂ youÃ¢ÂÂll meet a homunculus who is certain he is a one of a kind, a freak of nature. Imagine his surprise when he discovers an island populated by thousands of his kind. There he finds adventure, love, and danger. He must face thugs his size, sinister large people, a dangerous house cat, and a plethora of perplexing situations.Irresolute poets find their plush postmortem refuge is anything but when it soon becomes a type of Hell in Ã¢ÂÂBetween Life and Oblivion.Ã¢ÂÂDiscover the true story of Helen, the famous face that launched a thousand ships, in the tale Ã¢ÂÂA More Likely Odyssey.Ã¢ÂÂWithin these pages youÃ¢ÂÂll be taken on journeys beyond imagining. YouÃ¢ÂÂll meet characters and explore familiar worlds through different eyes. Look beyond the hedgeÃ¢ÂÂ¦"
,,,,,11427.0,0.229,,The Thresher,"A haunting tableau of a lost world...from the author of 'The Hungry Wolves of Van Diemen's Land' comes this unforgettable portrait of an era now lost forever. 'The Thresher' chronicles the 1980s and '90s, as seen through the eyes of ambitious young men who rebel, using the form of rebellion most common at the time: being in a band. No mere exercise in nostalgia, 'The Thresher' is an exploration of the conflict between individualism, nationalism and globalism, and of the role of art in an increasingly sterile and conformist modern world."
,,,,,6417.0,0.226,,The Shamer's Daughter,"Dina has unwillingly inherited her mother's gift: the ability to elicit shamed confessions simply by looking into someone's eyes. To Dina, however, these powers are not a gift but a curse. Surrounded by fear and hostility, she longs for simple friendship.But when her mother is called to Dunark Castle to uncover the truth about a bloody triple murder, Dina must come to terms with her power--or let her mother fall prey to the vicious and revolting dragons of Dunark."
,,,,,3243.0,0.225,,The Space Between,"Everything is made of steel, even the flowers. How can you love anything in a place like this?Daphne is the half-demon, half-fallen angel daughter of Lucifer and Lilith. Life for her is an endless expanse of time, until her brother Obie is kidnapped - and Daphne realizes she may be partially responsible. Determined to find him, Daphne travels from her home in Pandemonium to the vast streets of Earth, where everything is colder and more terrifying. With the help of the human boy she believes was the last person to see her brother alive, Daphne glimpses into his dreams, discovering clues to Obie's whereabouts. As she delves deeper into her demonic powers, she must navigate the jealousies and alliances of the violent archangels who stand in her way. But she also discovers, unexpectedly, what it means to love and be human in a world where human is the hardest thing to be."
