algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,10815.0,0.232,,Case Histories,"In #1 of series, Jackson Brodie PI follows three 30-years cold, unconnected Cambridge family cases:  1 A little girl disappears in the night.  2 A beautiful young office worker falls to a maniac's attack. 3 A new mother is overwhelmed by demands from her baby and husband - until a fit of rage creates a grisly, bloody escape.Result : Startling connections and discoveries emerge. . . ."
,,,,,9845.0,0.221,,American Ulysses: A Life of Ulysses S. Grant,"NEW YORK TIMES BESTSELLER - From the author of A. Lincoln, a major new biography of one of America's greatest generals--and most misunderstood presidentsFinalist for the Gilder-Lehrman Military History Book Prize In his time, Ulysses S. Grant was routinely grouped with George Washington and Abraham Lincoln in the ""Trinity of Great American Leaders."" But the battlefield commander-turned-commander-in-chief fell out of favor in the twentieth century. In American Ulysses,  Ronald C. White argues that we need to once more revise our estimates of him in the twenty-first.Based on seven years of research with primary documents--some of them never examined by previous Grant scholars--this is destined to become the Grant biography of our time. White, a biographer exceptionally skilled at writing momentous history from the inside out, shows Grant to be a generous, curious, introspective man and leader--a willing delegator with a natural gift for managing the rampaging egos of his fellow officers. His wife, Julia Dent Grant, long marginalized in the historic record, emerges in her own right as a spirited and influential partner.Grant was not only a brilliant general but also a passionate defender of equal rights in post-Civil War America. After winning election to the White House in 1868, he used the power of the federal government to battle the Ku Klux Klan. He was the first president to state that the government's policy toward American Indians was immoral, and the first ex-president to embark on a world tour, and he cemented his reputation for courage by racing against death to complete his Personal Memoirs. Published by Mark Twain, it is widely considered to be the greatest autobiography by an American leader, but its place in Grant's life story has never been fully explored--until now.One of those rare books that successfully recast our impression of an iconic historical figure, American Ulysses gives us a finely honed, three-dimensional portrait of Grant the man--husband, father, leader, writer--that should set the standard by which all future biographies of him will be measured.Praise for American Ulysses""[Ronald C. White] portrays a deeply introspective man of ideals, a man of measured thought and careful action who found himself in the crosshairs of American history at its most crucial moment.""--USA Today""White delineates Grant's virtues better than any author before. . . . By the end, readers will see how fortunate the nation was that Grant went into the world--to save the Union, to lead it and, on his deathbed, to write one of the finest memoirs in all of American letters.""--The New York Times Book Review""Ronald White has restored Ulysses S. Grant to his proper place in history with a biography whose breadth and tone suit the man perfectly. Like Grant himself, this book will have staying power.""--The Wall Street Journal""Magisterial . . . Grant's esteem in the eyes of historians has increased significantly in the last generation. . . . [American Ulysses] is the newest heavyweight champion in this movement.""--The Boston Globe ""Superb . . . illuminating, inspiring and deeply moving . . . The Grant we meet in American Ulysses is richly deserving of a fuller understanding and of celebration for the man he was and the legacy he left us.""--Chicago Tribune""In this sympathetic, rigorously sourced biography, White . . . conveys the essence of Grant the man and Grant the warrior.""--Newsday"
,,,,,6037.0,0.217,,Men of the Cave,"Raised by unorthodox parents, Kasey Reese has always struggled to be invisible, to not be noticed, to avoid conflict. Running from a broken relationship, Kasey flees to Spain on a scholarship, to restore the comfort she finds in anonymity. Destiny, however, has other plans for her - a life threatening, life-altering journey into the supernatural when she meets the men of the cave."
,,,,,177.0,0.214,,Prodigal Summer,"Prodigal Summer weaves together three stories of human love within a larger tapestry of lives inhabiting the forested mountains and struggling small farms of southern Appalachia.From her outpost in an isolated mountain cabin, Deanna Wolfe, a reclusive wildlife biologist, watches a den of coyotes that have recently migrated into the region. She is caught off-guard by a young hunter who invades her most private spaces and confounds her self-assured, solitary life. On a farm several miles down the mountain, Lusa Maluf Landowski, a bookish city girl turned farmer's wife, finds herself unexpectedly marooned in a strange place where she must declare or lose her attachment to the land that has become her own. And a few more miles down the road, a pair of elderly feuding neighbors tend their respective farms and wrangle about God, pesticides, and the possibilities of a future neither of them expected.Over the course of one humid summer, these characters find their connections to one another and to the flora and fauna with whom they share a place. Prodigal Summer demonstrates a balance of narrative, drama and ideas that is characteristic of Barbara Kingsolver's finest work."
,,,,,7512.0,0.211,,The Cold Moon,"On a freezing December night, with a full moon hovering in the black sky over New York City, two people are brutally murdered -- the death scenes marked by eerie, matching calling cards: moon-faced clocks investigators fear ticked away the victims' last moments on earth. Renowned criminologist Lincoln Rhyme immediately identifies the clock distributor and has the chilling realization that the killer -- who has dubbed himself the Watchmaker -- has more murders planned in the hours to come.Rhyme, a quadriplegic long confined to his wheelchair, immediately taps his trusted partner and longtime love, Amelia Sachs, to walk the grid and be his eyes and ears on the street. But Sachs has other commitments now -- namely, her first assignment as lead detective on a homicide of her own. As she struggles to balance her pursuit of the infuriatingly elusive Watchmaker with her own case, Sachs unearths shocking revelations about the police force that threaten to undermine her career, her sense of self and her relationship with Rhyme. As the Rhyme-Sachs team shows evidence of fissures, the Watchmaker is methodically stalking his victims and planning a diabolical criminal masterwork.... Indeed, the Watchmaker may be the most cunning and mesmerizing villain Rhyme and Sachs have ever encountered."
,,,,,5726.0,0.202,,Spark,"Gabriel Merrick plays with fire. Literally. Sometimes he can even control it. And sometimes he can't. Gabriel has always had his brothers to rely on, especially his twin, Nick. But when an arsonist starts wreaking havoc on their town, all the signs point to Gabriel. Only he's not doing it. And no one seems to believe him. Except a shy sophomore named Layne, a brainiac who dresses in turtlenecks and jeans and keeps him totally off balance. Because Layne has a few secrets of her own..."
,,,,,12949.0,0.197,,Why the World Sucks and What We Can Do About It,"Tired of watching the news, which is almost always bad? Frustrated at the deterioration of our society? Concerned about the world we will leave to our children? Think that the average person was a better person a generation or two ago?Politics won't solve the problem. It's now a game which goes round in circles, accomplishing little. Financial mismanagement is everywhere. Look at Greece, Spain and Italy. But also look at France and the United States. We're managing our governments like spoiled children. And it doesn't matter whether it's liberals or conservatives who are in charge.Both left and right are to blame because the problem is the system itself. Ã¢ÂÂWhy the World SucksÃ¢ÂÂ outlines the issues and provides possible solutions. From a slightly eccentric point of view and with a little bit of humor. What more could you ask for?"
,,,,,13180.0,0.197,,Fireproof,"INSIDE BURNING BUILDINGS, Captain Caleb Holt lives by the firefighter's adage: NEVER LEAVE YOUR PARTNER. Yet at home, in the cooling embers of his marriage, he lives by his own rules.Growing up, his wife Catherine always dreamed of marrying a loving, brave firefighter . . . just like her father.Now, after seven years of marriage, she wonders when she stopped being ""good enough.""Countless arguments and anger have them wanting to move on to something with more sparks.As they prepare for divorce, Caleb's father challenges him to commit to a 40-day experiment: ""The Love Dare."" Wondering if it's even worth the effort, Caleb reluctantly agrees, not realizing how it will change his world forever.Surprised by what he discovers about the meaning of love, Caleb begins to see his wife and marriage as worth fighting for.But is it too late? His job is to rescue others.Now Captain Holt must face his toughest job ever. . . rescuing his wife's heart."""
,,,,,3292.0,0.19,,Charity Rising,"In this fast-paced, two-part sequel Charity is finally settling into her new role as alpha female to the Drake pack. With Prom and Graduation approaching, this should be the best time of her life, but something is wrong with LeviÃ¢ÂÂdangerously wrong. With his odd behavior growing daily and her now blackening connection symbol, Charity is spurred into action. ItÃ¢ÂÂs a race against time, and any delay could result in the death of the only man she can ever love. Can she save him in time? If so, will their undying love and a stronger-than-ever heart connection be enough to withstand the damage created? This installment in the Charity Series is fully loaded with everything from unlikely alliances, battles and romance, to humor, mystery, and even betrayal, as well as a few other surprises along the way. You have officially been warned."
,,,,,8287.0,0.187,,Two Little Girls in Blue,"In this riveting thriller from Queen of Suspense and #1 New York Times bestselling writer Mary Higgins Clark brilliantly weaves the mystery of twin telepathy into a mother's search for a kidnapped child, presumed dead.When Margaret and Steve Frawley come home to Connecticut from a black-tie dinner in New York, their three-year-old twins, Kathy and Kelly, are gone. The police found the babysitter unconscious, and a ransom note from the Pied Piper demands eight million dollars. Steve's global investment firm puts up the money, but when they go to retrieve the twins, only Kelly is in the car. The dead driver's suicide note says he inadvertently killed Kathy.At the memorial, Kelly tugs Margaret's arm and says: Mommy, Kathy is very scared of that lady. She wants to come home right now. At first, only Margaret believes that the twins are communicating and that Kathy is still alive. But as Kelly's warnings become increasingly specific and alarming, FBI agents set out on a desperate search."
