book_index,paragraph_index,similarity_score,recommended_book,recommended_text
362,231,0.358,Cloud-Based Benchmarking of Medical Image Analysis,"Table 7.8 Anatomy2 Benchmark landmark localization scores as average Euclidean distances in Wb/CT, ThAb/CTce, Wb/MRT1 and Ab/MRT1cefs images Avg Error [mm] Aorta bifurcation Aortic arch Aortic valve Left bronchus Right bronchus Cervical vertebra 2 Cervical vertebra 3 Cervical vertebra 4 Cervical vertebra 5 Cervical vertebra 6 Cervical vertebra 7 Left clavicle Right clavicle Coronaria Left crista iliaca Right crista iliaca Left eye Right eye Left ischiadicum Right ischiadicum Lumbar vertebra 1 Lumbar vertebra 2 Lumbar vertebra 3 Lumbar vertebra 4 Lumbar vertebra 5 Left renal pelvis Right renal pelvis Left sternoclavicular joint Right sternoclavicular joint Symphysis Thoracic vertebra 1 Thoracic vertebra 2 Thoracic vertebra 3 Thoracic vertebra 4 Thoracic vertebra 5 Thoracic vertebra 6 Thoracic vertebra 7"
238,183,0.32,Nanoinformatics,"Fig. 6.3 Problem of Voronoi index [12]. Left and right polyhedra are composed of two squares, eight pentagons, and two hexagons. Therefore, both have the same Voronoi index. However, the left polyhedron is different from the right polyhedron. In fact, the hexagons of the left polyhedron adjoin each other, while the hexagons of the right polyhedron are separate from each other"
362,232,0.308,Cloud-Based Benchmarking of Medical Image Analysis,7 VISCERAL Anatomy Benchmarks for Organ Segmentation â¦ Table 7.8 (continued) Avg Error [mm] Thoracic vertebra 8 Thoracic vertebra 9 Thoracic vertebra 10 Thoracic vertebra 11 Thoracic vertebra 12 Trachea bifurcation Left trochanter major Right trochanter major Left trochanter minor Right trochanter minor Left tuberculum Right tuberculum Inferior vena cava bifurcation Left ventricle Right ventricle Xyphoid process
19,396,0.288,Perspectives on Nuclear Medicine for Molecular Diagnosis and Integrated Therapy,"Values are mean  SD when appropriate LV left ventricular, LVEF left ventricular ejection fraction, RV right ventricular, RVEF right ventricular ejection fraction, RVSV right ventricular stroke volume"
257,351,0.286,"Principles of Security and Trust : 7th International Conference, POST 2018, Held as Part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2018, Thessaloniki, Greece, April 14-20, 2018, Proceedings","; Ïnl ,1  are replaced by m on the left-handâ First, variables of refined type Ïm side of the constraint and n on the right-hand-side. â Second, we check that terms have the same shape (encryption, signature, hash) on the left and on the right and that asymmetric encryption and hashes cannot be reconstructed by the adversary (that is, they contain some fresh nonce). â The most important step consists in checking that the terms on the left satisfy the same equalities than the ones on the right. Whenever two left terms M and N are unifiable, their corresponding right terms M â² and N â² should be equal after applying a similar instantiation."
339,653,0.266,Etiology and Morphogenesis of Congenital Heart Disease : From Gene Function and Cellular interaction To Morphology,Left-sided/flow lesions (two-thirds) Hypoplastic left heart syndromea Shoneâs complex Coarctation Bicuspid aortic valve Aortic valve stenosis Mitral valve stenosis Ventricular septal defect Less common heart defects (one-third) Secundum atrial septal defect Aberrant right subclavian artery Atrioventricular septal canal defect D-transposition of the great arteries Dextrocardia Left-sided superior vena cava Tricuspid atresia Type B interruption of the aortic arch/truncus arteriosus Pulmonary atresia/intact ventricular septum TAPVR Ebstein anomaly Tetralogy of Fallot
236,113,0.264,Nie prÃ­liÅ¡ struÄnÃ½ Ãºvod do systÃ©mu LATEX2e,"PokiaÄ¾ zadÃ¡te pred otvÃ¡racÃ­ oddeÄ¾ovaÄ prÃ­kaz \left a pred uzatvÃ¡racÃ­ oddeÄ¾ovaÄ prÃ­kaz \right, TEX automaticky vypoÄÃ­ta sprÃ¡vnu veÄ¾kosÅ¥ oddeÄ¾ovaÄa. ZapamÃ¤tajte si, Å¾e kaÅ¾dÃ© \left musÃ­te uzatvoriÅ¥ prÃ­sluÅ¡nÃ½m \right. Ak nechcete napravo niÄ, pouÅ¾ite neviditeÄ¾nÃ© â\right.Ã¿! \begin{displaymath} 1 + \left( \frac{1}{ 1-x^{2} } \right) ^3 \end{displaymath}"
339,662,0.261,Etiology and Morphogenesis of Congenital Heart Disease : From Gene Function and Cellular interaction To Morphology,"Fig. 52.4 Gene-targeted knockout of ETS-1 in C57/B6 E16.5 mice, showing double outlet right ventricle with normally related great arteries. Wild type is shown in (a) and (b); two mutant hearts are shown in panels (câf). RA right atrium, LA left atrium, RV right ventricle, LV left ventricle, Pu pulmonary artery, Ao aorta, VSD ventricular septal defect"
29,221,0.247,"Micro-, Meso- and Macro-Connectomics of the Brain","[namely, the left dorsal inferior frontal gyrus (IFG) and the left posterior superior temporal gyrus (STG) and sulcus (STS)], the authors showed that, when seeded in the left posterior STS, strong correlations with the left IFG were found in adults. For children, in contrast to adults, the analysis revealed strong correlations with the contralateral temporal region. The same observation was present when the seed was in the IFG. Within the same period in which homotopic connections prevail, a 5-year longitudinal study showed a linear increase with age of the left hemisphere involvement in the IFG during verb generation (Szaflarski et al. 2006), an additional demonstration that language left-hemisphere specialization develops first through callosal interactions. As a whole, these recent functional imaging studies show that anatomical and functional asymmetries of auditory primary areas are in place at birth, whereas in high-order language areas (IFG, STS, STG) leftward asymmetries develop slowly along with verbal acquisition, before reaching the adult pattern of a dominant intrahemispheric processing of language. To our knowledge, the exact time course and the physiological underpinnings of this developmental switch from inter- to intrahemispheric functioning during language processing remain to be established. It is not known whether this type of developmental scenario is also at stake for other left-lateralized function, such as praxis (Vingerhoets et al. 2013), or for rightlateralized functions, such as spatial attention."
70,689,0.246,Optics in Our Time,"possible to produce and observe the interference of matter waves as well. A simple way to do so is to mimic Youngâs optical double-slit experiment. Practical challenges are that for interferences to be easily observable the width of the slits must be much narrower than de Broglie wavelength, and also that the slit separation should typically be of the order of that wavelength. Modern nanotechnology has solved this problem and makes it possible to fabricate a variety of combinations of holes and slits through which matter waves can propagate. For example, one can pass a beam of atoms through a large array of parallel slits. This is an atom optics analog of the diffraction gratings widely used in optics. An important and useful property of such gratings is that the interferences of the individual wavelets result in different wavelengths (colors) exiting the grating at different angles. Likewise, a nanofabricated mechanical grating can redirect an atomic beam, or even a single atom, in a direction that depends on its energy and momentum. As a result, properly designed gratings can act as mirrors or as beam splitters for atoms (. Fig. 14.6 ). One can also use light instead of nanofabricated elements to achieve that goal. In the discussion of laser cooling we mentioned that if a photon is absorbed by an atom, then its momentum must be transferred to that atom because of momentum conservation. So, if a photon propagating from left to right is absorbed, then that atom must experience a small velocity kick in that same left to right direction. If, however, the photon propagates from right to left, the velocity kick to the atom will be from right to left as well. And if the atom interacts simultaneously with two light ï¬elds, one propagating to the left and the other to the right, then it suffers both a velocity kick to the left and a velocity kick to the right. As a result the atom âgoes in both directions,â or more precisely the atomic matter wave is split into two partial waves, one propagating to the left and the other to the right. Acting together, the two light beams act as an atomic beam splitter. Much like the observation that optical interferences build up âone photon at a time,â this is his very strange. Loosely speaking, the atom can move in two directions at the same time, and be in two places at the same time. In the classical world such a behavior would be impossible: The atom would go either to the left or to the right, but not to the left and to the right."
