book_index,paragraph_index,similarity_score,recommended_book,recommended_text
291,127,0.242,Visualizing Mortality Dynamics in the Lexis Diagram (Volume 44.0),"The goal of this monograph was to show a variety of possibilities to visualize mortality dynamics on the Lexis plane. While we provided examples of raw and smoothed mortality surfaces, our focus was on visualizing rates of mortality improvement (âROMIsâ), i.e., the derivative of age-specific death rates with respect to time. We provided ROMI examples for national populations covered by the Human Mortality Database as well as for selected causes of death in the United States. These âROMI-plotsâ were quite instructive to detect period and cohort effects. We also illustrated how changes in age-specific mortality contribute to a gain (or loss) in life expectancy. In Chap. 9 we decomposed seasonal data for causes of death to investigate whether the seasonal pattern, measured via the amplitude and the peak moment (âphaseâ), has changed over or age. The previous chapter dealt with survival chances of persons who were diagnosed with cancer. Despite the large number of figures, our list is obviously not exhaustive; here we want to provide a few more two ideas how the Lexis diagram can be used to illustrate not only mortality dynamics. Figure 11.1 adapts our ROMI approach to fertility. The top panel contains a surface map of age-specific fertility rates in the eastern part of Germany. Birth counts and corresponding exposures by single year of age and calendar time were downloaded from the Human Fertility Database (2017). The estimates were (again) generated with Camardaâs R package for smoothing surfaces with P-splines"
156,24,0.24,Zukunft der Arbeit â Eine praxisnahe Betrachtung,"13.1 Einleitung . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 175 13.2 Stand der Forschung: Entwicklungstrends und WidersprÃ¼che . . . . . . . . . . . 176 13.3 Konzeptionelle Perspektive: Industrie 4.0 als sozio-technisches System . . . 180 13.4 Schnittstellen zwischen Technologie, Mensch und Organisation in Industrie 4.0 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 183 13.4.1 Schnittstelle zwischen Technologie und Mensch. . . . . . . . . . . . . . . . 183 13.4.2 Schnittstelle zwischen Technologie und Organisation. . . . . . . . . . . . 185 13.4.3 Schnittstelle zwischen Mensch und Organisation . . . . . . . . . . . . . . . 187 13.5 Ausblick: Leitbild der digitalisierten Arbeit in der Industrie 4.0 . . . . . . . . . . 188 Literatur. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 190"
32,305,0.229,"Proceedings of the International Conference on Social Modeling and Simulation, plus Econophysics Colloquium 2014","Figure 13.3 shows the final size distribution of the modified SIIR model. The simulation is performed in the same conditions as Fig. 13.2. The profile of the SIIR curve in Fig. 13.2 looks the same as the curve in Fig. 13.3. Therefore, the cause of the discontinuous final size distribution is the division of the infection period into two stages, and the mobility of I has no effect on the discontinuity."
179,55,0.225,"Habitats and Biota of the Gulf of Mexico: Before the Deepwater Horizon Oil Spill: Volume 1: Water Quality, Sediments, Sediment Contaminants, Oil and Gas Seeps, Coastal Habitats, Offshore Plankton and Benthos, and Shellfish",Figure 3.25. Figure 3.26. Figure 3.27. Figure 3.28. Figure 3.29. Figure 3.30. Figure 3.31. Figure 3.32. Figure 3.33. Figure 3.34. Figure 3.35. Figure 3.36. Figure 3.37. Figure 3.38. Figure 3.39. Figure 3.40. Figure 3.41. Figure 3.42.
183,16,0.225,Technologies For Development : From innovation To Social Impact,"11.1 Introduction . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 11.2 International Policies and Action Plans on Civic Engagement and Social Innovation in Urban Development . . . . . . . . . . . . . . 11.2.1 Citizens Participation Through the ICTs: The Global Scenario . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 11.3 Related Work on the Field . . . . . . . . . . . . . . . . . . . . . . . . . . . 11.4 From a Pilot to a Governing Tool: A Case Study in Torino (Italy) . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 11.4.1 The Methodology . . . . . . . . . . . . . . . . . . . . . . . . . . . 11.5 Achievements and Further Research Steps . . . . . . . . . . . . . . . . References . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 Reaching the Last MileâTechnology Solutions and Models for Service Delivery . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Sanghamitra Mishra and Koneru Vijaya Lakshmi 12.1 Background . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.2 Piloting the Delivery Models . . . . . . . . . . . . . . . . . . . . . . . . . . 12.2.1 Technology Selection Process . . . . . . . . . . . . . . . . . . 12.2.2 Demand Creation for Safe Water in the Study Area . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.2.3 Innovations in Delivery Model . . . . . . . . . . . . . . . . . 12.3 Imperatives for Scaling up . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12.4 Way Forward . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . References . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13 Megaprojects as an Instrument of Urban Planning and Development: Example of Belgrade Waterfront . . . . . . . . . . . . . . . Slavka ZekoviÄ, Tamara MariÄiÄ and Miodrag VujoÅ¡eviÄ 13.1 Introduction . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13.2 Theoretical Background . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13.2.1 Applied Approach . . . . . . . . . . . . . . . . . . . . . . . . . . 13.3 Example of the Belgrade Waterfront Project . . . . . . . . . . . . . . . 13.3.1 Benchmark of Development Impacts of the BWP . . . . 13.4 Recommendations for Future Research and Application . . . . . . 13.5 Conclusions . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . References . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 14 What Can the South Learn from the North Regarding the Implementation of IoT Solutions in Cities? The Case of SeoulBorn Smart Transportation Card Implementation in Bogota . . . . . Maxime Audouin and Matthias Finger 14.1 Introduction . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 14.2 Seoul Case . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 14.3 Bogota Case . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ."
353,231,0.224,"Disability, Health and Human Development","LICs have the highest adult mortality rates in the world (Rajaratnam et al. 2010), and reducing premature adult mortality rates is fundamental to improve wellbeing and to promote sustainable development. Yet data on adult mortality is severely lacking in LICs, as they often do not have vital registry systems. Population-based surveys can offer a way of assessing the overall health of a population (e.g., Rathod et al. 2016). The objective of this section is to use longitudinal population-level data on mortality collected as part of the LSMS in Ethiopia, Malawi, Tanzania, and Uganda to investigate the association between functional difficulty, on the one hand, and short term mortality, on the other. If important associations are found, then functional difficulty indicators may be considered as potential indicators of vulnerability to mortality for policy purposes. 6.3.1"
280,414,0.223,Diversity and Evolution of Butterfly Wing Patterns : An integrative Approach,"Finally, the Precis clade, the Hypolimnas clade, and the Asian Junonia showed almost no seasonal eyespot size variation for any eyespot with one exception in H. anthedon which had the unusual characteristic of having no eyespots in (Figs. 13.4, 13.5, and 13.6)."
299,17,0.221,Happiness Is The Wrong Metric : a Liberal Communitarian Response To Populism,Defining Down Sovereignty . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13.1 Sovereignty as a Keystone . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13.1.1 Sovereignty Was Never Absolute . . . . . . . . . . . . . . . . . . . 13.1.2 Defining Down Sovereignty: The Responsibility to Protect . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13.1.3 How Far Is âDownâ? . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13.1.4 No Coercive Regime Change . . . . . . . . . . . . . . . . . . . . . . 13.1.5 The Duty to Prevent Transnational Terrorism . . . . . . . . . . References . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
275,389,0.22,Foundations of Trusted Autonomy,"In this case it was performed by training the Convnet on USPS training data only and then tested on USPS test data, MNIST test data and DIGITS test data. For the experiment 1280 USPS training images only were used. Test data used included 8192 MNIST test images, 1024 USPS test images, and 4096 DIGITS test images. The results are shown in Tables 13.7, 13.8, 13.9, 13.10, 13.11 and 13.12 inclusive. Tables 13.7, 13.9, and 13.11 show the confusion matrix achieved using the standard classifier on MNIST, USPS and DIGITS test databases with average error rates 0.897, 0.957, and 0.692, respectively. These errors are contrasted with Tables 13.8, 13.10, and 13.12 which show the achieved error performance for test 6 using the new objective function on MNIST, USPS and DIGITS test databases with average error rates of 0.784, 0.893 and 0.538 respectively. As expected, test 6 resulted in some increase in the average errors in all cases. Notably, the misclassifications for each of these databases show significantly different characteristics to what is now seen trained on USPS data. Pivot points for the MNIST test are different to those earlier, now with confusions (7,2) and (6,4) as most significant. Pivot points for the DIGITS test have significant confusions (7,2), (9,3), (1,4) and (1,7). Examining the objective to minimise errors in row 7, this is demonstrated in all three cases. Error confusion (7,2) were reduced from 117 to 31, and 220 to 130 in the MNIST and DIGITS tests and remained the same at 2 for the USPS test. Errors for column 4 increased from 212 to 460 and 204 to 278 for MNIST and DIGITS tests, and from 3 to 20 for the USPS test. This largely fulfilled the aim of the test, however, there are several notable âsurprisesâ. Table 13.8 shows significant error increases for (0,2), (0,6), and (1,6) compared with Table 13.7. Table 13.12 shows significant error increases for (0,2), (2,6) and (4,9)."
291,62,0.21,Visualizing Mortality Dynamics in the Lexis Diagram (Volume 44.0),"6.1 From Smoothed Death Rates to Rates of Mortality Improvement The colors and contour lines in Fig. 5.3 suggest also a change in pace over time: Each level of mortality seems to change its slope in the early 1990s. We argue that those trend changes are better illustrated with ârates of mortality improvementâ, which we labeled âROMISâ, than with (smoothed) surface maps of mortality. Given death rates at age x in year t, m.x; t/, we defined the rates of mortality improvement, , by assuming a constant rate of change within the period of comparison. In this monograph, we only used annual changes. Hence: .x; t/ D"
297,38,0.205,The R Book,"29.13.6 Boxes around plots, bty 29.13.7 Size of plotting symbols using the character expansion function, cex 29.13.8 Changing the shape of the plotting region, plt 29.13.9 Locating multiple graphs in non-standard layouts using fig 29.13.10 Two graphs with a common x scale but different y scales using fig 29.13.11 The layout function 29.13.12 Creating and controlling multiple screens on a single device 29.13.13 Orientation of numbers on the tick marks, las 29.13.14 Shapes for the ends and joins of lines, lend and ljoin 29.13.15 Line types, lty 29.13.16 Line widths, lwd 29.13.17 Several graphs on the same page, mfrow and mfcol 29.13.18 Margins around the plotting area, mar 29.13.19 Plotting more than one graph on the same axes, new 29.13.20 Two graphs on the same plot with different scales for their y axes 29.13.21 Outer margins, oma 29.13.22 Packing graphs closer together 29.13.23 Square plotting region, pty 29.13.24 Character rotation, srt 29.13.25 Rotating the axis labels 29.13.26 Tick marks on the axes 29.13.27 Axis styles 29.14 Trellis graphics 29.14.1 Panel box-and-whisker plots 29.14.2 Panel scatterplots 29.14.3 Panel barplots 29.14.4 Panels for conditioning plots 29.14.5 Panel histograms 29.14.6 Effect sizes 29.14.7 More panel functions"
175,23,0.204,"Water Resource Systems Planning and Management : An introduction To Methods, Models, and Applications","Project Planning: Putting It All Together . . . . . . . . . . . . . . Water Management Challenges . . . . . . . . . . . . . . . . . . Water Resources System Components, Functions, and Decisions . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 13.2.1 Components . . . . . . . . . . . . . . . . . . . . . . . . . 13.2.2 Functions . . . . . . . . . . . . . . . . . . . . . . . . . . . 13.2.3 Goals, Strategies, Decisions, and Scenarios. . . . 13.2.4 Systems Approaches to WRS Planning and Decision Making. . . . . . . . . . . . . . . . . . ."
180,151,0.201,Public Health Ethics : Cases Spanning The Globe (Volume 3.0),"Preterm births, the leading cause of infant mortality, are increasing annually worldwide (World Health Organization 2012). The United States shares company with Nigeria, India, and Brazil among the top ten countries with the highest numbers of preterm births and ranks 31st among Organisation for Economic Co-operation and Development (OECD) nations in infant mortality (OECD 2010). Within the United States, racial and ethnic disparities in infant mortality remain entrenched and have increased (MacDorman and Mathews 2009). U.S. health policy leaders have made the elimination of health disparities a top public health priority (Centers for Disease Control and Prevention 2011; U.S. Department of Health and Human Services 2011). Infant mortality is an important area of focus for eliminating disparities, both in its own right and because the rate of infant mortality serves as an indicator of the nationâs health due to its association with maternal health, social and economic conditions, racial discrimination, access to health care, and public health practices (MacDorman and Mathews 2009). During the twentieth century, U.S. infant mortality declined 93 % (MacDorman 2011). In 1900, about 100 infants died per 1000 live births. By 2000, that number fell to 6.89. During the last half of the twentieth century, the rate of black infant mortality dropped dramatically. In 1950, black infant mortality was 43.9 deaths per 1000 live births compared with 26.8 deaths per 1000 live births among whites (Mechanic 2002). But by 1998 black infant mortality fell to 13.8 deaths per 1000 live births compared with 6.0 deaths per 1000 live births among whites. As these numbers show, both groups made significant absolute gains, with blacks gaining more in absolute termsâa reduction of 30.1 for blacks and 20.8 for whites. Yet, black infant mortality still remained about twice that of whites."
260,131,0.201,Ranaviruses : Lethal Pathogens of Ectothermic Vertebrates,"While LMBV grew slightly faster at 30 Â°C than 25 Â°C, it did not replicate past one day in cell culture when held at 35 Â°C, probably because largemouth bass typically inhabit aquatic systems that do not exceed 30 Â°C (Eaton and Scheller 1996; Grant et al. 2003). Thus, there is strong evidence that ranavirus replication is highly temperature- and host-dependent (Speare and Smith 1992; Grant et al. 2003; Rojas et al. 2005; Ariel et al. 2009b). To the extent that replication in vitro represents replication rates in vivo, we would expect that the rates of viral replication and host mortality would generally increase with temperature. Results from several studies are consistent with this hypothesis. In experimental water bath challenges of adult redfin perch, all of the fish held at water temperatures of 12â21 Â°C died, while those at 6â10 Â°C either did not become infected or quickly cleared the infection (Whittington and Reddacliff 1995). Experimental challenges of European stocks of redfin perch and rainbow trout with EHNV also found that mortality increased with temperature (from 15 to 20 Â°C), and significant mortality was not observed at 10 Â°C (Ariel and Jensen 2009). Similarly, Bayley et al. (2013) reported >96 % mortality of the common frog tadpoles exposed to ranaviruses (FV3 [Frog virus 3] or REV [Rana esculenta virus]) at 20 Â°C but <32 % when exposed to ranaviruses at 15 Â°C. A contrasting pattern was observed in a study conducted with larval tiger salamanders and ATV (Rojas et al. 2005). Larvae exposed to ATV and reared at 10 or 18 Â°C experienced >80 % mortality, while larvae reared at 26 Â°C experienced <38 % mortality. Viral titers were higher in salamanders that died at 10 Â°C than 18 Â°C, suggesting that colder temperature may have suppressed immune responses to ATV. There is also evidence in turtles that temperature influences the outcome of infection. Red-eared sliders (Trachemys scripta elegans) infected with FV3 experienced 100 % mortality at 22 Â°C but 50 % mortality at 28 Â°C (Allender et al. 2013b). Additionally, time to death was shorter and viral loads greater in turtles at 22 Â°C compared to those at 28 Â°C. Allender et al. (2013b) hypothesized that cell-mediated or humoral immune responses could be enabling turtles to clear infections at higher temperatures. Instead of focusing on the kinetics of viral replication and host immune responses, temperature could be a stressor in and of itself. Bayley et al. (2013) found greater mortality in R. temporaria tadpoles held at 20 Â°C than at 15 Â°C when exposed to FV3, PPIV (Pike perch iridovirus), and REV, but mortality was also greater at 20 Â°C in the unexposed control animals, suggesting that the higher temperature was generally stressful. Several fish challenges have shown increased mortality at temperatures near the fishesâ thermal limits (Whittington and Reddacliff 1995; Grant et al. 2003). Ariel and Jensen (2009) noted that mortality in rainbow trout exposed to EHNV was highest at 20 Â°C, which is beyond the natural temperature range for this species and likely stressful or immunosuppressive. The redfin perch in their study, however, experienced the greatest mortality at intermediate temperaturesâtwice as much at 15 Â°C than 20 Â°C, and very little at 10 Â°Câso temperature-induced stress appears not to be important in this species. Perhaps viral replication was favored at 15 Â°C more than the hostâs immune system, whereas the immune system was dominant at 20 Â°C (Ariel and Jensen 2009). Similarly, Echaubard et al. (2014) found that the rate of mortality in experimental epidemics with northern leopard frog and wood"
283,739,0.199,"Error-Correction Coding and Decoding : Bounds, Codes, Decoders, Analysis and Applications","13.3.1 WiMax LDPC Codes WiMax LDPC codes [1], as the IEEE 802.16e standard LDPC codes, have been fully analysed and the low-weight stopping sets for all combinations of code rates and lengths have been found. Detailed results for WiMax LDPC codes of code rates 1/2, 2/3A, 2/3B, 3/4 A, 3/4B are given in Tables 13.2, 13.3, 13.4, 13.5, 13.6. In these tables, the code index i is linked to the code length N by the formula N = 576 + 96i. The minimum weight of non-codeword stopping sets (sm ) and codeword stopping sets (dm ) for all WiMax LDPC codes is given in Table 13.7."
291,96,0.198,Visualizing Mortality Dynamics in the Lexis Diagram (Volume 44.0),"Fig. 9.8 Seasonality of mortality from cerebrovascular diseases in the United States, 1959â2014, women, raw counts (adjusted for length of month) and fitted model (Data source: Human Mortality Database)"
234,210,0.197,Mobile Professional Voluntarism and international Development : Killing Me Softly?,"The SVP benchmarking process collated facility-held data on maternal mortality. Table 5.2 lists the main âcausesâ of maternal deaths in Mulago National Referral Hospital in the 12 months from January 2012 to December 2012: The data presented here should not be regarded as âfacts.â Certainly each maternal death recorded here is a sad fact but the process of establishing (single factor) causation is highly problematic. Signiï¬cant pressure fuelled by SVP volunteers has encouraged a process of maternal mortality review, but compliance across the HUB remains patchy. As such, all facility-generated data must be regarded as a social construction.10 Nevertheless, it serves one of the most important functions of quantitative data: it indicates trends and raises critical questions. During the early months of the LMP project (and very much playing the role of handmaiden to the obstetrician lead) we took it at face value that these were the causes of maternal deaths rather than the ï¬nal âhitâ on the protracted âroad to deathâ (Filippi et al. 2005). Faced with the alarming volume of maternal and neonatal deaths occurring in these referral facilities and the earlier âevidenceâ on causation, it may come as no surprise that the overwhelming initial response was to advocate the introduction of (imported/amended) protocols and Table 5.2 Causes and frequencies of maternal deaths in Mulago (Jan-12 to Dec-12) Causes of death Abortion Eclampsia Post-partum haemorrhage (PPH) Anaemia Ruptured uterus HIV-related Respiratory distress Cardiac arrest on table Puerperal sepsis Malaria in pregnancy Tetanus Ruptured ectopic Dead on arrival Total Source: McKay and Ackers 2013."
