book_index,paragraph_index,similarity_score,recommended_book,recommended_text
235,97,0.231,"Physical (A)Causality : Determinism, Randomness and Uncaused Events (Volume 192.0)","12.1 The Quantum Canon At the moment, there exists a loosely bundled canon of quantum rules subsumed under the term quantum mechanics or quantum theory. It includes reversible as well as irreversible processes, and is prima facie inconsistent. As already von Neumann [552, 554] and later Everett [30, 206, 545] noted, there cannot be any irreversible measurement process nested in a ubiquitous uniformly reversible evolution of the quantum state. Both von Neumann and Everett called the former, irreversible, discontinuous change the âprocess 1â; and the latter, reversible, continuous, deterministic change the âprocess 2,â respectively. Stated differently, there cannot exist any irreversible many-to-one measurement scenario (other than pragmatic fappness) in a reversible one-to-one environment. Hence, if one wants to maintain irreversible measurements, then (at least within the quantum formalism) one is faced with the following dilemma: either quantum mechanics must be augmented with some irreversible, many-to-one state evolution, thereby spoiling the ubiquitous, universal reversible one-to-one state evolution; or the assumption of the co-existence of a ubiquitous, uniform reversible one-to-one state evolution on the one hand with some irreversible many-to-one âwave function collapse,â (by another wording, âreduction of the state vectorâ) throughout measurement on the other hand, yields a complete contradiction. How is such a situation handled in other areas? Every system of logic which is self-contradictory (inconsistent) â such that a proposition as well as its negation is postulated; or can be derived from the postulates â in particular, in a formal axiomatic system, is detrimental and disastrous. Because by the principle of explosion (Latin: ex falso quodlibet) any invocation of a statement as well as of its negation yields every proposition true. This can be motivated by supposing that both âPâ as well as ânot Pâ are true. Then the proposition âP or anythingâ is true (because at least âPâ is true). Now suppose that also ânot Pâ holds. But then, in order for âP or anythingâ to be true, âanythingâ needs to be true. However, if anything is derivable, then such a system lacks any descriptive or predictive capacity. In this Â© The Author(s) 2018 K. Svozil, Physical (A)Causality, Fundamental Theories of Physics 192, https://doi.org/10.1007/978-3-319-70815-7_12"
235,126,0.227,"Physical (A)Causality : Determinism, Randomness and Uncaused Events (Volume 192.0)","12.9 Quantum Probabilities So far, quantum theory lacks probabilities. These will be introduced and compared to classical probabilities next. Indeed, for the sake of appreciating the novel features of quantum probabilities and correlations, as well as the (joint) expectations of quantum observables, a short excursion into classical probability theory is useful."
217,478,0.223,Finite Difference Computing With Pdes : a Modern Software Approach,"2.14 Applications of Wave Equations This section presents a range of wave equation models for different physical phenomena. Although many wave motion problems in physics can be modeled by the standard linear wave equation, or a similar formulation with a system of first-order equations, there are some exceptions. Perhaps the most important is water waves: these are modeled by the Laplace equation with time-dependent boundary conditions at the water surface (long water waves, however, can be approximated by a standard wave equation, see Sect. 2.14.7). Quantum mechanical waves constitute another example where the waves are governed by the SchrÃ¶dinger equation, i.e., not by a standard wave equation. Many wave phenomena also need to take nonlinear effects into account when the wave amplitude is significant. Shock waves in the air is a primary example. The derivations in the following are very brief. Those with a firm background in continuum mechanics will probably have enough knowledge to fill in the details, while other readers will hopefully get some impression of the physics and approximations involved when establishing wave equation models."
305,72,0.223,Quantum Computing for Everyone,"The basis associated with 0Â° is the standard orthonormal basis. The basis associated with 90Â° is the same, except the order of the elements has been changed. A photon that passes through the first filter has had a ï£®1 ï£¹ measurement madeâit is vertically polarizedâand so is now in state ï£¯ ï£º . ï£°0 ï£» We now measure it with the second filter. This lets through photons with ï£®0 ï£¹ ï£®1 ï£¹ state vector ï£¯ ï£º and absorbs photons with state vector ï£¯ ï£º . Consequently, ï£°1 ï£» ï£°0 ï£» any photon that passes through the first filter is absorbed by the second. In the three-filter experiment we have the two filters arranged as above. We take the third sheet and rotate it through 45Â°, and slide this sheet between the other two. Some light comes through the region of overlap of all three squares. This is depicted in figure 3.5. ï£« ï£® 1 ï£¹ ï£® 1 ï£¹ï£¶ ï£« ï£® ï£¹ ï£® ï£¹ï£¶ ï£¬ ï£¯ 2 ï£º ï£¯ 2 ï£ºï£· ï£º, ï£¯ ï£ºï£· and The ordered bases for the three filters are ï£¬ ï£¯ ï£º , ï£¯ ï£ºï£· , ï£¬ ï£¯ ï£­ ï£° 0 ï£» ï£° 1 ï£» ï£¸ ï£¬ ï£¯ â1 ï£º ï£¯ 1 ï£º ï£· ï£­ ï£¯ï£° 2 ï£ºï£» ï£¯ï£° 2 ï£ºï£»ï£¸ ï£« ï£® 0 ï£¹ ï£®1 ï£¹ ï£¶ ï£¬ï£­ ï£¯1 ï£º , ï£¯0 ï£ºï£·ï£¸ . A photon that passes through all three filters will have had ï£° ï£» ï£° ï£»"
65,109,0.222,Handbook of Ocean Wave Energy,"which can have a signiï¬cant impact on the power generation of a WEC as discussed above. This second issue is sometimes reduced by producing multiple scatter diagrams for a particular site, which are used to separate the wave climate by peak wave direction or season, but there is clearly a practical limit to the number and range of scatter diagrams that can be produced and used effectively. Another representation of the wave climate that is often used is the wave rose as shown in Fig. 3.10. A wave rose is a graphical representation of the average wave power or Signiï¬cant Wave Height from different directional sectors. Similar to a set of wave roses may be produced based on season in order to provide additional information that may be useful in understanding the wave climate, especially where different meteorological conditions are responsible for different wave conditions at different times of the year."
86,34,0.222,Nuclear Back-End and Transmutation Technology For Waste Disposal : Beyond The Fukushima Accident,"To have a situation in which (Î³, n) reactions occur, the photon beam with energy at B(n)  EÎ³ < B(2n) is desired. In case of the free electron laser, we may assume/ expect to get the total photon flux NÎ³  2  1012/s/500 mA for Ee Â¼ 1.2 GeV [1]. From Eq. (1.4), with Ee Â¼ 1.2 GeV and EL Â¼ 0.7 eV, we obtain the maximum photon energy of EÎ³ Â¼ 15 MeV at Î¸ Â¼ 0, which is equal to B(2n) for 137Cs. Figure 1.3 shows the calculated Î³-ray spectrum generated by laser Compton scattering using Eq. (1.5), where the total photon flux with energy from 0 to B(2n) is NÎ³  2  1012/s. From Fig. 1.3, we can see that about half the total scattered photons are in B(n)  EÎ³ < B(2n) and contribute to generate the (Î³, n) reactions for 137Cs. In contrast, for the Bremsstrahlung that is usually used to generate high-energy photons, the photon intensity decreases rapidly as the photon energy increases, and only a small part of the high-energy tail is available for (Î³, n) reactions [11]."
305,251,0.221,Quantum Computing for Everyone,"you obtain a Josephson junction.** These junctions are now used in physics and engineering to create sensitive instruments for measuring magnetic fields. For our purposes, the important fact is that the energy levels of the Cooper pairs in a superconducting loop that contains a Josephson junction are discrete and can be used to encode qubits. IBM uses superconducting qubits in its quantum computers. In 2016, IBM introduced a five-qubit processor that they have made available to everyone for free on the cloud. Anyone can design their own quantum circuit, as long as it uses five or fewer qubits, and run it on this computer. IBMâs aim is to introduce quantum computing to a wide audienceâcircuits for superdense coding, for Bellâs inequality, and a model of the hydrogen atom have all been run on this machine. A primitive version of Battleships has also been run, giving the coder the claim of constructing the first quantum computer multiplayer game. At the end of 2017, IBM connected a twenty-qubit computer to the cloud. This time it is not for education, but it is a commercial venture where companies can buy access. Google is working on its quantum computer. It also uses superconducting qubits. Google is expected to announce in the near future that it has a computer that uses 72 qubits. What is special about this number? Classical computers can simulate quantum computers if the quantum computer doesnât have too many qubits, but as the number of qubits increases we reach the point where that is no longer possible. Google is expected to announce that it has reached or exceeded this number, giving them the right to claim quantum supremacyâthe first time an algorithm has been run on a quantum computer that is impossible to run, or simulate, on a classical computer. IBM, however, is not giving up without a fight. Its team, using some innovative ideas, has recently found a way to simulate a 56-qubit system classically, increasing the lower bound on the number of qubits needed for quantum supremacy. As work continues on building quantum computers, we are likely to see spinoffs into other areas. Qubits, however we encode them, are sensitive to interactions with their surroundings. As we understand these interactions better we will be able to build better shields to protect our qubits, but we will also be able to design ways our qubits can measure their surroundings. ** Brian David Josephson received the Nobel Prize in physics for his work on how Cooper pairs can flow through a Josephson junction by quantum tunneling."
26,31,0.221,Cognitive Supervision for Robot-Assisted Minimally Invasive Laser Surgery,"2.1 Physical Properties of Light Our understanding of the nature of light is based on the fact that it exhibits properties of both electromagnetic (EM) waves and elementary particles, this characteristic is known as the wave-particle duality [1]. First, we consider the description of light as EM waves; the terms light and EM radiation are used interchangeably throughout this dissertation. Light can be regarded as the perturbation produced by the interplay of mutually related electric and magnetic fields. Each pair of electric/magnetic fields is characterized by a common wavelength Î» and oscillate perpendicular with each other and at right angle to the direction of propagation, as shown in Fig. 2.1. In general, EM radiation is classified according to the range of wavelengths it contains. The EM spectrum covers all the possible wavelengths of EM radiation: a limited interval is shown in Fig. 2.2, ranging from longer wavelengths (Microwaves) to shorter (XRays). A fundamental physical property of EM waves is the frequency Î½, which relates to the wavelength through the relation c = Î½ Â· Î», where c is the speed of EM waves in vacuum. The classic picture of light as EM waves can be revisited in the perspective of the quantum theory. In its simplest form, the theory describes light as the"
305,253,0.218,Quantum Computing for Everyone,"of C, but instead it might end up at the bottom of valley at A. The important observation in annealing is that the energy required to push the ball bearing up the hill and let it drop into valley B is much less than the energy needed to push the ball bearing up from B and let it drop into A. So, we shake the bucket with an energy level between these two values. The ball can move from A to B, but it cannot move back. After a while of shaking at this level, it will end up either at the bottom of A or B. But shaking at this level can send the ball from C to B. The next step is to shake it again, but less energetically, with enough energy to get it up the peak from B to C, but not enough to let it get back from C to B. In practice, you start shaking and gradually reduce the energy. This corresponds to gradually cooling your piece of metal in traditional annealing. The result is that the ball bearing ends up at the lowest point. You have found the absolute minimum of the function. Quantum annealing adds quantum tunneling. This is a quantum effect where the ball bearing can just appear on the other side of a hill. Instead of going over, it can go through. Instead of reducing the heights of hills the ball can climb, you reduce the length of the tunnels it can tunnel through. D-Wave has produced a number of commercially available computers that use quantum annealing for optimization problems. Initially, they were met with some skepticism about whether the computers actually used quantum tunneling, but now it is generally agreed that they do. There is still some question of whether the computers are faster than classical ones, but people are buying. Volkswagen, Google, and Lockheed Martin, among others, have all bought D-Wave machines. After this brief look at hardware, we turn to deeper questions. What does quantum computation tell us about us, the universe, and what computation is at its most fundamental level? Quantum Supremacy and Parallel Universes There are 8 possible three-bit combinations: 000, 001, 010, 011, 100, 101, 110, 111. The number 8 comes from 2 3 . There are two choices for the first bit, two for the second and two for the third, and we multiply these three 2s together. If instead of bits we switch to qubits, each of these 8 three-bit strings is associated with a basis vector, so the vector space is 8-dimensional. Exactly the same analysis tells us that if we have n qubits, then we will have"
65,156,0.211,Handbook of Ocean Wave Energy,"couplings between wave components, but in this case they are between sets of three wave components that cause energy transfer via non-linear interactions. When the waves are dispersive these interactions cannot be created, which is why they only occur in very shallow water. The effect of triad wave-wave interactions is to generate a second peak in the wave spectrum at twice the frequency of the original spectrum, which is bound to the main frequency peak in the sense that it travels with the same phase velocity. Unfortunately, currently third generation wave models are unable to correctly model these bound waves, and the triad wave-wave interaction source term is estimated based on the wave spectrum and water depth; however, these source terms have been found to be reasonable approximations in most cases. â¢ The ï¬nal source term typically included in wave models is the depth-induced wave breaking (surf-breaking) source term. This source term typically assumes that a ï¬xed proportion of the energy in any wave is lost when it breaks. Thus it is necessary to make an estimate on the proportion of waves that break at any particular water depth for any particular wave spectrum. This may be done by making some assumptions about the distribution of wave heights and the relative water depth in which these waves will break. Perhaps surprisingly, laboratory observations suggest that the spectral shape is not affected by wave breaking and so the energy removed due to wave breaking, and thus the strength of the depth-induced wave breaking source term, is typically assumed to be proportional to the wave energy spectrum, with the coefï¬cient of proportionality dependent on the proportion of breaking waves."
65,95,0.21,Handbook of Ocean Wave Energy,"Figure 3.3 shows the global variation in the annual average omni-directional wave power density. This ï¬gure shows that the main areas of wave energy resource occur in bands across the Northern and Southern hemispheres, with less energetic regions close to the equator and poles. However, as discussed in more depth in Sect. 3.3, the annual average omni-directional wave power density does not include signiï¬cant amounts of information that are vital to determining the utility of a particular wave energy resource for a particular wave energy converter. It is possible to produce a range of other ï¬gures that show how other important factors vary across the globe, and some of these factors have been reported by others [3, 4]; however, the speciï¬city of individual wave energy converters means that it is not possible to be highly prescriptive regarding the appropriate important factors. Indeed, as discussed in Sect. 3.3, particular care must be taken when reducing the wave climate"
217,372,0.207,Finite Difference Computing With Pdes : a Modern Software Approach,"for i 2 Ixi and n  1. New equations must be derived for u1i , and for boundary points in case of Neumann conditions. The damping is very small in many wave phenomena and thus only evident for very long time simulations. This makes the standard wave equation without damping relevant for a lot of applications."
249,216,0.205,Advances in Proof-Theoretic Semantics (Volume 43.0),"As these cases show, definitional equalities are quite similar to adjointness conditions in categorical harmony (when they are formulated as bi-directional rules), even though Sambin et al. do not mention category theory at all. Especially, in the case of additive connectives, their definitional equivalences are exactly the same as the bi-directional rules induced by the corresponding adjunctions. There are crucial differences, however. Among them, the following fact should be emphasised: â¢ Definitional equalities do not always imply adjointness, partly due to what they call the âvisibilityâ condition, which requires us to restrict context formulae in sequent-style rules of inference (categorically, this amounts to restricting so-called Frobenius reciprocity conditions). â For example, implication is not necessarily a right adjoint of conjunction in the system of âbasic logicâ derived via their guiding principles. This deviation from adjointness actually seems to be inevitable for Sambin et al., because they want to include Birkhoff-von Neumannâs quantum logic with some concept of implication as a structural extension of their basic logic; however, quantum implication (if any) cannot be a right adjoint of conjunction, due to the nondistributive nature of it, which is essential in Birkhoff-von Neumannâs quantum logic to account for superposition states in quantum systems. In contrast, categorical harmony cannot allow for any sort of non-adjoint implication. Is this a good feature or not? It depends on whether such implication counts as genuine implication, and so on our very conception of logical constants. The categorical logicianâs answer would be no: for example, Abramsky [1] asserts that Birkhoff-von Neumannâs quantum logic is considered to be ânon-logicâ because it does not have any adequate concept of implication (on the other hand, categorical quantum logic is said to be âhyper-logicâ). Finally, it should be noted that Schroeder-Heister [21] compares the framework of Sambin et al. [19] with his framework of definitional reflection, and that Bonnay and Simmenauer [4] proposes to exploit the idea of Sambin et al. [19] in order to remedy the aforementioned defect (the âblonkâ problem) of DoÅ¡enâs double-line approach in [8, 9]."
305,94,0.202,Quantum Computing for Everyone,"The easiest way to remember this is by the following construction. ï£® ï£®b0 ï£¹ ï£¹ ï£®a0 b0 ï£¹ ï£¯a0 ï£¯ ï£º ï£º ï£¯ ï£® ï£¹ ï£® ï£¹ ï£¯ ï£° b1 ï£» ï£º ï£¯ a0 b1 ï£º ï£¯a ï£º ï£¯b ï£º ï£¯ ï£®b0 ï£¹ ï£º ï£¯ a1b0 ï£º ï£° 1ï£» ï£° 1ï£» ï£¯ 1 ï£¯ ï£ºï£º ï£¯ ï£° ï£° b1 ï£» ï£» ï£° a1b1 ï£» Notice also that the subscripts follow the standard binary ordering: 00, 01, 10, 11. How Do You Entangle Qubits? This book is about the mathematics that underlies quantum computing. It is not about how to physically create a quantum computer. We are not going to spend much time on the details of physical experiments, but the question of how physicists create entangled particles is such an important one that we will briefly address it. We can represent entangled qubits by either entangled photons or electrons. Though we often say the particles are entangled, what we really mean is that the vector describing their states, a tensor in ï2 â ï2 , is entangled. The actual particles are separate and, as we have just noted, can be very far apart. That said, the question remains: How do you go about creating a pair of particles whose state vector is entangled? First, we look at how physical experiments create entangled particles. Then we look at how quantum gates create entangled qubits. The most commonly used method at this time involves photons. The process is called spontaneous parametric down-conversion. A laser beam sends photons through a special crystal. Most of the photons just pass through, but some photons split into two. Energy and momentum must be conservedâthe total energy and momentum of the two resulting photons must equal the energy and momentum of the initial photon. The conservation laws guarantee that the state describing the polarization of the two photons is entangled. In the universe, electrons are often entangled. At the start of the book we described Stern and Gerlachâs experiment on silver atoms. Recall that"
391,359,0.2,Ocean-Atmosphere Interactions of Gases and Particles,"2.5.1.1 Particle-Based Techniques In particle-based flow-measurement techniques, the fluid is seeded with small (Î¼m) particles for visualizing the flow. In standard Particle Imaging Velocimetry (PIV) techniques, the particles are illuminated with a 2D laser light sheet (Raffel et al. 2007). Existing particle-based flow-measurement"
65,124,0.198,Handbook of Ocean Wave Energy,"signiï¬cant; without waves there is no wave power. Figure 3.3 shows an example of this characterisation illustrating the variation in the average omni-directional wave power around the world. As would be expected, the areas with higher average omni-directional wave power, such as the north-west coast of Europe, are also the areas with the most interest in the deployment of wave energy converters. The implicit assumption is that a wave energy converterâs power capture is proportional to the average omni-directional wave power thus a larger average omni-directional wave power equates to a larger power capture. However, whilst it may be reasonable to assume that a wave energy converter will produce more power at a site with an average omni-directional wave power of 40 kW/m compared to an alternative site with 2 kW/m, it is less clear that this will be true if the alternative site had an average omni-directional wave power of 30 kW/m. The key factor to consider is that when comparing potential sites the use of the average omni-directional wave power obscures information regarding the temporal, directional and spectral characteristics of the wave climate (see Sect. 3.2) that may be important to the average power capture. Of course, how these characteristics may affect the average power generation will vary with the WEC and so it is difï¬cult to be overly prescriptive regarding the extent of distortion that may be due to using average omni-directional wave power as a proxy for average power generation. One method to compensate for the potential distortion is to provide information on other aspects of the wave climate simultaneously with the average omni-directional wave power. Examples of this additional information could include the ratio of maximum wave power to average wave power, the average directionality coefï¬cient, the average spectral width, and/or the average energy period. Unfortunately, whilst this additional information does provide more details of the characteristics of the wave resource that may suggest the relative strengths and weaknesses of particular sites, it still does not provide a clear indication of how a WECâs power generation may differ between locations. Whilst it is frustrating that a single parameter, or even set of parameters, cannot be used to assess the suitability of a potential WEC deployment site, this is the state of the wave energy industry at the moment. The rich diversity of WEC concepts currently being developed means that there are a multiple of relationships between the wave resource and power generation. Moreover, it is possible that a particular WEC concept may be most suitable at one location, whilst another WEC concept is more suitable at another location. Thus, there may not be the complete convergence onto a single concept as in wind energy, with the three-bladed horizontal-axis turbine, due to the potentially greater diversity of wave resource characteristics compared to wind resource characteristics, which is generally successfully characterised simply by the average wind speed. Although not associated with a particular WEC concept, a useful illustration of the dangers of using the average omni-directional wave power as a proxy for power generation is in assessing the effect of water depth on the incident wave power. Off of the west coast of Scotland, the average omni-directional wave power decreases as it approaches the shore and the water depth reduces, so that in 10â20 m of water it is only typically 50 % of its offshore value. To assess the extent that this"
