algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,5210.0,0.995,,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,"Each year, the Commandant of the U.S. Marine Corps selects one book that he believes is both relevant and timeless for reading by all Marines. The Commandant's choice for 1993 was We Were Soldiers Once . . . and Young. In November 1965, some 450 men of the 1st Battalion, 7th Cavalry, under the command of Lt. Col. Hal Moore, were dropped by helicopter into a small clearing in the Ia Drang Valley. They were immediately surrounded by 2,000 North Vietnamese soldiers. Three days later, only two and a half miles away, a sister battalion was chopped to pieces. Together, these actions at the landing zones X-Ray and Albany constituted one of the most savage and significant battles of the Vietnam War. How these men persevered--sacrificed themselves for their comrades and never gave up--makes a vivid portrait of war at its most inspiring and devastating. General Moore and Joseph Galloway, the only journalist on the ground throughout the fighting, have interviewed hundreds of men who fought there, including the North Vietnamese commanders. This devastating account rises above the specific ordeal it chronicles to present a picture of men facing the ultimate challenge, dealing with it in ways they would have found unimaginable only a few hours earlier. It reveals to us, as rarely before, man's most heroic and horrendous endeavor."
,,,,,11192.0,0.995,,Whispers In The Tall Grass,"On his second combat tour, Nick Brokhausen served in Recon Team Habu, CCN. This unit was part of MACV-SOG (Military Assistance Command Vietnam Studies and Observations Group), or Studies and Observations Group as it was innocuously called. The small recon companies that were the center of its activities conducted some of the most dangerous missions of the war, infiltrating areas controlled by the North Vietnamese in Laos, Vietnam, and Cambodia. The companies never exceeded more than 30 Americans, yet they were the best source for the enemy's disposition and were key to the US military being able to take the war to the enemy. This was accomplished by utilizing both new and innovative technology, and tactics dating back to the French and Indian Wars.This small unit racked up one of the most impressive records of awards for valor of any unit in the history of the United States Army. It came at a terrible price, however; the number of wounded and killed in action was incredibly high. Those missions today seem suicidal. In 1970 they seemed equally so, yet these men went out day after day with their indigenous allies - Montagnard tribesmen, Vietnamese, and Chinese Nungs - and faced the challenges with courage and resolve.Whispers in the Tall Grass is the second volume of Nick's riveting memoir of his time with MACV-SOG. Written in the same irreverent, immediate style that made We Fewi a cult classic, he continues his hair-raising adventures behind enemy lines, and movingly conveys the bonds that war creates between soldiers."
,,,,,11354.0,0.995,,Bloodlands: Europe Between Hitler and Stalin,"Americans call the Second World War Ã¢ÂÂThe Good War.Ã¢ÂÂ But before it even began, AmericaÃ¢ÂÂs wartime ally Josef Stalin had killed millions of his own citizensÃ¢ÂÂand kept killing them during and after the war. Before Hitler was finally defeated, he had murdered six million Jews and nearly as many other Europeans. At warÃ¢ÂÂs end, both the German and the Soviet killing sites fell behind the iron curtain, leaving the history of mass killing in darkness.Bloodlands is a new kind of European history, presenting the mass murders committed by the Nazi and Stalinist regimes as two aspects of a single history, in the time and place where they occurred: between Germany and Russia, when Hitler and Stalin both held power. Assiduously researched, deeply humane, and utterly definitive, Bloodlands will be required reading for anyone seeking to understand the central tragedy of modern history.From BooklistIf there is an explanation for the political killing perpetrated in eastern Europe in the 1930s and 1940s, historian Snyder roots it in agriculture. Stalin wanted to collectivize farmers; Hitler wanted to eliminate them so Germans could colonize the land. The dictators wielded frightening power to advance such fantasies toward reality, and the despots toted up about 14 million corpses between them, so stupefying a figure that Snyder sets himself three goals here: to break down the number into the various actions of murder that comprise it, from liquidation of the kulaks to the final solution; to restore humanity to the victims via surviving testimony to their fates; and to deny Hitler and Stalin any historical justification for their policies, which at the time had legions of supporters and have some even today. Such scope may render SnyderÃ¢ÂÂs project too imposing to casual readers, but it would engage those exposed to the periodÃ¢ÂÂs chronology and major interpretive issues, such as the extent to which the Nazi and Soviet systems may be compared. Solid and judicious scholarship for large WWII collections."
,,,,,5363.0,0.995,,Fire of the Covenant: The Story of the Willie and Martin Handcart Companies,"In the summer of 1856, three companies of handcarts were outfitted and sent west from Iowa to the Valley of the Great Salt Lake. All went well, and they arrived without undue incident. But two additional companies - one captained by James G. Willie, and the other by Edward Martin - left England late in the season. When they arrived at Iowa City, they were long past the time for safe departure across the plains. By the time they left Florence, Nebraska, with still more than a thousand miles to go, it was near the end of August. As if that were not serious enough, President Brigham Young thought that the arrival of the third company ended the migration for that season and ordered the resupply wagons back to Salt Lake. Fire of the Covenant is the story of those handcart pioneers and their exodus to the Salt Lake Valley. Author Gerald N. Lund has used the same techniques present in The Work and the Glory series to blend fictional characters into the tapestry of actual historical events, making this a story filled with all the elements of great drama - tragedy, triumph, pathos, courage, sacrifice, surrender and faith."
,,,,,8004.0,0.995,,Documents on the Rape of Nanking,"The Japanese Army's invasion of China in 1937 was the first step toward a hemispheric war that would last until the atomic bombing of Hiroshima and Nagasaki in 1945. What ended in one atrocity began with the savage military takeover of China's capital city, which quickly became known as the Rape of Nanking. The Japanese Army's conduct from December 1937 to February 1938 constitutes one of the most barbarous events not just of the war but of the century. The violence was documented at the time and then redocumented during the war crimes trial in Tokyo after the war. This book brings together materials from both moments to provide the first comprehensive dossier of primary sources on the Rape.Part 1, ""The Records,"" includes two sources written as the Rape was underway. The first is a long set of documents produced by the International Committee for the Nanking Safety Zone, a group of foreigners who strove to protect the Chinese residents. The second is a series of letters that American surgeon Dr. Robert Wilson wrote for his family during the same period. These letters are published here for the first time.The evidence compiled by the International Committee and its members would be decisive for the indictments against Japanese leaders at the International Military Tribunal for the Far East in Tokyo. Part 2, ""The Judgments,"" reprints portions of the tribunal's 1948 judgment dealing with the Rape of Nanking, its judicial consequences, and sections of the dissenting judgment of Justice Radhabinod Pal.These contemporary records and judgments create an intimate firsthand account of the Rape of Nanking. Together they are intended to stimulate deeper reflection than previously possible on how and why we assess and assign the burden of war guilt.Timothy Brook is Professor of Chinese History and Associate Director of the Joint Centre for Asia Pacific Studies, University of Toronto, and is coeditor of Nation Asian Elites and National Identities and Culture and The Shaping of Capitalism in Eastern Asia , both published by the University of Michigan Press."
,,,,,10211.0,0.995,,The Accidental President: Harry S. Truman and the Four Months That Changed the World,"The dramatic, pulse-pounding story of Harry TrumanÃ¢ÂÂs first four months in office, when this unlikely, small-town former farmer and haberdasher had to take on Germany, Japan, Stalin, and the atomic bomb, with the fate of the world hanging in the balance. Heroes are often defined as ordinary characters who get thrust into extraordinary circumstances, and through courage and a dash of luck, cement their place in history. Chosen as FDRÃ¢ÂÂs fourth-term vice president for his well-praised work ethic, good judgment, and lack of enemies, Harry S. Truman was the prototypical ordinary man, still considered an obscure Missouri politician. That is, until he was shockingly thrust in over his head after FDR's sudden death. At the climactic moments of the Second World War, Truman had to play judge and jury during the founding of the United Nations, the Potsdam Conference, the Manhattan Project, the Nazi surrender, the liberation of concentration camps, and the decision to drop the bomb and end World War II. Tightly focused, meticulously researched, and using documents not available to previous biographers,ÃÂ The Accidental President escorts readers into the situation room with Truman during this tumultuous, history-making 120 days, when the stakes were high and the challenges even higher."
,,,,,4867.0,0.994,,A Breath of Snow and Ashes,"A Breath of Snow and Ashes continues the extraordinary story of 18th-century Scotsman Jamie Fraser and his 20th-century wife, Claire.The year is 1772, and on the eve of the American Revolution, the long fuse of rebellion has already been lit. Men lie dead in the streets of Boston, and in the backwoods of North Carolina, isolated cabins burn in the forest.With chaos brewing, the governor calls upon Jamie Fraser to unite the backcountry and safeguard the colony for King and Crown. But from his wife Jamie knows that three years hence the shot heard round the world will be fired, and the result will be independence Ã¢ÂÂ with those loyal to the King either dead or in exile. And there is also the matter of a tiny clipping from The Wilmington Gazette, dated 1776, which reports JamieÃ¢ÂÂs death, along with his kin. For once, he hopes, his time-traveling family may be wrong about the future."
,,,,,13226.0,0.994,,The Greatest Generation,"""In the spring of 1984, I went to the northwest of France, to Normandy, to prepare an NBC documentary on the fortieth anniversary of D-Day, the massive and daring Allied invasion of Europe that marked the beginning of the end of Adolf Hitler's Third Reich. There, I underwent a life-changing experience. As I walked the beaches with the American veterans who had returned for this anniversary, men in their sixties and seventies, and listened to their stories, I was deeply moved and profoundly grateful for all they had done. Ten years later, I returned to Normandy for the fiftieth anniversary of the invasion, and by then I had come to understand what this generation of Americans meant to history. It is, I believe, the greatest generation any society has ever produced.""ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ In this superb book, Tom Brokaw goes out into America, to tell through the stories of individual men and women the story of a generation, America's citizen heroes and heroines who came of age during the Great Depression and the Second World War and went on to build modern America. This generation was united not only by a common purpose, but also by common values--duty, honor, economy, courage, service, love of family and country, and, above all, responsibility for oneself. In this book, you will meet people whose everyday lives reveal how a generation persevered through war, and were trained by it, and then went on to create interesting and useful lives and the America we have today.""At a time in their lives when their days and nights should have been filled with innocent adventure, love, and the lessons of the workaday world, they were fighting in the most primitive conditions possible across the bloodied landscape of France, Belgium, Italy, Austria, and the coral islands of the Pacific. They answered the call to save the world from the two most powerful and ruthless military machines ever assembled, instruments of conquest in the hands of fascist maniacs. They faced great odds and a late start, but they did not protest. They succeeded on every front. They won the war; they saved the world. They came home to joyous and short-lived celebrations and immediately began the task of rebuilding their lives and the world they wanted. They married in record numbers and gave birth to another distinctive generation, the Baby Boomers. A grateful nation made it possible for more of them to attend college than any society had ever educated, anywhere. They gave the world new science, literature, art, industry, and economic strength unparalleled in the long curve of history. As they now reach the twilight of their adventurous and productive lives, they remain, for the most part, exceptionally modest. They have so many stories to tell, stories that in many cases they have never told before, because in a deep sense they didn't think that what they were doing was that special, because everyone else was doing it too. ""This book, I hope, will in some small way pay tribute to those men and women who have given us the lives we have today--an American family portrait album of the greatest generation.""ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ In this book you'll meet people like Charles Van Gorder, who set up during D-Day a MASH-like medical facility in the middle of the fighting, and then came home to create a clinic and hospital in his hometown. You'll hear George Bush talk about how, as a Navy Air Corps combat pilot, one of his assignments was to read the mail of the enlisted men under him, to be sure no sensitive military information would be compromised. And so, Bush says, ""I learned about life."" You'll meet Trudy Elion, winner of the Nobel Prize in medicine, one of the many women in this book who found fulfilling careers in the changed society as a result of the war. You'll meet Martha Putney, one of the first black women to serve in the newly formed WACs. And you'll meet the members of the Romeo Club (Retired Old Men Eating Out), friends for life. ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ Through these and other stories in The Greatest Generation, you'll relive with ordinary men and women, military heroes, famous people of great achievement, and community leaders how these extraordinary times forged the values and provided the training that made a people and a nation great.From the Hardcover edition."
,,,,,10846.0,0.994,,Hearts in Atlantis,"Five interconnected, sequential narratives, set in the years from 1960 to 1999. Each story is deeply rooted in the sixties, and each is haunted by the Vietnam War.Stephen King, whose first novel, Carrie, was published in 1974, the year before the last U.S. troops withdrew from Vietnam, is the first hugely popular writer of the TV generation. Images from that war -- and the protests against it -- had flooded America's living rooms for a decade. Hearts in Atlantis, King's newest fiction, is composed of five interconnected, sequential narratives, set in the years from 1960 to 1999. Each story is deeply rooted in the sixties, and each is haunted by the Vietnam War. In Part One, ""Low Men in Yellow Coats,"" eleven-year-old Bobby Garfield discovers a world of predatory malice in his own neighborhood. He also discovers that adults are sometimes not rescuers but at the heart of the terror. In the title story, a bunch of college kids get hooked on a card game, discover the possibility of protest...and confront their own collective heart of darkness, where laughter may be no more than the thinly disguised cry of the beast. In ""Blind Willie"" and ""Why We're in Vietnam,"" two men who grew up with Bobby in suburban Connecticut try to fill the emptiness of the post-Vietnam era in an America which sometimes seems as hollow -- and as haunted -- as their own lives. And in ""Heavenly Shades of Night Are Falling,"" this remarkable book's denouement, Bobby returns to his hometown where one final secret, the hope of redemption, and his heart's desire may await him. Full of danger, full of suspense, most of all full of heart, Stephen King's new book will take some readers to a place they have never been...and others to a place they have never been able to completely leave."
,,,,,8924.0,0.994,,English Passengers,"In 1857 when Captain Illiam Quillian Kewley and his band of rum smugglers from the Isle of Man have most of their contraband confiscated by British Customs, they are forced to put their ship up for charter. The only takers are two eccentric Englishmen who want to embark for the other side of the globe. The Reverend Geoffrey Wilson believes the Garden of Eden was on the island of Tasmania. His traveling partner, Dr. Thomas Potter, unbeknownst to Wilson, is developing a sinister thesis about the races of men. Meanwhile, an aboriginal in Tasmania named Peevay recounts his peopleÃ¢ÂÂs struggles against the invading British, a story that begins in 1824, moves into the present with approach of the English passengers in 1857, and extends into the future in 1870. These characters and many others come together in a storm of voices that vividly bring a past age to life."
,,,,,72.0,0.994,,A Gracious Enemy,"The full story of the three Indochina Wars. Including warts and all. The first was the Indochinese People fighting against the French colonists and their suppliers and allies from the USA. The second was the people of Indochina (Cambodia, Laos & Vietnam) fighting against an allied coalition force made up of Australia, New Zealand, South Korea, Thailand, South Vietnam and the USA. The Second Indochina War is usually referred to as the Vietnam War. This book examines the re-adjustment of Vietnamese society after the uprising of the Tay Son Brothers in 1770, their stopping of the Trin and Nguyen families oppression of the Vietnamese people. The coming of the Catholic Church and how this affected the people is examined. As well the activities of Pineau de Bahrain, who was a missionary and the Bishop of Adran - he did much to ensure the French takeover of the majority of South East Asia. That was followed by the French takeover and full colonisation and rule by France. To better control the people, the French forbade the use of Chinese characters in writing and transcribed the entire Vietnamese language into the Latin alphabet, which was then taught in all schools. During WW2, Asian people saw that the Caucasian people could be beaten, That resulted in the First Indochina War, which ended with the French defeat at Dien Bien Phu. The Second Indochina War ended in 1975 with the withdrawal of the last American soldier from Vietnam. The Third Indochina War ended when the Vietnamese Army invaded Kampuchea, resulting in Vietnamese tanks entering its capital while the Pol Pot administration fled into the jungle."
,,,,,234.0,0.994,,Shot Down: The True Story of Pilot Howard Snyder and the Crew of the B-17 Susan Ruth,"Belgium ... February 8, 1944 ... Shot Down and Alive
For the first time, the full and complete story of the B-17 Flying Fortress Susan Ruth is shared in unbelievable detail. Author Steve SnyderÃ¢ÂÂs story of his father, Lieutenant Howard Snyder, and the Susan Ruth crew, provides in-depth details about many aspects of World War II few understand or know about including the:Ã¢ÂÂ¢ separation for young families as men went off to war;Ã¢ÂÂ¢ training before heading to foreign soil;Ã¢ÂÂ¢ military combat operations;Ã¢ÂÂ¢ underground and resistance and what Lt. Snyder did when he joined it;Ã¢ÂÂ¢ German atrocities toward captured crew and civilians;Ã¢ÂÂ¢ behind-the-scenes stories of the Belgium civilians who risked all to save American flyers who were in the air one moment, spiraling down in flames the next;Ã¢ÂÂ¢ creation and dedication of the monument to the Susan Ruth and its crew located in Macquenoise, Belgium in 1989.Shot Down was created from the vast number of letters and journals of Howard Snyder; diaries of men and women on the ground who rescued, sheltered and hid the crew; and interviews conducted by historians. Centered around the 306th Bomb Group in Thurleigh, England, it is informative, insightful and captivating.For most, 70 years is a long time ago. World War II fades in importance as each year goes by. Shot Down moves history out of the footnotes into reality, keeping the stories of real people alive as they experience being shot down. You are there, almost holding your breath as Lt. Snyder gets his crew out of his B-17 when bailing out over Nazi occupied Europe."
,,,,,10912.0,0.994,,Give Me Tomorrow: The Korean War's Greatest Untold Story,"An epic story of valor and sacrifice by a legendary Marine company in the Korean War brought to gripping, cinematic light by an acclaimed historian (""Gives the brave Marines of George Company long overdue recognition""-- New York Post )""What would you want if you could have any wish?"" asked the photojournalist of the haggard, bloodied Marine before him. The Marine gaped at his interviewer. The photographer snapped his picture, which became the iconic Korean War image featured on this book's jacket. ""Give me tomorrow,"" he said at last.After nearly four months of continuous and agonizing combat on the battlefields of Korea, such a simple request seemed impossible. For many men of George Company, or ""Bloody George"" as they were known-one of the Forgotten War's most decorated yet unrecognized companies-it was a wish that would not come true.This is the untold story of ""Bloody George,"" a Marine company formed quickly to answer its nation's call to duty in 1950. This small band of men-a colorful cast of characters, including a Native American fighting to earn his honor as a warrior, a Southern boy from Tennessee at odds with a Northern blue-blood reporter-turned-Marine, and a pair of twins who exemplified to the group the true meaning of brotherhood-were mostly green troops who had been rushed through training to fill America's urgent need on the Korean front. They would find themselves at the tip of the spear in some of the Korean War's bloodiest battles.After storming ashore at Inchon and fighting house-to-house in Seoul, George Company, one of America's last units in reserve, found itself on the frozen tundra of the Chosin Reservoir facing elements of an entire division of Chinese troops. They didn't realize it then, but they were soon to become crucial to the battle-modern-day Spartans called upon to hold off ten times their number. Give Me Tomorrow is their unforgettable story of bravery and courage.Thoroughly researched and vividly told, Give Me Tomorrow is fitting testament to the heroic deeds of George Company. They will never again be forgotten."
,,,,,9677.0,0.994,,For the Love of Armin,"In September of the year 9 A.D., the young Germanic warrior known as Armin to his friends and Arminius to his Roman enemies, successfully took on and defeated three entire Roman legions. This resulted in the deaths of over twenty thousand Roman soldiers. This in turn resulted in the Roman emperor called Tiberius recalling all Roman military units from Germania. The Germanic tribes would associate for their common good, often meeting and forming up for offensive or defensive war, but they were always separate and very independent. Armin knew that the best way to ensure that his country was not bothered by outside invaders again was to become a single country complete with it own army and navy. In this he crossed swords with the independent temper of his own people. They did not want any king from anywhere telling them what to do. In due course, this resulted in even the members of his own family taking up arms against him in order to make sure that the tribes of Germania remained independent and free. Such was the concern of the ancient Germanic tribesmen that this might not be the case, that Armin was murdered by the members of his own family."
