algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,6757.0,0.996,,First Love and Forever,"Emily Hall has not seen Michael Hamilton since the day she told him she'd decided to marry another man. Ryan Hall's membership in the Church was enough to make Emily's decision clear, and she married Ryan in the temple. A decade and three children later, she finds herself enduring marriage to an inactive and insensitive husband. She relies on the Spirit to help her cope, but life is not easy. Then Michael--a handsome, wealthy, nonmember Australian, reappears in her life and creates a maelstrom of emotion that she can't ignore. Michael has never married or joined the Church, and he is still in love with Emily. He begs her to leave Ryan and join him in Australia, and her deep feelings for him add fuel to her torment. Will her temple marriage prevail, or will the promise of happiness with Michael sweep her into his arms? With several unexpected twists and turns, this is a story that will hold your rapt attention to its last word. First Love and Forever is romantic fiction at its best, written especially for Latter-day Saints who enjoy a great love story that is believable, thought-provoking, and uplifting."
,,,,,5172.0,0.996,,Exit Wounds,"Born to shanty Irish on one side and Park Avenue privilege on the other, Laura navigates a turbulent childhood filled with the alcohol-fueled abuse of her volatile father and her motherÃ¢ÂÂs excessive drinking. As the middle child of three girls, she assigns herself the role of her mother's protector, who dies when Laura is thirteen, leaving her heartbroken and adrift.Insecure, anxious, and fearful, she tries drugs, random sex, and a sequence of lovers. Along the way, she becomes a successful painter and has a bad first marriage. Nothing, however, seems to assuage her emptiness and her sense of loss. Eventually, she marries a caring man and has a loving daughter. It is only at the end of her life, and by way of an unusual and unexpected turn of events that she is finally able to make peace with herself, to let go of the feeling that she never really grieved, and said goodbye to her beloved mother, and to appreciate that though we work at love and acceptance, sometimes the most wonderful experiences in our lives come in unanticipated and unsought ways."
,,,,,8998.0,0.996,,Born With Teeth,"Raised by unconventional Irish Catholics who knew ""how to drink, how to dance, how to talk, and how to stir up the devil,"" Kate Mulgrew grew up with poetry and drama in her bones. But in her mother, a would-be artist burdened by the endless arrival of new babies, young Kate saw the consequences of a dream deferred. Determined to pursue her own no matter the cost, at 18 she left her small Midwestern town for New York, where, studying with the legendary Stella Adler, she learned the lesson that would define her as an actress: ""Use it,"" Adler told her. Whatever disappointment, pain, or anger life throws in your path, channel it into the work.It was a lesson she would need. At twenty-two, just as her career was taking off, she became pregnant and gave birth to a daughter. Having already signed the adoption papers, she was allowed only a fleeting glimpse of her child. As her star continued to rise, her life became increasingly demanding and fulfilling, a whirlwind of passionate love affairs, life-saving friendships, and bone-crunching work. Through it all, Mulgrew remained haunted by the loss of her daughter, until, two decades later, she found the courage to face the past and step into the most challenging role of her life, both on and off screen.We know Kate Mulgrew for the strong women she's played--Captain Janeway on Star Trek; the tough-as-nails ""Red"" on Orange is the New Black. Now, we meet the most inspiring and memorable character of all: herself. By turns irreverent and soulful, laugh-out-loud funny and heart-piercingly sad, BORN WITH TEETH is the breathtaking memoir of a woman who dares to live life to the fullest, on her own terms."
,,,,,6275.0,0.995,,Unaccustomed Earth,"From the internationally best-selling, Pulitzer PrizeÃ¢ÂÂwinning author, a superbly crafted new work of fiction: eight storiesÃ¢ÂÂlonger and more emotionally complex than any she has yet writtenÃ¢ÂÂthat take us from Cambridge and Seattle to India and Thailand as they enter the lives of sisters and brothers, fathers and mothers, daughters and sons, friends and lovers.In the stunning title story, Ruma, a young mother in a new city, is visited by her father, who carefully tends the earth of her garden, where he and his grandson form a special bond. But heÃ¢ÂÂs harboring a secret from his daughter, a love affair heÃ¢ÂÂs keeping all to himself. In Ã¢ÂÂA Choice of Accommodations,Ã¢ÂÂ a husbandÃ¢ÂÂs attempt to turn an old friendÃ¢ÂÂs wedding into a romantic getaway weekend with his wife takes a dark, revealing turn as the party lasts deep into the night. In Ã¢ÂÂOnly Goodness,Ã¢ÂÂ a sister eager to give her younger brother the perfect childhood she never had is overwhelmed by guilt, anguish, and anger when his alcoholism threatens her family. And in Ã¢ÂÂHema and Kaushik,Ã¢ÂÂ a trio of linked storiesÃ¢ÂÂa luminous, intensely compelling elegy of life, death, love, and fateÃ¢ÂÂwe follow the lives of a girl and boy who, one winter, share a house in Massachusetts. They travel from innocence to experience on separate, sometimes painful paths, until destiny brings them together again years later in Rome. Unaccustomed Earth is rich with Jhumpa LahiriÃ¢ÂÂs signature gifts: exquisite prose, emotional wisdom, and subtle renderings of the most intricate workings of the heart and mind. It is a masterful, dazzling work of a writer at the peak of her powers."
,,,,,7321.0,0.995,,The Conditions of Love,"Dale M. Kushner's novel The Conditions of Love traces the journey of a girl from childhood to adulthood as she reckons with her parents' abandonment, her need to break from society's limitations, and her overwhelming desire for spiritual and erotic love. In 1953, ten-year-old Eunice lives in the backwaters of Wisconsin with her outrageously narcissistic mother, a manicureeste and movie star worshipper. Abandoned by her father as an infant, Eunice worries that she will become a misfit like her mother. When her mother's lover, the devoted Sam, moves in, Eunice imagines her life will finally become normal. But her hope dissolves when Sam gets kicked out, and she is again alone with her mother. A freak storm sends Eunice away from all things familiar. Rescued by the shaman-like Rose, Eunice's odyssey continues with a stay in a hermit's shack and ends with a passionate love affair with an older man. Through her capacity to redefine herself, reject bitterness and keep her heart open, she survives and flourishes. In this, she is both ordinary and heroic. At once fable and realistic story, The Conditions of Love is a book about emotional and physical survival. Through sheer force of will, Eunice saves herself from a doomed life. This engaging examination of a mother and daughter's relationship will appeal to the same audience that embraced Mona Simpson's acclaimed classic Anywhere But Here and Elizabeth Strout's bestselling Amy and Isabelle."
,,,,,6460.0,0.995,,Ella Enchanted,"At birth, Ella is inadvertently cursed by an imprudent young fairy named Lucinda, who bestows on her the ""gift"" of obedience. Anything anyone tells her to do, Ella must obey. Another girl might have been cowed by this affliction, but not feisty Ella: ""Instead of making me docile, Lucinda's curse made a rebel of me. Or perhaps I was that way naturally."" When her beloved mother dies, leaving her in the care of a mostly absent and avaricious father, and later, a loathsome stepmother and two treacherous stepsisters, Ella's life and well-being seem to be in grave peril. But her intelligence and saucy nature keep her in good stead as she sets out on a quest for freedom and self-discovery as she tries to track down Lucinda to undo the curse, fending off ogres, befriending elves, and falling in love with a prince along the way. Yes, there is a pumpkin coach, a glass slipper, and a happily ever after, but this is the most remarkable, delightful, and profound version of Cinderella you'll ever read.Gail Carson Levine's examination of traditional female roles in fairy tales takes some satisfying twists and deviations from the original. Ella is bound by obedience against her will, and takes matters in her own hands with ambition and verve. Her relationship with the prince is balanced and based on humor and mutual respect; in fact, it is she who ultimately rescues him. Ella Enchanted has won many well-deserved awards, including a Newbery Honor."
,,,,,3675.0,0.995,,"Hello, I Love You","A teen escapes to a boarding school abroad and falls for a Korean pop star in this fun and fresh romantic novel in the vein of Anna and the French Kiss.Grace Wilde is runningÃ¢ÂÂfrom the multi-million dollar mansion her record producer father bought, the famous older brother whoÃ¢ÂÂs topped the country music charts five years in a row, and the mother who blames her for her brotherÃ¢ÂÂs breakdown. Grace escapes to the farthest place from home she can think of, a boarding school in Korea, hoping for a fresh start.She wants nothing to do with music, but when her roommate SophieÃ¢ÂÂs twin brother Jason turns out to be the newest Korean pop music superstar, Grace is thrust back into the world of fame. She can't stand Jason, whose celebrity status is only outmatched by his oversized ego, but they form a tenuous alliance for the sake of her friendship with Sophie. As the months go by and Grace adjusts to her new life in Korea, even she can't deny the sparks flying between her and the KPOP idol. Soon, Grace realizes that her feelings for Jason threaten her promise to herself that she'll leave behind the music industry that destroyed her family. But can Grace ignore her attraction to Jason and her undeniable pull of the music she was born to write? Sweet, fun, and romantic, this young adult novel explores what it means to experience first love and discover who you really are in the process."
,,,,,2599.0,0.995,,P.S. I Love You,"A novel about holding on, letting go, and learning to love again.Now in paperback, the endearing novel that captured readers' hearts and introduced a fresh new voice in women's fiction Cecelia Ahern. Holly couldn't live without her husband Gerry, until the day she had to. They were the kind of young couple who could finish each other's sentences. When Gerry succumbs to a terminal illness and dies, 30-year-old Holly is set adrift, unable to pick up the pieces. But with the help of a series of letters her husband left her before he died and a little nudging from an eccentric assortment of family and friends, she learns to laugh, overcome her fears, and discover a world she never knew existed. The kind of enchanting novel with cross-generational appeal that comes along once in a great while, PS, I Love You is a captivating love letter to the world!"
,,,,,1346.0,0.995,,Mantle: The Return of the Sha,"An innocent world threatened. A king desperate to save his queen.A young girl realizes her immense power. In a world rooted in magic, Lizabet Abbot was seemingly born without any magical gifts of her ownÃ¢ÂÂa circumstance unheard of in her kingdom. She is an outcast in her own land, with few friends to call her own. But when her sister is kidnapped by minions of the evil kingdom of Skite, Lizabet sets out with two companions on a quest to save her. It is during their journey, while in the face of danger, that Lizabet discovers she does have a magical giftÃ¢ÂÂone more powerful than anyone could have imagined. It is a gift that may save her sister, her king, and her kingdom.Gripping and filled with wonders, Mantle rouses the senses, and brings life to a world of magic and intrigue."
,,,,,11814.0,0.995,,The Kingmaker's Daughter,"In this New York Times bestseller that inspired the critically acclaimed Starz miniseries The White Queen , Philippa Gregory tells the tale of Anne Neville, a beautiful young woman who must navigate the treachery of the English court as her father, known as the Kingmaker, uses her and her sister as pawns in his political game.The KingmakerÃ¢ÂÂs Daughter Ã¢ÂÂPhilippa GregoryÃ¢ÂÂs first sister story since The Other Boleyn Girl Ã¢ÂÂis the gripping tale of the daughters of the man known as the Kingmaker, Richard Neville, Earl of the most powerful magnate in fifteenth-century England. Without a son and heir, he uses his daughters, Anne and Isabel, as pawns in his political games, and they grow up to be influential players in their own right.At the court of Edward IV and his beautiful queen, Elizabeth Woodville, Anne grows from a delightful child to become ever more fearful and desperate when her father makes war on his former friends. Married at age fourteen, she is soon left widowed and fatherless, her mother in sanctuary and her sister married to the enemy. Anne manages her own escape by marrying Richard, Duke of Gloucester, but her choice will set her on a collision course with the overwhelming power of the royal family."
