algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,9448.0,0.527,,Decision Points,"In this candid and gripping account, President George W. Bush describes the critical decisions that shaped his presidency and personal life.George W. Bush served as president of the United States during eight of the most consequential years in American history. The decisions that reached his desk impacted people around the world and defined the times in which we live.Decision Points brings readers inside the Texas governorÃ¢ÂÂs mansion on the night of the 2000 election, aboard Air Force One during the harrowing hours after the attacks of September 11, 2001, into the Situation Room moments before the start of the war in Iraq, and behind the scenes at the White House for many other historic presidential decisions.For the first time, we learn President BushÃ¢ÂÂs perspective and insights on:His decision to quit drinking and the journey that led him to his Christian faithThe selection of the vice president, secretary of defense, secretary of state, Supreme Court justices, and other key officialsHis relationships with his wife, daughters, and parents, including heartfelt letters between the president and his father on the eve of the Iraq WarHis administrationÃ¢ÂÂs counterterrorism programs, including the CIAÃ¢ÂÂs enhanced interrogations and the Terrorist Surveillance ProgramWhy the worst moment of the presidency was hearing accusations that race played a role in the federal governmentÃ¢ÂÂs response to Hurricane Katrina, and a critical assessment of what he would have done differently during the crisisHis deep concern that Iraq could turn into a defeat costlier than Vietnam, and how he decided to defy public opinion by ordering the troop surgeHis legislative achievements, including tax cuts and reforming education and Medicare, as well as his setbacks, including Social Security and immigration reformThe relationships he forged with other world leaders, including an honest assessment of those he did and didnÃ¢ÂÂt trustWhy the failure to bring Osama bin Laden to justice ranks as his biggest disappointment and why his success in denying the terrorists their fondest wishÃ¢ÂÂattacking America againÃ¢ÂÂis among his proudest achievementsA groundbreaking new brand of presidential memoir, Decision Points will captivate supporters, surprise critics, and change perspectives on eight remarkable years in American historyÃ¢ÂÂand on the man at the center of events."
,,,,,74.0,0.513,,My Life,"An exhaustive, soul-searching memoir, Bill Clinton's My Life is a refreshingly candid look at the former president as a son, brother, teacher, father, husband, and public figure. Clinton painstakingly outlines the history behind his greatest successes and failures, including his dedication to educational and economic reform, his war against a ""vast right-wing operation"" determined to destroy him, and the ""morally indefensible"" acts for which he was nearly impeached. My Life is autobiography as therapy--a personal history written by a man trying to face and banish his private demons. Clinton approaches the story of his youth with gusto, sharing tales of giant watermelons, nine-pound tumors, a charging ram, famous mobsters and jazz musicians, and a BB gun standoff. He offers an equally energetic portrait of American history, pop culture, and the evolving political landscape, covering the historical events that shaped his early years (namely the deaths of Martin Luther King Jr. and JFK) and the events that shaped his presidency (Waco, Bosnia, Somalia). What makes My Life remarkable as a political memoir is how thoroughly it is infused with Clinton's unassuming, charmingly pithy voice: I learned a lot from the stories my uncle, aunts, and grandparents told me: that no one is perfect but most people are good; that people can't be judged only by their worst or weakest moments; that harsh judgments can make hypocrites of us all; that a lot of life is just showing up and hanging on; that laughter is often the best, and sometimes the only, response to pain. However, that same voice might tire readers as Clinton applies his penchant for minute details to a distractible laundry list of events, from his youth through the years of his presidency. Not wanting to forget a single detail that might help account for his actions, Clinton overdoes it--do we really need to know the name of his childhood barber? But when Clinton sticks to the meat of his story--recollections about Mother, his abusive stepfather, Hillary, the campaign trail, and Kenneth Starr--the veracity of emotion and Kitchen Confidential-type revelations about ""what it is like to be President"" make My Life impossible to put down. To Clinton, ""politics is a contact sport,"" and while he claims that My Life is not intended to make excuses or assign blame, it does portray him as a fighter whose strategy is to ""take the first hit, then counterpunch as hard as I could."" While My Life is primarily a stroll through Clinton's memories, it is also a scathing rebuke--a retaliation against his detractors, including Kenneth Starr, whose ""mindless search for scandal"" protected the guilty while ""persecuting the innocent"" and distracted his Administration from pressing international matters (including strikes on al Qaeda). Counterpunch indeed. At its core, My Life is a charming and intriguing if flawed book by an equally intriguing and flawed man who had his worst failures and humiliations made public. Ultimately, the man who left office in the shadow of scandal offers an honest and open account of his life, allowing readers to witness his struggle to ""drain the most out of every moment"" while maintaining the character with which he was raised. It is a remarkably intimate, persuasive look at the boy he was, the President he became, and man he is today. --Daphne Durham"
,,,,,281.0,0.508,,"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are","Foreword by Steven PinkerBlending the informed analysis of The Signal and the Noise with the instructive iconoclasm of Think Like a Freak, a fascinating, illuminating, and witty look at what the vast amounts of information now instantly available to us reveals about ourselves and our worldÃ¢ÂÂprovided we ask the right questions.By the end of an average day in the early twenty-first century, human beings searching the internet will amass eight trillion gigabytes of data. This staggering amount of informationÃ¢ÂÂunprecedented in historyÃ¢ÂÂcan tell us a great deal about who we areÃ¢ÂÂthe fears, desires, and behaviors that drive us, and the conscious and unconscious decisions we make. From the profound to the mundane, we can gain astonishing knowledge about the human psyche that less than twenty years ago, seemed unfathomable.Everybody Lies offers fascinating, surprising, and sometimes laugh-out-loud insights into everything from economics to ethics to sports to race to sex, gender and more, all drawn from the world of big data. What percentage of white voters didnÃ¢ÂÂt vote for Barack Obama because heÃ¢ÂÂs black? Does where you go to school effect how successful you are in life? Do parents secretly favor boy children over girls? Do violent films affect the crime rate? Can you beat the stock market? How regularly do we lie about our sex lives and whoÃ¢ÂÂs more self-conscious about sex, men or women?Investigating these questions and a host of others, Seth Stephens-Davidowitz offers revelations that can help us understand ourselves and our lives better. Drawing on studies and experiments on how we really live and think, he demonstrates in fascinating and often funny ways the extent to which all the world is indeed a lab. With conclusions ranging from strange-but-true to thought-provoking to disturbing, he explores the power of this digital truth serum and its deeper potentialÃ¢ÂÂrevealing biases deeply embedded within us, information we can use to change our culture, and the questions weÃ¢ÂÂre afraid to ask that might be essential to our healthÃ¢ÂÂboth emotional and physical. All of us are touched by big data everyday, and its influence is multiplying. Everybody Lies challenges us to think differently about how we see it and the world."
,,,,,1025.0,0.504,,Andrew Jackson: His Life and Times,"National BestsellerÃÂ In this, the first major single-volume biography of Andrew Jackson in decades, H.W. Brands reshapes our understanding of this fascinating man, and of the Age of Democracy that he ushered in.An orphan at a young age and without formal education or the family lineage of the Founding Fathers, Jackson showed that the Presidency was not the exclusive province of the wealthy and the well-born but could truly be held by a man of the people. On a majestic, sweeping scale Brands re-creates JacksonÃ¢ÂÂs rise from his hardscrabble roots to his days as frontier lawyer, then on to his heroic victory in the Battle of New Orleans, and finally to the White House. Capturing JacksonÃ¢ÂÂs outsized life and deep impact on American history, Brands also explores his controversial actions, from his unapologetic expansionism to the disgraceful Trail of Tears. This is a thrilling portrait, in full, of the president who defined American democracy."
,,,,,1043.0,0.503,,Rage,"An unprecedented and intimate tour de force of original reporting on the Trump presidency from Bob Woodward.Rage goes behind the scenes like never before, with stunning new details about early national security decisions and operations and TrumpÃ¢ÂÂs moves as he faces a global pandemic, economic disaster and racial unrest.Woodward, the #1 internationally bestselling author of 13 #1 bestsellers, including Fear: Trump in the White House, shows Trump up close in his entirety before the 2020 presidential election.President Trump has said publicly that Woodward has interviewed him. What is not known is that Trump provided Woodward a window into his mind through a series of exclusive interviews.At key decision points, Rage shows how TrumpÃ¢ÂÂs responses to the crises of 2020 were rooted in the instincts, habits and style he developed during his first three years as president.Rage draws from hundreds of hours of interviews with firsthand witnesses, as well as participantsÃ¢ÂÂ notes, emails, diaries, calendars and confidential documents.Woodward obtained 25 personal letters exchanged between Trump and North Korean leader Kim Jong Un that have not been public before. Kim describes the bond between the two leaders as out of a Ã¢ÂÂfantasy film,Ã¢ÂÂ as the two leaders engage in an extraordinary diplomatic minuet.Rage will be the foundational account of the Trump presidency, its turmoil, contradictions and risks. It is an essential document for any voter seeking an accurate inside view of the Trump yearsÃ¢ÂÂvolatile and vivid."
,,,,,8882.0,0.499,,A Singular Woman: The Untold Story of Barack Obama's Mother,"A major publishing an unprecedented look into the life of the woman who most singularly shaped Barack Obama--his mother.Barack Obama has written extensively about his father, but little is known about Stanley Ann Dunham, the fiercely independent woman who raised him, the person he credits for, as he says, ""what is best in me."" Here is the missing piece of the story.Award-winning reporter Janny Scott interviewed nearly two hundred of Dunham's friends, colleagues, and relatives (including both her children), and combed through boxes of personal and professional papers, letters to friends, and photo albums, to uncover the full breadth of this woman's inspiring and untraditional life, and to show the remarkable extent to which she shaped the man Obama is today.Dunham's story moves from Kansas and Washington state to Hawaii and Indonesia. It begins in a time when interracial marriage was still a felony in much of the United States, and culminates in the present, with her son as our president- something she never got to see. It is a poignant look at how character is passed from parent to child, and offers insight into how Obama's destiny was created early, by his mother's extraordinary faith in his gifts, and by her unconventional mothering. Finally, it is a heartbreaking story of a woman who died at age fifty-two, before her son would go on to his greatest accomplishments and reflections of what she taught him."
,,,,,9260.0,0.498,,From the Corner of the Oval,"The compulsively readable, behind-the-scenes memoir that takes readers inside the Obama White House, through the eyes of a young staffer learning the ropes, falling in love, and finding her place in the world.In 2012, Beck Dorey-Stein was just scraping by in DC when a posting on Craigslist landed her, improbably, in the Oval Office as one of Barack Obama's stenographers. The ultimate DC outsider, she joined the elite team who accompanied the president wherever he went, recorder and mic in hand. On whirlwind trips across time zones, Beck forged friendships with a tight group of fellow travelers--young men and women who, like her, left their real lives behind to hop aboard Air Force One in service of the president. But as she learned the ropes of protocol, Beck became romantically entangled with a consummate DC insider, and suddenly, the political became all too personal. Set against the backdrop of a White House full of glamour, drama, and intrigue, this is the story of a young woman making unlikely friendships, getting her heart broken, learning what truly matters, and discovering her voice in the process."
,,,,,6949.0,0.495,,"Speaking for Myself: Faith, Freedom, and the Fight of Our Lives Inside the Trump White House","The New York Times, USA Today, Wall Street Journal, and Publishers Weekly Bestseller: A candid, riveting account of the Trump White House, on the front lines and behind the scenes.Sarah Huckabee Sanders served as White House Press Secretary for President Donald J. Trump from 2017 to 2019. A trusted confidante of the President, Sanders advised him on everything from press and communications strategy to personnel and policy. She was at the PresidentÃ¢ÂÂs side for two and a half years, battling with the media, working with lawmakers and CEOs, and accompanying the President on every international trip, including dozens of meetings with foreign leadersÃ¢ÂÂall while unfailingly exhibiting grace under pressure. Upon her departure from the administration, President Trump described Sarah as Ã¢ÂÂirreplaceable,Ã¢ÂÂ a Ã¢ÂÂwarriorÃ¢ÂÂ and Ã¢ÂÂvery special person with extraordinary talents, who has done an incredible job.Ã¢ÂÂNow, in Speaking for Myself, Sarah Huckabee Sanders describes what it was like on the front lines and inside the White House, discussing her faith, the challenges of being a working mother at the highest level of American politics, her relationship with the press, and her unique role in the historic fight raging between the Trump administration and its critics for the future of our country.This frank, revealing, and engaging memoir will offer a truly unique perspective on the most important issues and events of the era, and unprecedented access to both public and behind-the-scenes conversations within the Trump White House."
,,,,,7040.0,0.493,,Living History,"The Phenomenal #1 Worldwide BestsellerÃ¢ÂÂWith a New AfterwordHillary Rodham Clinton is known to hundreds of millions of people around the world. Yet few beyond her close friends and family have ever heard her account of her extraordinary journey. She writes with candor, humor and passion about her upbringing in suburban, middle-class America in the 1950s and her transformation from Goldwater Girl to student activist to controversial First Lady.Living History is her revealing memoir of life through the White House years. It is also her chronicle of living history with Bill Clinton, a thirty-year adventure in love and politics that survives personal betrayal, relentless partisan investigations and constant public scrutiny.Hillary Rodham Clinton came of age during a time of tumultuous social and political change in America. Like many women of her generation, she grew up with choices and opportunities unknown to her mother or grandmother. She charted her own course through unexplored terrain -- responding to the changing times and her own internal compass -- and became an emblem for some and a lightning rod for others. Wife, mother, lawyer, advocate and international icon, she has lived through America's great political wars, from Watergate to Whitewater.The only First Lady to play a major role in shaping domestic legislation, Hillary Rodham Clinton traveled tirelessly around the country to champion health care, expand economic and educational opportunity and promote the needs of children and families, and she crisscrossed the globe on behalf of women's rights, human rights and democracy. She redefined the position of First Lady and helped save the presidency from an unconstitutional, politically motivated impeachment. Intimate, powerful and inspiring, Living History captures the essence of one of the most remarkable women of our time and the challenging process by which she came to define herself and find her own voice -- as a woman and as a formidable figure in American politics."
,,,,,1920.0,0.493,,Thomas Jefferson: The Art of Power,"In this magnificent biography, the Pulitzer PrizeÃ¢ÂÂwinning author of American Lion and Franklin and Winston brings vividly to life an extraordinary man and his remarkable times. Thomas Jefferson: The Art of Power gives us Jefferson the politician and president, a great and complex human being forever engaged in the wars of his era. Philosophers think; politicians maneuver. JeffersonÃ¢ÂÂs genius was that he was both and could do both, often simultaneously. Such is the art of power. ÃÂ  Thomas Jefferson hated confrontation, and yet his understanding of power and of human nature enabled him to move men and to marshal ideas, to learn from his mistakes, and to prevail. Passionate about many thingsÃ¢ÂÂwomen, his family, books, science, architecture, gardens, friends, Monticello, and ParisÃ¢ÂÂJefferson loved America most, and he strove over and over again, despite fierce opposition, to realize his vision: the creation, survival, and success of popular government in America. Jon Meacham lets us see JeffersonÃ¢ÂÂs world as Jefferson himself saw it, and to appreciate how Jefferson found the means to endure and win in the face of rife partisan division, economic uncertainty, and external threat. Drawing on archives in the United States, England, and France, as well as unpublished Jefferson presidential papers, Meacham presents Jefferson as the most successful political leader of the early republic, and perhaps in all of American history. ÃÂ  The father of the ideal of individual liberty, of the Louisiana Purchase, of the Lewis and Clark expedition, and of the settling of the West, Jefferson recognized that the genius of humanityÃ¢ÂÂand the genius of the new nationÃ¢ÂÂlay in the possibility of progress, of discovering the undiscovered and seeking the unknown. From the writing of the Declaration of Independence to elegant dinners in Paris and in the PresidentÃ¢ÂÂs House; from political maneuverings in the boardinghouses and legislative halls of Philadelphia and New York to the infant capital on the Potomac; from his complicated life at Monticello, his breathtaking house and plantation in Virginia, to the creation of the University of Virginia, Jefferson was central to the age. Here too is the personal Jefferson, a man of appetite, sensuality, and passion. ÃÂ  The Jefferson story resonates today not least because he led his nation through ferocious partisanship and cultural warfare amid economic change and external threats, and also because he embodies an eternal drama, the struggle of the leadership of a nation to achieve greatness in a difficult and confounding world.Advance praise for Thomas Jefferson: The Art of PowerÃÂ  Ã¢ÂÂJon Meacham resolves the bundle of contradictions that was Thomas Jefferson by probing his love of progress and thirst for power. This is a thrilling and affecting portrait of our first philosopher-politician.Ã¢ÂÂÃ¢ÂÂStacy SchiffÃÂ  Ã¢ÂÂThis terrific book allows us to see the political genius of Thomas Jefferson better than we have ever seen it before. In these endlessly fascinating pages, Jefferson emerges with such vitality that it seems as if he might still be alive today.Ã¢ÂÂÃ¢ÂÂDoris Kearns GoodwinFrom the Hardcover edition.NAMED ONE OF THE BEST BOOKS OF THE YEAR BY
The New York Times Book Review Ã¢ÂÂ¢ The Washington Post Ã¢ÂÂ¢ Entertainment Weekly Ã¢ÂÂ¢ The Seattle Times Ã¢ÂÂ¢ St. Louis Post-Dispatch"
,,,,,11946.0,0.478,,Mediocre: The Dangerous Legacy of White Male America,"From the author of the New York Times bestseller So You Want to Talk About Race, a history of white male America and a scathing indictment of what it has cost us socially, economically, and politicallyAfter the election of Donald Trump, and the escalation of white male rage and increased hostility toward immigrants that came with him, New York Times-bestselling author Ijeoma Oluo found herself in conversation with Americans around the country, pondering one central question: How did we get here?In this ambitious survey of the last century of American history, Oluo answers that question by pinpointing white men's deliberate efforts to subvert women, people of color, and the disenfranchised. Through research, interviews, and the powerful, personal writing for which she is celebrated, Oluo investigates the backstory of America's growth, from immigrant migration to our national ethos around ingenuity, from the shaping of economic policy to the protection of sociopolitical movements that fortify male power. In the end, she shows how white men have long maintained a stranglehold on leadership and sorely undermined the pursuit of happiness for all."
