algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,9779.0,0.509,,Vietnam - The Teenage Wasteland,"It is common knowledge that 58,000 young men and women died in Vietnam. What is not commonly known is what it was like there for these people who spent the rest of their lives in this for-boding place. And more importantly what did they really die for?Another peculiarity is what happened to all the hipies that the Dept. of Defense sent off to the killing fields - how did they fare? Did they fight or were they just being flower children in a combat zone.Tom Martiniano answers all questions you have ever had about vietnam in this rapid-paced page-turner. Learn the real stories of vietnam in this thrilling tale."
,,,,,7033.0,0.498,,HuÃ¡ÂºÂ¿ 1968: A Turning Point of the American War in Vietnam,"In the early hours of January 31, 1968, the North Vietnamese launched over one hundred attacks across South Vietnam in what would become known as the Tet Offensive. The lynchpin of Tet was the capture of Hue, Vietnam?s intellectual and cultural capital, by 10,000 National Liberation Front troops who descended from hidden camps and surged across the city of 140,000. Within hours the entire city was in their hands save for two small military outposts. American commanders refused to believe the size and scope of the Front?s presence, ordering small companies of marines against thousands of entrenched enemy troops. After several futile and deadly days, Lieutenant Colonel Ernie Cheatham would finally come up with a strategy to retake the city, block by block and building by building, in some of the most intense urban combat since World War II.With unprecedented access to war archives in the U.S. and Vietnam and interviews with participants from both sides, Bowden narrates each stage of this crucial battle through multiple viewpoints. Played out over 24 days and ultimately costing 10,000 lives, the Battle of Hue was by far the bloodiest of the entire war. When it ended, the American debate was never again about winning, only about how to leave. Hue 1968 is a gripping and moving account of this pivotal moment."
,,,,,5294.0,0.472,,The Best and the Brightest,"The Best and the Brightest is David Halberstam's masterpiece, the defining history of the making of the Vietnam tragedy. Using portraits of America's flawed policy makers and accounts of the forces that drove them, The Best and the Brightest reckons magnificently with the most important abiding question of our country's recent history: Why did America become mired in Vietnam and why did it lose? As the definitive single-volume answer to that question, this enthralling book has never been superseded. It's an American classic."
,,,,,78.0,0.465,,A Gracious Enemy & After the War Volume One,"Volume One is mainly about the second Indochina war (Vietnam War) and is set during the period from 1770 to 1975. It includes political intrigues in Paris, London, Washington and Canberra. It is told in story form and uses 470 pages to tell the story of Australians involved in Vietnam and how most Aussie combat soldiers did not want to be doing the job they were sent to complete. however, Aussie soldiers did their duties to the best of their abilities. Volume One ends with Richard Nixon's War and the debacle of the Americans quickly leaving after suffering unacceptable numbers of war deaths. (Over 52,000 KIA). Volume Two Has been completed and is available from starts with a recap of Ricard Nixon's War followed by the Vietnamese invasion of Kampuchea after which the Pol Pot Regime fled into the jungle. That is followed by the stories of the Vietnamese ""Boat People"" and their trials and problems of coming to Australia and becoming Aussie citizens and successful business people after many hard times. In both the case of Volume Two, the eBook edition of Volume Two shall be released on the 7th of October 2022.Kind regards - Michael G Kramer OMIEAust."
,,,,,5972.0,0.454,,The Sorrow Of War: A Novel of North Vietnam,"Bao Ninh, a former North Vietnamese soldier, provides a strikingly honest look at how the Vietnam War forever changed his life, his country, and the people who live there. Originally published against government wishes in Vietnam because of its non-heroic, non-ideological tone, The Sorrow of War has won worldwide acclaim and become an international bestseller"
,,,,,11192.0,0.454,,Whispers In The Tall Grass,"On his second combat tour, Nick Brokhausen served in Recon Team Habu, CCN. This unit was part of MACV-SOG (Military Assistance Command Vietnam Studies and Observations Group), or Studies and Observations Group as it was innocuously called. The small recon companies that were the center of its activities conducted some of the most dangerous missions of the war, infiltrating areas controlled by the North Vietnamese in Laos, Vietnam, and Cambodia. The companies never exceeded more than 30 Americans, yet they were the best source for the enemy's disposition and were key to the US military being able to take the war to the enemy. This was accomplished by utilizing both new and innovative technology, and tactics dating back to the French and Indian Wars.This small unit racked up one of the most impressive records of awards for valor of any unit in the history of the United States Army. It came at a terrible price, however; the number of wounded and killed in action was incredibly high. Those missions today seem suicidal. In 1970 they seemed equally so, yet these men went out day after day with their indigenous allies - Montagnard tribesmen, Vietnamese, and Chinese Nungs - and faced the challenges with courage and resolve.Whispers in the Tall Grass is the second volume of Nick's riveting memoir of his time with MACV-SOG. Written in the same irreverent, immediate style that made We Fewi a cult classic, he continues his hair-raising adventures behind enemy lines, and movingly conveys the bonds that war creates between soldiers."
,,,,,7444.0,0.453,,The Sympathizer,"It is April 1975, and Saigon is in chaos. At his villa, a general of the South Vietnamese army is drinking whiskey and, with the help of his trusted captain, drawing up a list of those who will be given passage aboard the last flights out of the country. The general and his compatriots start a new life in Los Angeles, unaware that one among their number, the captain, is secretly observing and reporting on the group to a higher-up in the Viet Cong. The Sympathizer is the story of this captain: a man brought up by an absent French father and a poor Vietnamese mother, a man who went to university in America, but returned to Vietnam to fight for the Communist cause. A gripping spy novel, an astute exploration of extreme politics, and a moving love story, The Sympathizer explores a life between two worlds and examines the legacy of the Vietnam War in literature, film, and the wars we fight today."
,,,,,10707.0,0.429,,First They Killed My Father: A Daughter of Cambodia Remembers,"From a childhood survivor of the Cambodian genocide under the regime of Pol Pot, this is a riveting narrative of war crimes and desperate actions, the unnerving strength of a small girl and her family, and their triumph of spirit.One of seven children of a high-ranking government official, Loung Ung lived a privileged life in the Cambodian capital of Phnom Penh until the age of five. Then, in April 1975, Pol Pot's Khmer Rouge army stormed into the city, forcing Ung's family to flee and, eventually, to disperse. Loung was trained as a child soldier in a work camp for orphans, her siblings were sent to labor camps, and those who survived the horrors would not be reunited until the Khmer Rouge was destroyed.Harrowing yet hopeful, Loung's powerful story is an unforgettable account of a family shaken and shattered, yet miraculously sustained by courage and love in the face of unspeakable brutality."
,,,,,5210.0,0.414,,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,"Each year, the Commandant of the U.S. Marine Corps selects one book that he believes is both relevant and timeless for reading by all Marines. The Commandant's choice for 1993 was We Were Soldiers Once . . . and Young. In November 1965, some 450 men of the 1st Battalion, 7th Cavalry, under the command of Lt. Col. Hal Moore, were dropped by helicopter into a small clearing in the Ia Drang Valley. They were immediately surrounded by 2,000 North Vietnamese soldiers. Three days later, only two and a half miles away, a sister battalion was chopped to pieces. Together, these actions at the landing zones X-Ray and Albany constituted one of the most savage and significant battles of the Vietnam War. How these men persevered--sacrificed themselves for their comrades and never gave up--makes a vivid portrait of war at its most inspiring and devastating. General Moore and Joseph Galloway, the only journalist on the ground throughout the fighting, have interviewed hundreds of men who fought there, including the North Vietnamese commanders. This devastating account rises above the specific ordeal it chronicles to present a picture of men facing the ultimate challenge, dealing with it in ways they would have found unimaginable only a few hours earlier. It reveals to us, as rarely before, man's most heroic and horrendous endeavor."
,,,,,5533.0,0.407,,A Hard Place: A Sergeant's Tale,"The story of combat in South Vietnam,Republic of, with the men of a small unit known as a Mobile Reaction or ""Mike Force"".ÃÂ Operating out of the Chu Lai base camp on the coast of South Vietnam,between Danang to the north and Cam Rhon Bay to the south.ÃÂ Home to the 23rd Infantry Division (Americal) the 75th Rangers and other support units. Their missions took placeÃÂ in the northern provinces, which wereÃÂ dubbed by the military as theÃÂ 1st Combat Tactical Zone (1CTZ).From Rosemary's Point at Chu Lai, to Da Nang, to the Tuy Lon River and the White Mountains, across the Hai Van Pass to Phu Bai, Quang Tri CityÃÂ and on to the DMZÃÂ They were bothÃÂ recon andÃÂ striker unit, sometimes just looking for intell, sometimes attacking and sometimes being attacked. Often deployed to reinforce a small camp or firebase. Sometimes workng as convoy security.Mostly it was justÃÂ HOT! Life for them was either base camp boring, or ""boonie rat"" intense in full ""battle rattle"" sweat soaked, sneakin in the bush.ÃÂ Living on salt pills,nasty tasting water and even worse tasting rations.OftenÃÂ assigned missions to locate or capture specific targets. All of their missions were both classified and clandestine. Even their existence was denied. As much as possible their movements were hidden or camouflaged within larger unit operations and movements.Their operations were conducted withÃÂ out back-up,or support readily available. They were required to move and survive on their bush skills, to adapt, over come, improvise,ÃÂ and if that failed, E&E (escape and evade) back to a pick-up or rendezvous point for extraction.This story is about serving in Vietnam as professional soldiers in a ""No Such Unit Exists"" status. Part of the ""other"" Army, the one not circumscribed by line unit regimentation, order of battle movement, or rules of engagement,ÃÂ in - South Vietnam, Republic of ""A HARD PLACE."" ."
