algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,10576.0,0.58,,Man and His Symbols,"Man and His Symbols owes its existence to one of Jung's own dreams. The great psychologist dreamed that his work was understood by a wide public, rather than just by psychiatrists, and therefore he agreed to write and edit this fascinating book. Here, Jung examines the full world of the unconscious, whose language he believed to be the symbols constantly revealed in dreams. Convinced that dreams offer practical advice, sent from the unconscious to the conscious self, Jung felt that self-understanding would lead to a full and productive life. Thus, the reader will gain new insights into himself from this thoughtful volume, which also illustrates symbols throughout history. Completed just before his death by Jung and his associates, it is clearly addressed to the general reader."
,,,,,8962.0,0.538,,Why Buddhism is True: The Science and Philosophy of Meditation and Enlightenment,"From one of AmericaÃ¢ÂÂs greatest minds, a journey through psychology, philosophy, and lots of meditation to show how Buddhism holds the key to moral clarity and enduring happiness.Robert Wright famously explained in The Moral Animal how evolution shaped the human brain. The mind is designed to often delude us, he argued, about ourselves and about the world. And it is designed to make happiness hard to sustain. But if we know our minds are rigged for anxiety, depression, anger, and greed, what do we do? Wright locates the answer in Buddhism, which figured out thousands of years ago what scientists are only discovering now. Buddhism holds that human suffering is a result of not seeing the world clearlyÃ¢ÂÂand proposes that seeing the world more clearly, through meditation, will make us better, happier people. In Why Buddhism is True, Wright leads readers on a journey through psychology, philosophy, and a great many silent retreats to show how and why meditation can serve as the foundation for a spiritual life in a secular age. At once excitingly ambitious and wittily accessible, this is the first book to combine evolutionary psychology with cutting-edge neuroscience to defend the radical claims at the heart of Buddhist philosophy. With bracing honesty and fierce wisdom, it will persuade you not just that Buddhism is trueÃ¢ÂÂwhich is to say, a way out of our delusionÃ¢ÂÂbut that it can ultimately save us from ourselves, as individuals and as a species."
,,,,,5864.0,0.524,,"Untangled: A story of resilience, courage, and triumph","A story of resilience, courage, and triumph  Recalling her life, the author takes us deep into the inter-generational ritualistic abuse and mind control programming that led to her being sent overseas on an impossible mission.  She repressed the memories of her past until a family tragedy forced her to face what her life had been. A history of abuse, torture, and threats to maintain her silence or be killed, could no longer be denied.  This is the story of facing the truth and risking the consequences of breaking the silence. The author learns to accept the effects of the trauma that echo through her daily life as PTSD.  Through years of self-exploration she learns to live her life fearlessly, with eyes wide open. Ultimately this book is about resilience; hope for victims who have suffered trauma and for the people who support them."
,,,,,8018.0,0.52,,In Pursuit of Joy,"Reader's Favorite Bronze Medal Winner!In Pursuit of Joy has been called inspiring and brutally honest. Using examples from his own recovery from depression and alcoholism, as well as drawing from a wide range of sources, Gary Green demystifies mental illness and addiction. This concise and understandable book teaches lessons that are essential for anyone struggling with their life; but also valuable for everyone.This book will help you: 1.Understand the causes of mental illness. 2.Understand the recovery process. 3.Reduce feelings of worthlessness and isolation. 4.Conquer addictions. 5.Communicate more effectively. 6.Improve relationships. 7.Reach a new level of spiritual understanding. 8.Increase your level of happiness. 9.Find hope again.This book will change your perspective from avoidance of pain to a pursuit of joy."
,,,,,10976.0,0.511,,Louder Than a Whisper: Clearer Than a Bell,"This book challenges the status quo of humanity by inviting us to look at the morass of confusion, despair and uncertainty that pervade our society. Through this series of heartfelt essays RenÃÂ©e examines topics such as Ã¢ÂÂPrideÃ¢ÂÂ, Ã¢ÂÂDesireÃ¢ÂÂ, Ã¢ÂÂResponsibilityÃ¢ÂÂ, Ã¢ÂÂBetrayalÃ¢ÂÂ and Ã¢ÂÂLonelinessÃ¢ÂÂ - what are they and how do they affect our lives? These topics - and many more - delve into the human psyche to places many are reticent to visit, but need to if we are ever to change our world. This Ã¢ÂÂjourneyÃ¢ÂÂ begins with us, and only through this journey can we discover our true nature. Fear creates the roadblock that prevents us from taking that first bold step to changing our world - fear of the unknown. Our challenge is to overcome that fear, and the inertia that prevents us from getting started."
,,,,,11660.0,0.507,,The Denial of Death,"Winner of the Pulitzer prize in 1974 and the culmination of a life's work, The Denial of Death is Ernest Becker's brilliant and impassioned answer to the ""why"" of human existence. In bold contrast to the predominant Freudian school of thought, Becker tackles the problem of the vital lie -- man's refusal to acknowledge his own mortality. In doing so, he sheds new light on the nature of humanity and issues a call to life and its living that still resonates more than twenty years after its writing."
,,,,,11002.0,0.504,,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,"This New York Times bestseller (more than 200,000 hardcover copies sold) provides a path-breaking lifestyle handbook that shows how to add spirituality, depth, and meaning to modern-day life by nurturing the soul.Readers are presented with a revolutionary approach to thinking about daily lifeÃ¢ÂÂeveryday activities, events, problems and creative opportunitiesÃ¢ÂÂand a therapeutic lifestyle is proposed that focuses on looking more deeply into emotional problems and learning how to sense sacredness in even ordinary things.Basing his writing on the ancient model of ""care of the soul""Ã¢ÂÂwhich provided a religious context for viewing the everyday events of lifeÃ¢ÂÂMoore brings ""care of the soul"" into the 21st century. Promising to deepen and broaden the reader's perspective on his or her own life experiences, Moore draws on his own life as a therapist practicing ""care of the soul,"" as well as his studies of the world's religions and his work in music and art, to create this inspirational guide that examines the connections between spirituality and the problems of individuals and society."
,,,,,10705.0,0.503,,Civilization and Its Discontents,"It stands as a brilliant summary of the views on culture from a psychoanalytic perspective that he had been developing since the turn of the century. It is both witness and tribute to the late theory of mindÃ¢ÂÂthe so-called structural theory, with its stress on aggression, indeed the death drive, as the pitiless adversary of eros.Civilization and Its Discontents is one of the last of Freud's books, written in the decade before his death and first published in German in 1929. In it he states his views on the broad question of man's place in the world, a place Freud defines in terms of ceaseless conflict between the individual's quest for freedom and society's demand for conformity.Freud's theme is that what works for civilization doesn't necessarily work for man. Man, by nature aggressive and egotistical, seeks self-satisfaction. But culture inhibits his instinctual drives. The result is a pervasive and familiar guilt.Of the various English translations of Freud's major works to appear in his lifetime, only one was authorized by Freud himself: The Standard Edition of the Complete Psychological Works of Sigmund Freud under the general editorship of James Strachey.Freud approved the overall editorial plan, specific renderings of key words and phrases, and the addition of valuable notes, from bibliographical and explanatory. Many of the translations were done by Strachey himself; the rest were prepared under his supervision. The result was to place the Standard Edition in a position of unquestioned supremacy over all other existing versions."
,,,,,10865.0,0.503,,Reinventing Your Life: The Breakthrough Program to End Negative Behavior...and Feel Great Again,"Two of America's leading psychologists, Jeffrey E. Young, Ph.D., and Janet S. Klosko, Ph.D., show readers how to free themselves from negative life patterns. Written with compassion as well as clinical insight, this thought-provoking book guides readers through the process of identifying ""life traps."" For example, ""Do you put the needs of others before your own? Are you drawn into relationships with people who are self-centered, cold to you, misunderstand you, or use you? Do you feel inadequate compared to people around you?"" Followed by an engaging discussion that makes use of case studies, this book can help people change their lives by stopping the cycle of self-destruction."
,,,,,12164.0,0.502,,The Evolving Self: A Psychology for the Third Millennium,"The author of the bestselling Flow (more than 125,000 copies sold) offers an intelligent, inspiring guide to life in the future.In this wise, humane inquiry, Csikszentmihalyi (Flow: The Psychology of Optimal Experience) argues that genetically programmed behaviors that once helped humans adapt and multiply now threaten our survival. These traits include obsessions with food and sex, addiction to pleasure, excessive rationality and a tendency to focus on the negative. A University of Chicago psychology professor, the author also believes we must free our minds of cultural illusions such as ethnocentric superiority or identification with one's possessions. He urges readers to find ways to reduce the oppression, exploitation and inequality that are woven into the fabric of society. Further, he wants us to control the direction of human evolution by pursuing challenging activities that lead to greater complexity while opposting chaos and conformity. Each chapter concludes with self-help questions and mental exercises designed to help readers apply the insights of this literate manifesto to their daily lives."
