algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,2464.0,0.468,,"Allah, Liberty and Love: The Courage to Reconcile Faith and Freedom","In Allah, Liberty and Love, Irshad Manji paves a path for Muslims and non-Muslims to transcend the fears that stop so many of us from living with honest-to- God the fear of offending others in a multicultural world as well as the fear of questioning our own communities. Since publishing her international bestseller, The Trouble with Islam Today, Manji has moved from anger to aspiration. She shows how any of us can reconcile faith with freedom and thus discover the Allah of liberty and loveÃ¢ÂÂ¬Ã¢ÂÂthe universal God that loves us enough to give us choices and the capacity to make them. Among the most visible Muslim reformers of our era, Manji draws on her experience in the trenches to share stories that are deeply poignant, frequently funny and always revealing about these morally confused times. What prevents young Muslims, even in the West, from expressing their need for religious reinterpretation? What scares non-Muslims about openly supporting liberal voices"
,,,,,9678.0,0.445,,The Book of Essie,"A debut novel of family, fame, and religion that tells the emotionally stirring, wildly captivating story of the seventeen-year-old daughter of an evangelical preacher, star of the family's hit reality show, and the secret pregnancy that threatens to blow their entire world apart.Esther Ann Hicks--Essie--is the youngest child on Six for Hicks,  a reality television phenomenon. She's grown up in the spotlight, both idolized and despised for her family's fire-and-brimstone brand of faith. When Essie's mother, Celia, discovers that Essie is pregnant, she arranges an emergency meeting with the show's producers: Do they sneak Essie out of the country for an abortion? Do they pass the child off as Celia's? Or do they try to arrange a marriage--and a ratings-blockbuster wedding? Meanwhile, Essie is quietly pairing herself up with Roarke Richards, a senior at her school with a secret of his own to protect. As the newly formed couple attempt to sell their fabricated love story to the media--through exclusive interviews with an infamously conservative reporter named Liberty Bell--Essie finds she has questions of her own: What was the real reason for her older sister leaving home? Who can she trust with the truth about her family? And how much is she willing to sacrifice to win her own freedom?"
,,,,,7298.0,0.439,,Cane River,"A New York Times bestseller and Oprah's Book Club Pick-the unique and deeply moving saga of four generations of African-American women whose journey from slavery to freedom begins on a Creole plantation in Louisiana.Beginning with her great-great-great-great grandmother, a slave owned by a Creole family, Lalita Tademy chronicles four generations of strong, determined black women as they battle injustice to unite their family and forge success on their own terms. They are women whose lives begin in slavery, who weather the Civil War, and who grapple with contradictions of emancipation, Jim Crow, and the pre-Civil Rights South. As she peels back layers of racial and cultural attitudes, Tademy paints a remarkable picture of rural Louisiana and the resilient spirit of one unforgettable family.There is Elisabeth, who bears both a proud legacy and the yoke of bondage... her youngest daughter, Suzette, who is the first to discover the promise-and heartbreak-of freedom... Suzette's strong-willed daughter Philomene, who uses a determination born of tragedy to reunite her family and gain unheard-of economic independence... and Emily, Philomene's spirited daughter, who fights to secure her children's just due and preserve their dignity and future.Meticulously researched and beautifully written, Cane River presents a slice of American history never before seen in such piercing and personal detail."
,,,,,2484.0,0.438,,Heated,"Jerilyn desperately wants a better life for her family, but with her mother locked up and her unpredictable sister, she finds that she is always in an uphill battle. Finally, she gets a little break, but her baby daddy and his criminal ways are determined not to see her succeed. Cursed with early menopause, she finds herself in one hot mess. Jerilyn must rely on her wits and her faith, not only for the sake of her kids, but ultimately to save her life."
,,,,,3587.0,0.434,,Lennon's Jinx,"Sometimes, you donÃ¢ÂÂt get to choose who you fall for...Lennon spends most of his time raising his little sister Currie while trying to skate through his senior year of high school. He prefers groupies with no-strings attached but finds himself strangely attracted to Jinx, the straight-A student in his choir.  Jinx conceals the black truth about herself from her friends. She wonÃ¢ÂÂt admit to them that she screwed up big time, losing her first love and what she once held most precious. When Jinx joins LennonÃ¢ÂÂs band to nurture her love of music and ease the guilt gnawing away at her, she witnesses Lennon battling his infamous father. While confronting his pent-up anger at his dad, Lennon exposes vulnerabilities he had no intention of letting Jinx ever see. Their reckless pasts may bring them together or further complicate their messy lives."
,,,,,3295.0,0.433,,"Dark Swan Bundle: Storm Born, Thorn Queen, Iron Crowned & Shadow Heir","Just typical. No love life to speak of for months, then all at once, every horny creature in the Otherworld wants to get in your pants. . .  Eugenie Markham is a powerful shaman who does a brisk trade banishing spirits and fey who cross into the mortal world. Mercenary, yes, but a girl's got to eat. Her most recent case, however, is enough to ruin her appetite. Hired to find a teenager who has been taken to the Otherworld, Eugenie comes face to face with a startling prophecy--one that uncovers dark secrets about her past and claims that Eugenie's first-born will threaten the future of the world as she knows it.Eugenie Markham is a shaman for hire, paid to bind and banish creatures from the Otherworld. But after her last battle, she's also become queen of the Thorn Land. It's hardly an envious life, not with her kingdom in tatters, her love life in chaos, and Eugenie eager to avoid the prophecy about her firstborn destroying mankind. And now young girls are disappearing from the Otherworld, and no one--except Eugenie--seems willing to find out why. New York Times bestselling author Richelle Mead takes readers back to the Otherworld, an embattled realm mystically entwined with our world--and ruled by one woman's dangerous choice. . .Shaman-for-hire Eugenie Markham is the best at banishing entities trespassing in the mortal realm. But as the Thorn Land's queen, she's fast running out of ways to end the brutal war devastating her kingdom. Her only hope: the Iron Crown, a legendary object even the most powerful gentry fear. . .#1 New York Times bestselling author Richelle Mead returns to the Otherworld, a mystic land inextricably linked to our own--and balanced precariously on one woman's desperate courage . . .Shaman-for-hire Eugenie Markham strives to keep the mortal realm safe from trespassing entities. But as the Thorn Land's prophecy-haunted queen, there's no refuge for her and her soon-to-be-born-children when a mysterious blight begins to devastate the Otherworld. . ."
,,,,,8250.0,0.424,,Unorthodox: The Scandalous Rejection of My Hasidic Roots,"The instant New York Times bestselling memoir of a young Jewish womanÃ¢ÂÂs escape from a religious sect, in the tradition of Ayaan Hirsi AliÃ¢ÂÂs Infidel and Carolyn JessopÃ¢ÂÂs Escape .The Satmar sect of Hasidic Judaism is as mysterious as it is intriguing to outsiders. In this arresting memoir, Deborah Feldman reveals what life is like trapped within a religious tradition that values silence and suffering over individual freedoms.Deborah grew up under a code of relentlessly enforced customs governing everything from what she could wear and to whom she could speak to what she was allowed to read. It was stolen moments spent with the empowered literary characters of Jane Austen and Louisa May Alcott that helped her to imagine an alternative way of life. Trapped as a teenager in a sexually and emotionally dysfunctional marriage to a man she barely knew, the tension between DeborahÃ¢ÂÂs desires and her responsibilities as a good Satmar girl grew more explosive until she gave birth at nineteen and realized that, for the sake of herself and her son, she had to escape."
,,,,,7116.0,0.42,,Falling Leaves: The True Story of an Unwanted Chinese Daughter,"Born in 1937 in a port city a thousand miles north of Shanghai, Adeline Yen Mah was the youngest child of an affluent Chinese family who enjoyed rare privileges during a time of political and cultural upheaval. But wealth and position could not shield Adeline from a childhood of appalling emotional abuse at the hands of a cruel and manipulative Eurasian stepmother. Determined to survive through her enduring faith in family unity, Adeline struggled for independence as she moved from Hong Kong to England and eventually to the United States to become a physician and writer.A compelling, painful, and ultimately triumphant story of a girl's journey into adulthood, Adeline's story is a testament to the most basic of human needs: acceptance, love, and understanding. With a powerful voice that speaks of the harsh realities of growing up female in a family and society that kept girls in emotional chains, Falling Leaves is a work of heartfelt intimacy and a rare authentic portrait of twentieth-century China."
,,,,,7132.0,0.418,,Digging to America,"In what is perhaps her richest and most deeply searching novel, Anne Tyler gives us a story about what it is to be an American, and about Maryam Yazdan, who after thirty-five years in this country must finally come to terms with her Ã¢ÂÂoutsiderness.Ã¢ÂÂTwo families, who would otherwise never have come together, meet by chance at the Baltimore airportÃ¢ÂÂthe Donaldsons, a very American couple, and the Yazdans, MaryamÃ¢ÂÂs fully assimilated son and his attractive Iranian American wife. Each couple is awaiting the arrival of an adopted infant daughter from Korea. After the babies from distant Asia are delivered, Bitsy Donaldson impulsively invites the Yazdans to celebrate with an Ã¢ÂÂarrival party,Ã¢ÂÂ an event that is repeated every year as the two families become more deeply intertwined.Even independent-minded Maryam is drawn in. But only up to a point. When she finds herself being courted by one of the Donaldson clan, a good-hearted man of her vintage, recently widowed and still recovering from his wifeÃ¢ÂÂs death, suddenly all the values she cherishesÃ¢ÂÂher traditions, her privacy, her othernessÃ¢ÂÂare threatened. Somehow this big American takes up so much space that the orderly boundaries of her life feel invaded.A luminous novel brimming with subtle, funny, and tender observations that cast a penetrating light on the American way as seen from two perspectives, those who are born here and those who are still struggling to fit in."
,,,,,5725.0,0.417,,God's Smuggler,"As a boy he dreamed of being a spy undercover behind enemy lines. As a man he found himself undercover for God. Brother Andrew was his name and for decades his life story, recounted in God's Smuggler, has awed and inspired millions. The bestseller tells of the young Dutch factory worker's incredible efforts to transport Bibles across closed borders-and the miraculous ways in which God provided for him every step of the way. Revell and Chosen now reintroduce this powerful story with two new releases: a 35th anniversary edition and The Narrow Road, an expanded youth edition. Both contain a new foreword and afterword. The youth edition also features information about ministry to the persecuted church today, including country profiles, quotes from Christians in underground churches, ""what if"" scenarios based on real-life threats they face, and stories from others who have participated in Brother Andrew's Bible-smuggling work. Brother Andrew's story remains as inspiring today as it was thirty-five years ago, and with these new releases it will motivate a whole new generation to risk everything to follow God's call."
