algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,5294.0,0.496,,The Best and the Brightest,"The Best and the Brightest is David Halberstam's masterpiece, the defining history of the making of the Vietnam tragedy. Using portraits of America's flawed policy makers and accounts of the forces that drove them, The Best and the Brightest reckons magnificently with the most important abiding question of our country's recent history: Why did America become mired in Vietnam and why did it lose? As the definitive single-volume answer to that question, this enthralling book has never been superseded. It's an American classic."
,,,,,7444.0,0.487,,The Sympathizer,"It is April 1975, and Saigon is in chaos. At his villa, a general of the South Vietnamese army is drinking whiskey and, with the help of his trusted captain, drawing up a list of those who will be given passage aboard the last flights out of the country. The general and his compatriots start a new life in Los Angeles, unaware that one among their number, the captain, is secretly observing and reporting on the group to a higher-up in the Viet Cong. The Sympathizer is the story of this captain: a man brought up by an absent French father and a poor Vietnamese mother, a man who went to university in America, but returned to Vietnam to fight for the Communist cause. A gripping spy novel, an astute exploration of extreme politics, and a moving love story, The Sympathizer explores a life between two worlds and examines the legacy of the Vietnam War in literature, film, and the wars we fight today."
,,,,,72.0,0.465,,A Gracious Enemy,"The full story of the three Indochina Wars. Including warts and all. The first was the Indochinese People fighting against the French colonists and their suppliers and allies from the USA. The second was the people of Indochina (Cambodia, Laos & Vietnam) fighting against an allied coalition force made up of Australia, New Zealand, South Korea, Thailand, South Vietnam and the USA. The Second Indochina War is usually referred to as the Vietnam War. This book examines the re-adjustment of Vietnamese society after the uprising of the Tay Son Brothers in 1770, their stopping of the Trin and Nguyen families oppression of the Vietnamese people. The coming of the Catholic Church and how this affected the people is examined. As well the activities of Pineau de Bahrain, who was a missionary and the Bishop of Adran - he did much to ensure the French takeover of the majority of South East Asia. That was followed by the French takeover and full colonisation and rule by France. To better control the people, the French forbade the use of Chinese characters in writing and transcribed the entire Vietnamese language into the Latin alphabet, which was then taught in all schools. During WW2, Asian people saw that the Caucasian people could be beaten, That resulted in the First Indochina War, which ended with the French defeat at Dien Bien Phu. The Second Indochina War ended in 1975 with the withdrawal of the last American soldier from Vietnam. The Third Indochina War ended when the Vietnamese Army invaded Kampuchea, resulting in Vietnamese tanks entering its capital while the Pol Pot administration fled into the jungle."
,,,,,6274.0,0.428,,The Crimson Pact Volume One,"The digital Special Edition of Volume 1 includes sixteen bonus behind-the-scene ""about the stories"" essays.The moment of the demonsÃ¢ÂÂ defeat became their greatest victory.In the carnage after the last great battle against the demons, a doomed general discovers their hidden victory. Instead of being annihilated, unspeakable evil escaped into many unsuspecting worlds. To fight them, the men and women of the Crimson Pact must sacrifice everythingÃ¢ÂÂincluding their own lives.In volume one, explore 26 stories (over 500 pages in print!) based on the worlds of The Crimson Pact about the valiant men and women who refuse to let the demons win, and those unfortunate souls caught in the epic struggle raging across the multiverse. New York Times Bestselling author and Campbell award nominee, Larry Correia and many urban fantasy, steampunk, sci-fi, horror, and fantasy writers tell the tales in this diverse collection of short stories, flash fiction, and novellas. Volume One has stories by Patrick M. Tracy, Richard Lee Byers, Jess Hartley, Donald J. Bingle, Chris Pierson, Barbara J. Webb, Kelly Swails, Sarah Hans, Patrick S. Tomlinson, Sarah Kanning, Isaac Bell, Elaine Blose, Kathy Watness, Daniel Myers, Justin Swapp, Rebecca L. Brown, Gloria Weber, Garrett Piglia, T.S. Rhodes, Lester Smith, ChantÃÂ© McCoy, Suzzane Myers, EA Younker, Craig Nybo, and Larry Correia."
,,,,,938.0,0.412,,The Quiet American,"Graham Greene's classic exploration of love, innocence, and morality in Vietnam""I never knew a man who had better motives for all the trouble he caused,"" Graham Greene's narrator Fowler remarks of Alden Pyle, the eponymous ""Quiet American"" of what is perhaps the most controversial novel of his career. Pyle is the brash young idealist sent out by Washington on a mysterious mission to Saigon, where the French Army struggles against the Vietminh guerrillas. As young Pyle's well-intentioned policies blunder into bloodshed, Fowler, a seasoned and cynical British reporter, finds it impossible to stand safely aside as an observer. But Fowler's motives for intervening are suspect, both to the police and himself, for Pyle has stolen Fowler's beautiful Vietnamese mistress.First published in 1956 and twice adapted to film, The Quiet American remains a terrifiying and prescient portrait of innocence at large. This Graham Greene Centennial Edition includes a new introductory essay by Robert Stone."
,,,,,5972.0,0.41,,The Sorrow Of War: A Novel of North Vietnam,"Bao Ninh, a former North Vietnamese soldier, provides a strikingly honest look at how the Vietnam War forever changed his life, his country, and the people who live there. Originally published against government wishes in Vietnam because of its non-heroic, non-ideological tone, The Sorrow of War has won worldwide acclaim and become an international bestseller"
,,,,,9230.0,0.41,,Monkey Bridge,"Hailed by critics and writers as powerful, important fiction, Monkey Bridge charts the unmapped territory of the Vietnamese American experience in the aftermath of war. Like navigating a monkey bridge? A bridge, built of spindly bamboo, used by peasants for centuries? The narrative traverses perilously between worlds past and present, East and West, in telling two interlocking stories: one, the Vietnamese version of the classic immigrant experience in America, told by a young girl; and the second, a dark tale of betrayal, political intrigue, family secrets, and revenge her mother's tale. The haunting and beautiful terrain of Monkey Bridge is the ""luminous motion,"" as it is called in Vietnamese myth and legend, between generations, encompassing Vietnamese lore, history, and dreams of the past as well as of the future. ""With incredible lightness, balance and elegance,"" writes Isabel Allende, ""ALan Cao crosses? over an abyss of pain, loss, separation and exile, connecting on one level the opposite realities of Vietnam and North America, and on a deeper level the realities of the material world and the world of the spirits.""Quality Paperback Book Club Selection and New Voices Award nomineeA Philadelphia Inquirer Best of the Rest of Summer 1997 pickA Kiriyama Pacific Rim Award Book Prize nominee"
,,,,,7072.0,0.409,,Dispatches,"Written on the front lines in Vietnam, Dispatches became an immediate classic of war reportage when it was published in 1977.From its terrifying opening pages to its final eloquent words, Dispatches makes us see, in unforgettable and unflinching detail, the chaos and fervor of the war and the surreal insanity of life in that singular combat zone. Michael HerrÃ¢ÂÂs unsparing, unorthodox retellings of the day-to-day events in Vietnam take on the force of poetry, rendering clarity from one of the most incomprehensible and nightmarish events of our time.Dispatches is among the most blistering and compassionate accounts of war in our literature."
,,,,,7033.0,0.403,,HuÃ¡ÂºÂ¿ 1968: A Turning Point of the American War in Vietnam,"In the early hours of January 31, 1968, the North Vietnamese launched over one hundred attacks across South Vietnam in what would become known as the Tet Offensive. The lynchpin of Tet was the capture of Hue, Vietnam?s intellectual and cultural capital, by 10,000 National Liberation Front troops who descended from hidden camps and surged across the city of 140,000. Within hours the entire city was in their hands save for two small military outposts. American commanders refused to believe the size and scope of the Front?s presence, ordering small companies of marines against thousands of entrenched enemy troops. After several futile and deadly days, Lieutenant Colonel Ernie Cheatham would finally come up with a strategy to retake the city, block by block and building by building, in some of the most intense urban combat since World War II.With unprecedented access to war archives in the U.S. and Vietnam and interviews with participants from both sides, Bowden narrates each stage of this crucial battle through multiple viewpoints. Played out over 24 days and ultimately costing 10,000 lives, the Battle of Hue was by far the bloodiest of the entire war. When it ended, the American debate was never again about winning, only about how to leave. Hue 1968 is a gripping and moving account of this pivotal moment."
,,,,,13292.0,0.399,,Your Future Demands Greatness: A Soldier's Inheritance,Each Year Thousands of Books Are Written With the Intent To Make a Difference. This One Delivers. The first novel written to the American Soldier in more than a generation.
,,,,,5210.0,0.39,,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,"Each year, the Commandant of the U.S. Marine Corps selects one book that he believes is both relevant and timeless for reading by all Marines. The Commandant's choice for 1993 was We Were Soldiers Once . . . and Young. In November 1965, some 450 men of the 1st Battalion, 7th Cavalry, under the command of Lt. Col. Hal Moore, were dropped by helicopter into a small clearing in the Ia Drang Valley. They were immediately surrounded by 2,000 North Vietnamese soldiers. Three days later, only two and a half miles away, a sister battalion was chopped to pieces. Together, these actions at the landing zones X-Ray and Albany constituted one of the most savage and significant battles of the Vietnam War. How these men persevered--sacrificed themselves for their comrades and never gave up--makes a vivid portrait of war at its most inspiring and devastating. General Moore and Joseph Galloway, the only journalist on the ground throughout the fighting, have interviewed hundreds of men who fought there, including the North Vietnamese commanders. This devastating account rises above the specific ordeal it chronicles to present a picture of men facing the ultimate challenge, dealing with it in ways they would have found unimaginable only a few hours earlier. It reveals to us, as rarely before, man's most heroic and horrendous endeavor."
,,,,,10900.0,0.384,,The Oaks,Paperback available on Amazon.com
,,,,,8007.0,0.382,,The Whole Truth,"""Matt, I need a war.""So begins David Baldacci's new book--a thriller unlike any he's written before. ""Matt"" is Mathew Pender, of Pender Associates--a shadowy organization that specializes in managing seemingly impossible situations for its clients. Sometimes, those services extend to managing--and creating--armed conflict. When Matt Pender is asked by his client--the largest defense contractor in the world--to manipulate two nations against each other, a shocking and surprising series of events are set in motion that will possibly bring the world to the brink of World War III.*In this epic thriller with a global backdrop, David Baldacci delivers all the twists and turns, compelling characters, and can't-put-it-down pacing that readers have come to expect from this master storyteller."
,,,,,11430.0,0.38,,The Target Is H,"Introducing Mark Hardin, ""The Penetrator,"" at war against the L.A. heroin trade. Mark Hardin... He'd learned how in Vietnam: Infiltrate the enemy's position, determine the plan of action and then strike swiftly, taking out as many key men as possible, wreaking destruction, leaving chaos in your wake. He is a new breed of warrior, without uniform, without rank - dedicated to the American way of life, and pledged to fight anyone who seeks to destroy it. On either side of the law. That's why he's in Los Angeles. Just the beginning of a long and lonely series of brush fire wars."
,,,,,11251.0,0.373,,The Longest Day,"The unparalleled work of history that recreates the battle that changed World War II -- now in a new edition for the 50th anniversary of D-Day.Newly in print for the first time in years, this is the classic story of the invasion of Normandy, and a book that endures as a masterpiece of living history. A compelling tale of courage and heroism, glow and tragedy, The Longest Day painstakingly recreates the fateful hours that preceded and followed the massive invasion of Normandy to retell the story of an epic battle that would turn the tide against world fascism and free Europe from the grip of Nazi Germany.For this new edition of The Longest Day, the original photographs used in the first 1959 edition have been reassembled and painstakingly reproduced, and the text has been freshly reset. Here is a book that is a must for any follower of history, as well as for anyone who wants to better understand how free nations prevailed at a time when darkness enshrouded the earth."
,,,,,9779.0,0.37,,Vietnam - The Teenage Wasteland,"It is common knowledge that 58,000 young men and women died in Vietnam. What is not commonly known is what it was like there for these people who spent the rest of their lives in this for-boding place. And more importantly what did they really die for?Another peculiarity is what happened to all the hipies that the Dept. of Defense sent off to the killing fields - how did they fare? Did they fight or were they just being flower children in a combat zone.Tom Martiniano answers all questions you have ever had about vietnam in this rapid-paced page-turner. Learn the real stories of vietnam in this thrilling tale."
