algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,1538.0,0.568,,They Called Us Enemy,"A graphic memoir recounting actor/author/activist George Takei's childhood imprisoned within American concentration camps during World War II. Experience the forces that shaped an American icon -- and America itself.Long before George Takei braved new frontiers in Star Trek, he woke up as a four-year-old boy to find his own birth country at war with his father's -- and their entire family forced from their home into an uncertain future.In 1942, at the order of President Franklin D. Roosevelt, every person of Japanese descent on the west coast was rounded up and shipped to one of ten ""relocation centers,"" hundreds or thousands of miles from home, where they would be held for years under armed guard.They Called Us Enemy is Takei's firsthand account of those years behind barbed wire, the joys and terrors of growing up under legalized racism, his mother's hard choices, his father's faith in democracy, and the way those experiences planted the seeds for his astonishing future."
,,,,,7008.0,0.532,,Flags of Our Fathers,"In this unforgettable chronicle of perhaps the most famous moment in American military history, James Bradley has captured the glory, the triumph, the heartbreak, and the legacy of the six men who raised the flag at Iwo Jima. Here is the true story behind the immortal photograph that has come to symbolize the courage and indomitable will of America.In February 1945, American Marines plunged into the surf at Iwo JimaÃ¢ÂÂand into history. Through a hail of machine-gun and mortar fire that left the beaches strewn with comrades, they battled to the island's highest peak. And after climbing through a landscape of hell itself, they raised a flag.Now the son of one of the flagraisers has written a powerful account of six very different young men who came together in a moment that will live forever.To his family, John Bradley never spoke of the photograph or the war. But after his death at age seventy, his family discovered closed boxes of letters and photos. In Flags of Our Fathers, James Bradley draws on those documents to retrace the lives of his father and the men of Easy Company. Following these men's paths to Iwo Jima, James Bradley has written a classic story of the heroic battle for the Pacific's most crucial islandÃ¢ÂÂan island riddled with Japanese tunnels and 22,000 fanatic defenders who would fight to the last man.But perhaps the most interesting part of the story is what happened after the victory. The men in the photoÃ¢ÂÂthree were killed during the battleÃ¢ÂÂwere proclaimed heroes and flown home, to become reluctant symbols. For two of them, the adulation was shattering. Only James Bradley's father truly survived, displaying no copy of the famous photograph in his home, telling his son only: ""The real heroes of Iwo Jima were the guys who didn't come back.""Few books ever have captured the complexity and furor of war and its aftermath as well as Flags of Our Fathers. A penetrating, epic look at a generation at war, this is history told with keen insight, enormous honesty, and the passion of a son paying homage to his father. It is the story of the difference between truth and myth, the meaning of being a hero, and the essence of the human experience of war.From the Hardcover edition."
,,,,,11061.0,0.522,,The Human Comedy,"The place is Ithaca, in California's San Joaquin Valley. The time is World War II. The family is the Macauley's -- a mother, sister, and three brothers whose struggles and dreams reflect those of America's second-generation immigrants.. In particular, fourteen-year-old Homer, determined to become one of the fastest telegraph messengers in the West, finds himself caught between reality and illusion as delivering his messages of wartime death, love, and money brings him face-to-face with human emotion at its most naked and raw. Gentle, poignant and richly autobiographical, this delightful novel shows us the boy becoming the man in a world that even in the midst of war, appears sweeter, safer and more livable than out own."
,,,,,9639.0,0.503,,Empire of the Sun,"The classic, award-winning novel, made famous by Steven Spielberg's film, tells of a young boy's struggle to survive World War II in China.Jim is separated from his parents in a world at war. To survive, he must find a deep strength greater than all the events that surround him.Shanghai, 1941 Ã¢ÂÂ a city aflame from the fateful torch of Pearl Harbor. In streets full of chaos and corpses, a young British boy searches in vain for his parents. Imprisoned in a Japanese concentration camp, he is witness to the fierce white flash of Nagasaki, as the bomb bellows the end of the war...and the dawn of a blighted world.Ballard's enduring novel of war and deprivation, internment camps and death marches, and starvation and survival is an honest coming-of-age tale set in a world thrown utterly out of joint."
,,,,,10871.0,0.496,,King Rat,"The time is World War II. The place is a brutal prison camp deep in Japanese-occupied territory. Here, within the seething mass of humanity, one man, an American corporal, seeks dominance over both captives and captors alike. His weapons are human courage, unblinking understanding of human weaknesses, and total willingness to exploit every opportunity to enlarge his power and corrupt or destroy anyone who stands in his path."
,,,,,12807.0,0.492,,Fallen Angels,"An exciting, eye-catching repackage of acclaimed author Walter Dean Myers' bestselling paperbacks, to coincide with the publication of Sunrise Over Falluja in hardcover. A coming-of-age tale for young adults set in the trenches of the Vietnam War in the late 1960s, this is the story of Perry, a Harlem teenager who volunteers for the service when his dream of attending college falls through. Sent to the front lines, Perry and his platoon come face-to-face with the Vietcong and the real horror of warfare. But violence and death aren't the only hardships. As Perry struggles to find virtue in himself and his comrades, he questions why black troops are given the most dangerous assignments, and why the U.S. is there at all."
,,,,,9388.0,0.491,,Stubborn Twig: Three Generations in the Life of a Japanese American Family,"Stubborn Twig is a classic American story, a story of immigrants making their way in a new land. It is a living work of social history that rings with the power of truth and the drama of fiction, a moving saga about the challenges of becoming an American. Masuo Yasui traveled from Japan across the other Oregon TrailÃ¢ÂÂthe one that spanned the Pacific OceanÃ¢ÂÂin 1903. Like most immigrants, he came with big dreams and empty pockets. Working on the railroads, in a cannery, and as a houseboy before settling in Hood River, Oregon, he opened a store, raised a large family, and became one of the areaÃ¢ÂÂs most successful orchardists.As Masuo broke the race barrier in the local business community, his American-born children broke it in school, scouts and sports, excelling in most everything they tried. For the YasuisÃ¢ÂÂ first-born son, the constraints and contradictions of being both Japanese and American led to tragedy. But his seven brothers and sisters prevailed, becoming doctors, lawyers, teachers, and farmers. It was a classic tale of the American dream come trueÃ¢ÂÂuntil December 7, 1941, changed their lives forever. The Yasuis were among the more than 110,000 people of Japanese ancestry along the West Coast who were forced from their homes and interned in vast inland Ã¢ÂÂrelocation camps.Ã¢ÂÂ Masuo was arrested as a spy and imprisoned for the rest of the war; his family was shamed and broken. Yet the Yasuis endured, as succeeding generations took up the challenge of finding their identity as Americans. Stubborn Twig is their storyÃ¢ÂÂa story at once tragic and triumphant, one that bears eloquent witness to both the promise and the peril of America."
,,,,,10511.0,0.491,,Behavior Reports: A WWII Submarine Adventure Novel,"The only problem with being a war heroÃ¢ÂÂ¦ is that history continually demands more heroismÃ¢ÂÂ¦After enjoying two weeks of well-deserved R and R at Pearl Harbor, Art Turner, his crew and his boat are once again asked to go out and do the impossibleÃ¢ÂÂ¦ and to make it snappy, already!Webster Clayton has uncovered a Japanese plan to send a major invasion force to Guadalcanal. In order to soften up the Marines there, Admiral Isoroku Yamamoto intends sending in a battleship to bombard Henderson Field and obliterate the Cactus Airforce. Once done, the way will be open for his fleet, his aircraft and General Hyotake Kawaguchi to roll over whatÃ¢ÂÂs left with over 5,000 combat-hardened Japanese soldiers.Can Bull Shark do what no other submarine has ever done? Sink a battleship?On the other side of the country, Pat Jarvis is enjoying command school when heÃ¢ÂÂs asked by Clayton to personally go out and sink the famous German U-123 and her infamous captain, Reinhard Hardegen. With a new boat and untried crew under his temporary command, Jarvis must do the impossible Ã¢ÂÂ locate and sink a submarine with another submarine.In this latest novel, youÃ¢ÂÂll experience these daring adventures through the eyes of the crews. Each chapter is a personal letter by one of these brave men and together, they reveal a powerful tale filled with heroism, sacrifice and nail-biting terror. Lock on target for the most compelling Bull Shark yet!Read along with DeckerÃ¢ÂÂs Raiders #1: Pacific Blood."
,,,,,10612.0,0.487,,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"For readers of Laura Hillenbrand's Seabiscuit and Unbroken, the dramatic story of the American rowing team that stunned the world at Hitler's 1936 Berlin Olympics.Daniel James Brown's robust book tells the story of the University of Washington's 1936 eight-oar crew and their epic quest for an Olympic gold medal, a team that transformed the sport and grabbed the attention of millions of Americans. The sons of loggers, shipyard workers, and farmers, the boys defeated elite rivals first from eastern and British universities and finally the German crew rowing for Adolf Hitler in the Olympic games in Berlin, 1936.The emotional heart of the story lies with one rower, Joe Rantz, a teenager without family or prospects, who rows not for glory, but to regain his shattered self-regard and to find a place he can call home. The crew is assembled by an enigmatic coach and mentored by a visionary, eccentric British boat builder, but it is their trust in each other that makes them a victorious team. They remind the country of what can be done when everyone quite literally pulls togetherÃ¢ÂÂa perfect melding of commitment, determination, and optimism.Drawing on the boys' own diaries and journals, their photos and memories of a once-in-a-lifetime shared dream, The Boys in the Boat is an irresistible story about beating the odds and finding hope in the most desperate of timesÃ¢ÂÂthe improbable, intimate story of nine working-class boys from the American west who, in the depths of the Great Depression, showed the world what true grit really meant. It will appeal to readers of Erik Larson, Timothy Egan, James Bradley, and David Halberstam's The Amateurs."
,,,,,9598.0,0.484,,Boy Underground,"During WWII, a teenage boy finds his voice, the courage of his convictions, and friends for life in an emotional and uplifting novel by the New York Times and #1 Amazon Charts bestselling author.1941. Steven Katz is the son of prosperous landowners in rural California. Although his parents donÃ¢ÂÂt approve, heÃ¢ÂÂs found true friends in Nick, Suki, and Ollie, sons of field workers. The group is inseparable. But Steven is in turmoil. HeÃ¢ÂÂs beginning to acknowledge that his feelings for Nick amount to more than friendship.When the bombing of Pearl Harbor draws the US into World War II, Suki and his family are forced to leave their home for the internment camp at Manzanar. Ollie enlists in the army and ships out. And Nick must flee. Betrayed by his own father and accused of a crime he didnÃ¢ÂÂt commit, he turns to Steven for help. Hiding Nick in a root cellar on his familyÃ¢ÂÂs farm, Steven acts as NickÃ¢ÂÂs protector and lifeline to the outside world.As the war escalates, bonds deepen and the fear of being different falls away. But after Nick unexpectedly disappears one day, StevenÃ¢ÂÂs life focus is to find him. On the way, Steven finds a place he belongs and a lesson about love that will last him his lifetime."
