algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,7775.0,0.9769999980926514,,The Astronaut Wives Club,"As America's Mercury Seven astronauts were launched on death-defying missions, television cameras focused on the brave smiles of their young wives. Overnight, these women were transformed from military spouses into American royalty. They had tea with Jackie Kennedy, appeared on the cover of Life magazine, and quickly grew into fashion icons.Annie Glenn, with her picture-perfect marriage, was the envy of the other wives; JFK made it clear that platinum-blonde Rene Carpenter was his favorite; and licensed pilot Trudy Cooper arrived with a secret that needed to stay hidden from NASA. Together with the other wives they formed the Astronaut Wives Club, providing one another with support and friendship, coffee and cocktails.As their celebrity rose-and as divorce and tragedy began to touch their lives-the wives continued to rally together, forming bonds that would withstand the test of time, and they have stayed friends for over half a century. THE ASTRONAUT WIVES CLUB tells the story of the women who stood beside some of the biggest heroes in American history."
,,,,,13165.0,0.9750000238418579,,Dreamland: The True Tale of America's Opiate Epidemic,"In fascinating detail, Sam Quinones chronicles how, over the past 15 years, enterprising sugar cane farmers in a small county on the west coast of Mexico created a unique distribution system that brought black tar heroinÃ¢ÂÂthe cheapest, most addictive form of the opiate, 2 to 3 times purer than its white powder cousinÃ¢ÂÂto the veins of people across the United States. Communities where heroin had never been seen beforeÃ¢ÂÂfrom Charlotte, NC and Huntington, WVA, to Salt Lake City and Portland, ORÃ¢ÂÂwere overrun with it. Local police and residents were stunned. How could heroin, long considered a drug found only in the dense, urban environments along the East Coast, and trafficked into the United States by enormous Colombian drug cartels, be so incredibly ubiquitous in the American heartland? Who was bringing it here, and perhaps more importantly, why were so many townspeople suddenly eager for the comparatively cheap high it offered?With the same dramatic drive of El Narco and Methland, Sam Quinones weaves together two classic tales of American capitalism: The stories of young men in Mexico, independent of the drug cartels, in search of their own American Dream via the fast and enormous profits of trafficking cheap black-tar heroin to AmericaÃ¢ÂÂs rural and suburban addicts; and that of Purdue Pharma in Stamford, Connecticut, determined to corner the market on pain with its new and expensive miracle drug, Oxycontin; extremely addictive in its own right. Quinones illuminates just how these two stories fit together as cause and effect: hooked on costly Oxycontin, American addicts were lured to much cheaper black tar heroin and its powerful and dangerous long-lasting high. Embroiled alongside the suppliers and buyers are DEA agents, local, small-town sheriffs, and the US attorney from eastern Virginia whose case against Purdue Pharma and Oxycontin made him an enemy of the Bush-era Justice Department, ultimately stalling and destroying his career in public service.Dreamland is a scathing and incendiary account of drug culture and addiction spreading to every part of the American landscape."
,,,,,7183.0,0.9750000238418579,,The Romanov Sisters: The Lost Lives of the Daughters of Nicholas and Alexandra,"They were the Princess Dianas of their dayÃ¢ÂÂperhaps the most photographed and talked about young royals of the early twentieth century. The four captivating Russian Grand DuchessesÃ¢ÂÂOlga, Tatiana, Maria and Anastasia RomanovÃ¢ÂÂwere much admired for their happy dispositions, their looks, the clothes they wore and their privileged lifestyle.Over the years, the story of the four Romanov sisters and their tragic end in a basement at Ekaterinburg in 1918 has clouded our view of them, leading to a mass of sentimental and idealized hagiography. With this treasure trove of diaries and letters from the grand duchesses to their friends and family, we learn that they were intelligent, sensitive and perceptive witnesses to the dark turmoil within their immediate family and the ominous approach of the Russian Revolution, the nightmare that would sweep their world away, and them along with it.The Romanov Sisters sets out to capture the joy as well as the insecurities and poignancy of those young lives against the backdrop of the dying days of late Imperial Russia, World War I and the Russian Revolution. Rappaort aims to present a new and challenging take on the story, drawing extensively on previously unseen or unpublished letters, diaries and archival sources, as well as private collections. It is a book that will surprise people, even aficionados"
,,,,,801.0,0.9750000238418579,,All Clear,"In Blackout , award-winning author Connie Willis returned to the time-traveling future of 2060Ã¢ÂÂthe setting for several of her most celebrated worksÃ¢ÂÂand sent three Oxford historians to World War II Michael Davies, intent on observing heroism during the Miracle of Dunkirk; Merope Ward, studying children evacuated from London; and Polly Churchill, posing as a shopgirl in the middle of the Blitz. But when the three become unexpectedly trapped in 1940, they struggle not only to find their way home but to survive as HitlerÃ¢ÂÂs bombers attempt to pummel London into submission.Now the situation has grown even more dire. Small discrepancies in the historical record seem to indicate that one or all of them have somehow affected the past, changing the outcome of the war. The belief that the past can be observed but never altered has always been a core belief of time-travel theoryÃ¢ÂÂbut suddenly it seems that the theory is horribly, tragically wrong.Meanwhile, in 2060 Oxford, the historiansÃ¢ÂÂ supervisor, Mr. Dunworthy, and seventeen-year-old Colin Templer, who nurses a powerful crush on Polly, are engaged in a frantic and seemingly impossible struggle of their ownÃ¢ÂÂto find three missing needles in the haystack of history.Told with compassion, humor, and an artistry both uplifting and devastating, All Clear is more than just the triumphant culmination of the adventure that began with Blackout. ItÃ¢ÂÂs Connie WillisÃ¢ÂÂs most humane, heartfelt novel yetÃ¢ÂÂa clear-eyed celebration of faith, love, and the quiet, ordinary acts of heroism and sacrifice too often overlooked by history."
,,,,,600.0,0.9739999771118164,,Atomic Summer,"THREE friends, TWO secrets, ONE lie, and the summer that changed their lives2012 Southern California Book Festival, Honorable Mention recipient From award winning author, Elaine D. Walsh comes an introspective and emotional novel with vivid characterization. This insightful, nostalgic, and witty story follows the lives of three teenage girls as they 'come of ageÃ¢ÂÂ. In 1953, the world was ripe for destruction. The Korean War dragged on and the Rosenbergs were executed as spies. Senator Joseph McCarthy convinced the country communists were infiltrating the government, and the threat of nuclear war festered in the collective consciousness of the nation. While AmericanÃ¢ÂÂs constructed backyard bomb shelters, the government conducted nuclear tests in the desert, three teenage girls planned their futures. Their innocent conversations about what each of them would do if the end of the world were imminent, coupled with a friendÃ¢ÂÂs obsession, become the catalyst for a prank that spins wildly beyond control and draws in an entire town. Left behind in the wake of that summerÃ¢ÂÂs events are their unrealized dreams and open wounds. In 1973, a reunion trip to the small town of their youth returns them to the summer of 1953 and the passion and betrayal that changed their lives.
BE PREPARED! This summer will be Atomic!
What readers are saying about Atomic Summer? 
   Every character comes alive 
  
   Refreshing 
  
   The story transported me back in time 
  
ÃÂÃÂÃÂ Why should you grab a copy of this award winning novel?In addition to being one of the top summer reads, the author dedicated the book to her mother who died of cancer and is donating all her royalties to cancer causes and charities. 
Grab your copy now and see why everyone else loves Atomic Summer"
,,,,,9786.0,0.9729999899864197,,Golden Poppies,"From the bestselling author of Yellow Crocus and Mustard Seed comes the empowering novel of two generations of American women connected by the past and fighting for a brighter future.
ItÃ¢ÂÂs 1894. Jordan Wallace and Sadie Wagoner appear to have little in common. Jordan, a middle-aged black teacher, lives in segregated Chicago. Two thousand miles away, Sadie, the white wife of an ambitious German businessman, lives in more tolerant Oakland, California. But years ago, their families intertwined on a plantation in Virginia. There, JordanÃ¢ÂÂs and SadieÃ¢ÂÂs mothers developed a bond stronger than blood, despite the fact that one was enslaved and the other was the privileged daughter of the plantationÃ¢ÂÂs owner.With JordanÃ¢ÂÂs mother on her deathbed, Sadie leaves her disapproving husband to make the arduous train journey with her mother to Chicago. But the reunion between two families is soon fraught with personal and political challenges.As the harsh realities of racial divides and the injustices of the Gilded Age conspire to hold them back, the women find they need each other more than ever. Their courage, their loyalty, and the ties that bind their families will be tested. Amid the tumult of a quickly changing nation, their destiny depends on what theyÃ¢ÂÂre willing to risk for liberation."
,,,,,12163.0,0.9729999899864197,,"Love Always, Hobby and Jessie","Even the most difficult of marriages can survive a lifetime through commitment, acceptance, and work. In Love Always, Hobby and Jessie, the improbable bond that was the marriage of Hobby and Jessie Robinson showcases one example of a rocky marriage that eventually finds its footing. Defined by their heritage and their experiences, Hobby and Jessie met, merged,-and split many times as they unknowingly defined their unique relationship. The conditions implemented to keep peace forged an eventual lifelong truce and acceptance. Those outside of their marriage would have been puzzled the solutions that Hobby and Jessie found. As unconventional as they were to each other, their attempts at brokering their special treaties mirrored their individual styles. Couples who settle on the edges of their relationship often find themselves at the very center of it. Sara Robinson grew up in Elkton, VA and currently resides in Charlottesville, VA."
,,,,,2369.0,0.972000002861023,,Churchill and Orwell: The Fight for Freedom,"From #1 New York Times bestselling author Thomas E. Ricks, a dual biography of Winston Churchill and George Orwell, whose farsighted vision and inspired action preserved democracy from the threats of authoritarianism, from the left and right alike.Both George Orwell and Winston Churchill came close to death in the mid-1930sÃ¢ÂÂOrwell shot in the neck in a trench line in the Spanish Civil War, and Churchill struck by a car in New York City. If they'd died then, history would scarcely remember them. At the time, Churchill was a politician on the outs, his loyalty to his class and party suspect. Orwell was a mildly successful novelist, to put it generously. No one would have predicted that by the end of the 20th century they would be considered two of the most important people in British history for having the vision and courage to campaign tirelessly, in words and deeds, against the totalitarian threat from both the left and the right. In a crucial moment, they responded first by seeking the facts of the matter, seeing through the lies and obfuscations, and then acting on their beliefs. Together, to an extent not sufficiently appreciated, they kept the West's compass set toward freedom as its due north.It's not easy to recall now how lonely a position both men once occupied. By the late 1930s, democracy was discredited in many circles and authoritarian rulers were everywhere in the ascent. There were some who decried the scourge of communism, but saw in Hitler and Mussolini men we could do business with, if not in fact saviors. And there were others who saw the Nazi and fascist threat as malign but tended to view communism as the path to salvation. Churchill and Orwell, on the other hand, had the foresight to see clearly that the issue was human freedomÃ¢ÂÂthat whatever its coloration, a government that denied its people basic freedoms was a totalitarian menace and had to be resisted.In the end, Churchill and Orwell proved their age's necessary men. The glorious climax of Churchill and Orwell is the work they both did in the decade of the 1940s to triumph over freedom's enemies. And though Churchill played the larger role in the defeat of Hitler and the Axis, Orwell's reckoning with the menace of authoritarian rule in Animal Farm and 1984 would define the stakes of the Cold War for its 50-year course and continues to give inspiration to fighters for freedom to this day. Taken together, in Thomas E. Ricks' masterful hands, their lives are a beautiful testament to the power of moral conviction and to the courage it can take to stay true to it, through thick and thin."
,,,,,215.0,0.972000002861023,,Shanghai Girls,"Pearl and May are sisters, living carefree lives in Shanghai, the Paris of Asia. But when Japanese bombs fall on their beloved city, they set out on the journey of a lifetime, one that will take them through the Chinese countryside, in and out of the clutch of brutal soldiers, and across the Pacific to the shores of America.In 1937, Shanghai is the Paris of Asia, a city of great wealth and glamour, the home of millionaires and beggars, gangsters and gamblers, patriots and revolutionaries, artists and warlords. Thanks to the financial security and material comforts provided by their fatherÃ¢ÂÂs prosperous rickshaw business, twenty-one-year-old Pearl Chin and her younger sister, May, are having the time of their lives. Though both sisters wave off authority and tradition, they couldnÃ¢ÂÂt be more different: Pearl is a Dragon sign, strong and stubborn, while May is a true Sheep, adorable and placid. Both are beautiful, modern, and carefree . . . until the day their father tells them that he has gambled away their wealth and that in order to repay his debts he must sell the girls as wives to suitors who have traveled from California to find Chinese brides. As Japanese bombs fall on their beloved city, Pearl and May set out on the journey of a lifetime, one that will take them through the Chinese countryside, in and out of the clutch of brutal soldiers, and across the Pacific to the shores of America. In Los Angeles they begin a fresh chapter, trying to find love with the strangers they have married, brushing against the seduction of Hollywood, and striving to embrace American life even as they fight against discrimination, brave Communist witch hunts, and find themselves hemmed in by ChinatownÃ¢ÂÂs old ways and rules."
,,,,,10608.0,0.9710000157356262,,"Hillbilly Tales from the Smoky Mountains - And Other Homespun Remedies, Proverbs, and Poetry","Hillbilly Tales from the Smoky Mountains includes several short stories based on the folklore of the Appalachian Mountains. Before the time of cell-phones, computers and television, family members would gather on the front porch and offer up stories through simple oral traditions. These stories were to provide simple forms of entertainment to their children. With each generation, the stories become more elaborate and creative. These yarns became known as Appalachian folklore. Mountain people have always led a difficult life; but how they dealt with their struggles is a unique perspective on Appalachian people.Also, in this book you will find a small section on mountain medicinal treatments and hillbilly proverbs, which were carried over from mother to daughter down the family line. Knowledge of apothecary, or also known as mountain medicine, was necessary to treat family members who became ill while the local doctor was away visiting two towns over. Most importantly, no decent self-respecting mountain folk would ever go unprepared without offering up advice to help their fellow neighbor. Wise sayings or hillbilly proverbs go hand-in-hand with mountain medicine and is given to anyone who might need guidance in their daily life.The second part of the book includes a special story written by one of the original descendants of the Crowe Family, Ms. Verna Humphrey. This short piece of fiction centers around a light romance based right after the end of the Civil War. The setting takes place in Green Cove and it presents a time of struggle and death while a young girl, Charlotte, struggles to regain her birthright during these trying times. When a young lawyer enters upon the scene, Charlotte's interpretation of birthright takes on a whole new meaning. Now she must make some hard decisions that will alter the course of her life."
